protein_id,path_id,main,sub,path,ecpath,Category,Membrane transport
WP_014976126.1,K01515,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],K01515  nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13 3.6.1.-],AA/Nucleotide,
WP_014976126.1,K01515,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ko00740],K01515  nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13 3.6.1.-],Metabolism,
WP_014976128.1,K04080,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],K04080  ibpA; molecular chaperone IbpA,Genetic Info,
WP_014976138.1,K16137,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K16137  nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon",Genetic Info,
WP_014976150.1,K02897,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02897  RP-L25, rplY; large subunit ribosomal protein L25",Genetic Info,
WP_014976150.1,K02897,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02897  RP-L25, rplY; large subunit ribosomal protein L25",Genetic Info,
WP_014976158.1,K07020,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07020  K07020; uncharacterized protein,Uncharacterized,
WP_014976172.1,K01439,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300],K01439  dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18],AA/Nucleotide,
WP_014976172.1,K01439,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K01439  dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18],Metabolism,
WP_014976192.1,K07127,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],"K07127  uraH, pucM, hiuH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]",AA/Nucleotide,
WP_014976192.1,K07127,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K07127  uraH, pucM, hiuH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]",Membrane transport,Membrane transport
WP_014976199.1,K21053,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],K21053  ade; adenine deaminase [EC:3.5.4.2],AA/Nucleotide,
WP_014976218.1,K03793,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],K03793  PTR1; pteridine reductase [EC:1.5.1.33],Metabolism,
WP_014976220.1,K01868,09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],"K01868  TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]",Genetic Info,
WP_014976220.1,K01868,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],"K01868  TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]",AA/Nucleotide,
WP_014976220.1,K01868,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K01868  TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]",Genetic Info,
WP_014976247.1,K01890,09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],"K01890  FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]",Genetic Info,
WP_014976247.1,K01890,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],"K01890  FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]",AA/Nucleotide,
WP_014976247.1,K01890,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K01890  FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]",Genetic Info,
WP_014976266.1,K00975,09100 Metabolism,09101 Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],K00975  glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27],Energy/Carbohydrate/Glycan,
WP_014976266.1,K00975,09100 Metabolism,09101 Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],K00975  glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27],Energy/Carbohydrate/Glycan,
WP_014976266.1,K00975,09140 Cellular Processes,09145 Cellular community - prokaryotes,02026 Biofilm formation - Escherichia coli [PATH:ko02026],K00975  glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27],Env. Info/Cellular Process,
WP_014976271.1,K01968,09100 Metabolism,09105 Amino acid metabolism,"00280 Valine, leucine and isoleucine degradation [PATH:ko00280]",K01968  E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4],AA/Nucleotide,
WP_014976276.1,K09749,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09749  K09749; uncharacterized protein,Uncharacterized,
WP_014976297.1,K02342,09120 Genetic Information Processing,09124 Replication and repair,03030 DNA replication [PATH:ko03030],K02342  dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7],Genetic Info,
WP_014976297.1,K02342,09120 Genetic Information Processing,09124 Replication and repair,03430 Mismatch repair [PATH:ko03430],K02342  dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7],Genetic Info,
WP_014976297.1,K02342,09120 Genetic Information Processing,09124 Replication and repair,03440 Homologous recombination [PATH:ko03440],K02342  dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7],Genetic Info,
WP_014976297.1,K02342,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03032 DNA replication proteins [BR:ko03032],K02342  dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7],Genetic Info,
WP_014976297.1,K02342,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K02342  dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7],Genetic Info,
WP_014976306.1,K09912,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09912  K09912; uncharacterized protein,Uncharacterized,
WP_014976310.1,K02379,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99982 Energy metabolism,K02379  fdhD; FdhD protein,Energy/Carbohydrate/Glycan,
WP_014976324.1,K07040,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],"K07040  yceD, ylbN; DUF177 domain-containing protein",Genetic Info,
WP_014976325.1,K03621,09100 Metabolism,09103 Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561],K03621  plsX; phosphate acyltransferase [EC:2.3.1.274],Metabolism,
WP_014976325.1,K03621,09180 Brite Hierarchies,09181 Protein families: metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],K03621  plsX; phosphate acyltransferase [EC:2.3.1.274],Metabolism,
WP_014976326.1,K00059,09100 Metabolism,09103 Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061],"K00059  fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]",Metabolism,
WP_014976326.1,K00059,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780],"K00059  fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]",Metabolism,
WP_014976326.1,K00059,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00333 Prodigiosin biosynthesis [PATH:ko00333],"K00059  fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]",Metabolism,
WP_014976326.1,K00059,09180 Brite Hierarchies,09181 Protein families: metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],"K00059  fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]",Metabolism,
WP_014976393.1,K07302,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K07302  iorA; isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16],Metabolism,
WP_014976399.1,K06181,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K06181  rluE; 23S rRNA pseudouridine2457 synthase [EC:5.4.99.20],Genetic Info,
WP_014976409.1,K03801,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00785 Lipoic acid metabolism [PATH:ko00785],K03801  lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181],Metabolism,
WP_014976413.1,K03643,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K03643  lptE, rlpB; LPS-assembly lipoprotein",Membrane transport,Membrane transport
WP_014976526.1,K11085,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],"K11085  msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:7.5.2.6]",Membrane transport,Membrane transport
WP_014976526.1,K11085,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K11085  msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:7.5.2.6]",Membrane transport,Membrane transport
WP_014976547.1,K01886,09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],"K01886  QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]",Genetic Info,
WP_014976547.1,K01886,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],"K01886  QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]",AA/Nucleotide,
WP_014976547.1,K01886,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K01886  QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]",Genetic Info,
WP_014976583.1,K00166,09100 Metabolism,09101 Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],"K00166  BCKDHA, bkdA1; 2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4]",Energy/Carbohydrate/Glycan,
WP_014976583.1,K00166,09100 Metabolism,09105 Amino acid metabolism,"00280 Valine, leucine and isoleucine degradation [PATH:ko00280]","K00166  BCKDHA, bkdA1; 2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4]",AA/Nucleotide,
WP_014976618.1,K00901,09100 Metabolism,09103 Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561],"K00901  dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]",Metabolism,
WP_014976618.1,K00901,09100 Metabolism,09103 Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564],"K00901  dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]",Metabolism,
WP_014976618.1,K00901,09130 Environmental Information Processing,09132 Signal transduction,04070 Phosphatidylinositol signaling system [PATH:ko04070],"K00901  dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]",Env. Info/Cellular Process,
WP_014976618.1,K00901,09130 Environmental Information Processing,09132 Signal transduction,04072 Phospholipase D signaling pathway [PATH:ko04072],"K00901  dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]",Env. Info/Cellular Process,
WP_014976631.1,K05812,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K05812  DTWD2, tapT; tRNA-uridine aminocarboxypropyltransferase [EC:2.5.1.25]",Metabolism,
WP_014976653.1,K07235,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",04122 Sulfur relay system [PATH:ko04122],"K07235  tusD, dsrE; tRNA 2-thiouridine synthesizing protein D [EC:2.8.1.-]",Genetic Info,
WP_014976653.1,K07235,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K07235  tusD, dsrE; tRNA 2-thiouridine synthesizing protein D [EC:2.8.1.-]",Genetic Info,
WP_014976668.1,K00945,09100 Metabolism,09104 Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],K00945  cmk; CMP/dCMP kinase [EC:2.7.4.25],AA/Nucleotide,
WP_014976669.1,K00800,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",K00800  aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19],AA/Nucleotide,
WP_014976680.1,K03567,09140 Cellular Processes,09145 Cellular community - prokaryotes,02026 Biofilm formation - Escherichia coli [PATH:ko02026],K03567  gcvR; glycine cleavage system transcriptional repressor,Env. Info/Cellular Process,
WP_014976680.1,K03567,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],K03567  gcvR; glycine cleavage system transcriptional repressor,Genetic Info,
WP_014976690.1,K06445,09100 Metabolism,09103 Lipid metabolism,00071 Fatty acid degradation [PATH:ko00071],K06445  fadE; acyl-CoA dehydrogenase [EC:1.3.99.-],Metabolism,
WP_014976693.1,K15256,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K15256  cmoA; tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-],Genetic Info,
WP_014976694.1,K15918,09100 Metabolism,09101 Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],K15918  GLYK; D-glycerate 3-kinase [EC:2.7.1.31],Energy/Carbohydrate/Glycan,
WP_014976694.1,K15918,09100 Metabolism,09103 Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561],K15918  GLYK; D-glycerate 3-kinase [EC:2.7.1.31],Metabolism,
WP_014976694.1,K15918,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]",K15918  GLYK; D-glycerate 3-kinase [EC:2.7.1.31],AA/Nucleotide,
WP_014976738.1,K03522,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K03522  fixB, etfA; electron transfer flavoprotein alpha subunit",Env. Info/Cellular Process,
WP_014976750.1,K14260,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]",K14260  alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2],AA/Nucleotide,
WP_014976750.1,K14260,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]",K14260  alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2],AA/Nucleotide,
WP_014976750.1,K14260,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],K14260  alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2],AA/Nucleotide,
WP_014976750.1,K14260,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],K14260  alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2],AA/Nucleotide,
WP_014976775.1,K03719,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K03719  lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein",Genetic Info,
WP_014976775.1,K03719,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],"K03719  lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein",Genetic Info,
WP_014976813.1,K00033,09100 Metabolism,09101 Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],"K00033  PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]",Energy/Carbohydrate/Glycan,
WP_014976813.1,K00033,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480],"K00033  PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]",AA/Nucleotide,
WP_014976817.1,K00134,09100 Metabolism,09101 Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],"K00134  GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]",Energy/Carbohydrate/Glycan,
WP_014976817.1,K00134,09100 Metabolism,09102 Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710],"K00134  GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]",Photosynthesis/Carbon fixation,
WP_014976817.1,K00134,09130 Environmental Information Processing,09132 Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066],"K00134  GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]",Env. Info/Cellular Process,
WP_014976817.1,K00134,09180 Brite Hierarchies,09182 Protein families: genetic information processing,04131 Membrane trafficking [BR:ko04131],"K00134  GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]",Genetic Info,
WP_014976817.1,K00134,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K00134  GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]",Env. Info/Cellular Process,
WP_014976822.1,K21929,09120 Genetic Information Processing,09124 Replication and repair,03410 Base excision repair [PATH:ko03410],K21929  udg; uracil-DNA glycosylase [EC:3.2.2.27],Genetic Info,
WP_014976822.1,K21929,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K21929  udg; uracil-DNA glycosylase [EC:3.2.2.27],Genetic Info,
WP_014976827.1,K09967,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09967  K09967; uncharacterized protein,Uncharacterized,
WP_014976831.1,K00065,09100 Metabolism,09101 Carbohydrate metabolism,00040 Pentose and glucuronate interconversions [PATH:ko00040],K00065  kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127],Energy/Carbohydrate/Glycan,
WP_014976837.1,K01625,09100 Metabolism,09101 Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],K01625  eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42],Energy/Carbohydrate/Glycan,
WP_014976837.1,K01625,09100 Metabolism,09101 Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],K01625  eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42],Energy/Carbohydrate/Glycan,
WP_014976852.1,K08325,09100 Metabolism,09101 Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K08325  yqhD; NADP-dependent alcohol dehydrogenase [EC:1.1.-.-],Energy/Carbohydrate/Glycan,
WP_014976866.1,K01874,09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450],"K01874  MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]",AA/Nucleotide,
WP_014976866.1,K01874,09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],"K01874  MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]",Genetic Info,
WP_014976866.1,K01874,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],"K01874  MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]",AA/Nucleotide,
WP_014976866.1,K01874,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K01874  MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]",Genetic Info,
WP_014976880.1,K06169,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K06169  miaE; tRNA 2-(methylsulfanyl)-N6-isopentenyladenosine37 hydroxylase [EC:1.14.99.69],Genetic Info,
WP_014976888.1,K07746,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02048 Prokaryotic defense system [BR:ko02048],K07746  parD1_3_4; antitoxin ParD1/3/4,Env. Info/Cellular Process,
WP_014976895.1,K03790,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K03790  rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267],Genetic Info,
WP_014976907.1,K07107,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K07107  ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-],Metabolism,
WP_014976911.1,K01692,09100 Metabolism,09101 Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],"K01692  paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]",Energy/Carbohydrate/Glycan,
WP_014976911.1,K01692,09100 Metabolism,09101 Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],"K01692  paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]",Energy/Carbohydrate/Glycan,
WP_014976911.1,K01692,09100 Metabolism,09103 Lipid metabolism,00071 Fatty acid degradation [PATH:ko00071],"K01692  paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]",Metabolism,
WP_014976911.1,K01692,09100 Metabolism,09105 Amino acid metabolism,"00280 Valine, leucine and isoleucine degradation [PATH:ko00280]","K01692  paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]",AA/Nucleotide,
WP_014976911.1,K01692,09100 Metabolism,09105 Amino acid metabolism,00310 Lysine degradation [PATH:ko00310],"K01692  paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]",AA/Nucleotide,
WP_014976911.1,K01692,09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ko00360],"K01692  paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]",AA/Nucleotide,
WP_014976911.1,K01692,09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ko00380],"K01692  paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]",AA/Nucleotide,
WP_014976911.1,K01692,09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ko00410],"K01692  paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]",AA/Nucleotide,
WP_014976911.1,K01692,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00903 Limonene and pinene degradation [PATH:ko00903],"K01692  paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]",Metabolism,
WP_014976911.1,K01692,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00281 Geraniol degradation [PATH:ko00281],"K01692  paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]",Metabolism,
WP_014976911.1,K01692,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],"K01692  paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]",Metabolism,
WP_014976911.1,K01692,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],"K01692  paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]",Metabolism,
WP_014976911.1,K01692,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00930 Caprolactam degradation [PATH:ko00930],"K01692  paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]",Metabolism,
WP_014976914.1,K00635,09100 Metabolism,09103 Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561],"K00635  tgs, wax-dgat; diacylglycerol O-acyltransferase / wax synthase [EC:2.3.1.20 2.3.1.75]",Metabolism,
WP_014976917.1,K14674,09100 Metabolism,09103 Lipid metabolism,00100 Steroid biosynthesis [PATH:ko00100],K14674  TGL4; TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51],Metabolism,
WP_014976917.1,K14674,09100 Metabolism,09103 Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561],K14674  TGL4; TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51],Metabolism,
WP_014976917.1,K14674,09100 Metabolism,09103 Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564],K14674  TGL4; TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51],Metabolism,
WP_014976917.1,K14674,09100 Metabolism,09103 Lipid metabolism,00565 Ether lipid metabolism [PATH:ko00565],K14674  TGL4; TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51],Metabolism,
WP_014976917.1,K14674,09100 Metabolism,09103 Lipid metabolism,00590 Arachidonic acid metabolism [PATH:ko00590],K14674  TGL4; TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51],Metabolism,
WP_014976917.1,K14674,09100 Metabolism,09103 Lipid metabolism,00591 Linoleic acid metabolism [PATH:ko00591],K14674  TGL4; TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51],Metabolism,
WP_014976917.1,K14674,09100 Metabolism,09103 Lipid metabolism,00592 alpha-Linolenic acid metabolism [PATH:ko00592],K14674  TGL4; TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51],Metabolism,
WP_014976921.1,K01354,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K01354  ptrB; oligopeptidase B [EC:3.4.21.83],Metabolism,
WP_014976923.1,K03611,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],K03611  dsbB; protein dithiol:quinone oxidoreductase [EC:1.8.5.9],Genetic Info,
WP_014976930.1,K14742,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K14742  tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,Genetic Info,
WP_014976941.1,K07090,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07090  K07090; uncharacterized protein,Uncharacterized,
WP_014976958.1,K07136,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07136  K07136; uncharacterized protein,Uncharacterized,
WP_014976981.1,K03602,09120 Genetic Information Processing,09124 Replication and repair,03430 Mismatch repair [PATH:ko03430],K03602  xseB; exodeoxyribonuclease VII small subunit [EC:3.1.11.6],Genetic Info,
WP_014976981.1,K03602,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03602  xseB; exodeoxyribonuclease VII small subunit [EC:3.1.11.6],Genetic Info,
WP_014976995.1,K03597,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03021 Transcription machinery [BR:ko03021],K03597  rseA; sigma-E factor negative regulatory protein RseA,Genetic Info,
