seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term_ncbi,go_component,go_function,go_process,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanorak,gene_names_cyanorak,Ontology_term_cyanorak,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description,position_merge_note,ec_numbers
NZ_CP006882.1,Syncc8109_RS07280,,Syncc8109_RS07280,Syncc8109_1820,Protein Homology,1332850.0,1333338.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011360265.1,DUF3122 domain-containing protein,WP_006852074.1,,,,,Syncc8109_1820,1332850.0,1333338.0,-,CK_Syn_WH8109_01820,,,CK_00000734,,,"NOG41408,COG0129,bactNOG59944,bactNOG69722,cyaNOG05081,cyaNOG03982,cyaNOG07915","COG: POORLY CHARACTERIZED [S] Function unknown,COG: EG,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,"PF11320,IPR021469","Protein of unknown function (DUF3122),Protein of unknown function DUF3122",156,Hypothetical proteins / Conserved,,
NZ_CP006882.1,Syncc8109_RS11825,,Syncc8109_RS11825,Syncc8109_1821,Protein Homology,1333410.0,1333625.0,+,,,COORDINATES: protein motif:HMM:NF012392.4,AraC family transcriptional regulator,WP_084213260.1,"GO:0006355,GO:0003700,GO:0043565",,"DNA-binding transcription factor activity|0003700||IEA,sequence-specific DNA binding|0043565||IEA",regulation of DNA-templated transcription|0006355||IEA,Syncc8109_1821,1333453.0,1333569.0,+,CK_Syn_WH8109_01821,,,CK_00034825,,,,,,,,hypothetical protein,,,,,,
NZ_CP006882.1,Syncc8109_RS07285,,Syncc8109_RS07285,Syncc8109_1822,Protein Homology,1333544.0,1336042.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006850082.1,GH116 family glycosyl hydrolase,WP_006850082.1,GO:0004553,,hydrolase activity%2C hydrolyzing O-glycosyl compounds|0004553||IEA,,Syncc8109_1822,1333544.0,1336042.0,-,CK_Syn_WH8109_01822,,"GO:0006665,GO:0004348,GO:0016021",CK_00041109,,,,,,,"Description not found.,sphingolipid metabolic process,Description not found.,sphingolipid metabolic process,glucosylceramidase activity,integral component of membrane",conserved hypothetical protein,"PF12215,PF04685,IPR024462,IPR006775","beta-glucosidase 2%2C glycosyl-hydrolase family 116 N-term,Glycosyl-hydrolase family 116%2C catalytic region,Glycosyl-hydrolase family 116%2C N-terminal,Glycosyl-hydrolase family 116%2C catalytic region",156,Hypothetical proteins / Conserved,,
NZ_CP006882.1,Syncc8109_RS07290,,Syncc8109_RS07290,Syncc8109_1823,Protein Homology,1336116.0,1336358.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006850433.1,hypothetical protein,WP_006850433.1,,,,,Syncc8109_1823,1336116.0,1336358.0,-,CK_Syn_WH8109_01823,,,CK_00001432,,,"NOG42167,bactNOG75834,cyaNOG08302","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_CP006882.1,Syncc8109_RS12040,,Syncc8109_RS12040,Syncc8109_1824,Protein Homology,1336355.0,1336681.0,-,,,COORDINATES: protein motif:HMM:NF024860.4,sulfotransferase,WP_006851661.1,,,,,Syncc8109_1824,1336355.0,1336681.0,-,CK_Syn_WH8109_01824,,,CK_00001774,,,"NOG42751,COG0457,NOG255831,bactNOG23237,cyaNOG07480","COG: POORLY CHARACTERIZED [R] General function prediction only,COG: POORLY CHARACTERIZED [R] General function prediction only,COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,,P-loop containing nucleoside triphosphate hydrolases superfamily,,,156,Hypothetical proteins / Conserved,,
NZ_CP006882.1,Syncc8109_RS07300,,Syncc8109_RS07300,Syncc8109_1825,Protein Homology,1336714.0,1337973.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011363903.1,bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase,WP_006850916.1,,,,,Syncc8109_1825,1336714.0,1337973.0,+,CK_Syn_WH8109_01825,cobL,"GO:0009236,GO:0046025",CK_00000733,B.5.3,Hemes and phycobilins,"COG2241,COG2242,bactNOG10818,bactNOG29280,cyaNOG02293,cyaNOG05300","COG: METABOLISM [H] Coenzyme transport and metabolism,COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",2.1.1.132,Description not found.,"cobalamin biosynthetic process,cobalamin biosynthetic process,Description not found.",precorrin-6Y C5%2C15-methyltransferase (decarboxylating),"TIGR02467,TIGR02469,PF12847,PF00590,IPR014008,IPR012818,IPR000878","precorrin-6y C5%2C15-methyltransferase (decarboxylating)%2C CbiE subunit,precorrin-6Y C5%2C15-methyltransferase (decarboxylating)%2C CbiT subunit,Methyltransferase domain,Tetrapyrrole (Corrin/Porphyrin) Methylases,Cobalamin biosynthesis%2C precorrin-6Y methyltransferase%2C CbiT subunit,Cobalamin (vitamin B12) biosynthesis CbiE%2C precorrin-6Y methyltransferase,Tetrapyrrole methylase",79,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Heme%2C porphyrin%2C and cobalamin,,
NZ_CP006882.1,Syncc8109_RS07305,,Syncc8109_RS07305,Syncc8109_1826,Protein Homology,1337981.0,1338424.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006849972.1,DUF192 domain-containing protein,WP_006849972.1,,,,,Syncc8109_1826,1337981.0,1338424.0,-,CK_Syn_WH8109_01826,,,CK_00001431,,,"COG1430,bactNOG46279,cyaNOG03288","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,uncharacterized conserved secreted protein,"PF02643,IPR003795","Uncharacterized ACR%2C COG1430,Protein of unknown function DUF192",156,Hypothetical proteins / Conserved,,
NZ_CP006882.1,Syncc8109_RS07310,,Syncc8109_RS07310,Syncc8109_1827,Protein Homology,1338431.0,1339108.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006850764.1,response regulator transcription factor,WP_006850764.1,,,,,Syncc8109_1827,1338431.0,1339108.0,-,CK_Syn_WH8109_01827,,"GO:0000160,GO:0006355,GO:0003677",CK_00001593,"D.1.9,O.1.2"," Other, response regulators (RR)","COG0745,bactNOG00757,cyaNOG00356,cyaNOG00933","COG: TK,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,cyaNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,cyaNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms",,,"phosphorelay signal transduction system,regulation of transcription%2C DNA-templated,phosphorelay signal transduction system,regulation of transcription%2C DNA-templated,DNA binding",two-component system response regulator RR class II (RRII)-OmpR,"PF00486,PS51755,IPR001867,IPR011991,IPR016032","Transcriptional regulatory protein%2C C terminal,OmpR/PhoB-type DNA-binding domain profile.,OmpR/PhoB-type DNA-binding domain,ArsR-like helix-turn-helix domain,Signal transduction response regulator%2C C-terminal effector",261,Regulatory functions / DNA interactions,,
NZ_CP006882.1,Syncc8109_RS07315,,Syncc8109_RS07315,Syncc8109_1828,Protein Homology,1339105.0,1340013.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006851915.1,NAD(+) kinase,WP_006851915.1,,,,,Syncc8109_1828,1339105.0,1340013.0,-,CK_Syn_WH8109_01828,,"GO:0006741,GO:0008152,GO:0003951",CK_00000732,,,"COG0061,bactNOG01228,bactNOG06727,cyaNOG00322","COG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism",,,"Description not found.,metabolic process,NADP biosynthetic process,metabolic process,Description not found.",ATP-NAD kinase family protein,"PF01513,IPR002504","ATP-NAD kinase,NAD kinase",163,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Pyridine nucleotides,,2.7.1.23
NZ_CP006882.1,pheS,pheS,Syncc8109_RS07320,Syncc8109_1829,Protein Homology,1340094.0,1341101.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011128464.1,phenylalanine--tRNA ligase subunit alpha,WP_006851345.1,"GO:0006432,GO:0000166,GO:0004826,GO:0005524,GO:0005737",cytoplasm|0005737||IEA,"nucleotide binding|0000166||IEA,phenylalanine-tRNA ligase activity|0004826||IEA,ATP binding|0005524||IEA",phenylalanyl-tRNA aminoacylation|0006432||IEA,Syncc8109_1829,1340094.0,1341101.0,-,CK_Syn_WH8109_01829,pheS,"GO:0006432,GO:0006418,GO:0006432,GO:0043039,GO:0004826,GO:0004812,GO:0000166,GO:0004826,GO:0005524,GO:0000049,GO:0009328,GO:0005737",CK_00000731,,,"COG0016,bactNOG01583,cyaNOG00714","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",6.1.1.20,phenylalanine---tRNA ligase%3B phenylalanyl-tRNA synthetase%3B phenylalanyl-transfer ribonucleate synthetase%3B phenylalanine-tRNA synthetase%3B phenylalanyl-transfer RNA synthetase%3B phenylalanyl-tRNA ligase%3B phenylalanyl-transfer RNA ligase%3B L-phenylalanyl-tRNA synthetase%3B phenylalanine translase,"phenylalanyl-tRNA aminoacylation,tRNA aminoacylation for protein translation,phenylalanyl-tRNA aminoacylation,tRNA aminoacylation,phenylalanyl-tRNA aminoacylation,tRNA aminoacylation for protein translation,phenylalanyl-tRNA aminoacylation,tRNA aminoacylation,phenylalanine-tRNA ligase activity,aminoacyl-tRNA ligase activity,nucleotide binding,phenylalanine-tRNA ligase activity,ATP binding,tRNA binding,phenylalanyl-tRNA aminoacylation,tRNA aminoacylation for protein translation,phenylalanyl-tRNA aminoacylation,tRNA aminoacylation,phenylalanine-tRNA ligase activity,aminoacyl-tRNA ligase activity,nucleotide binding,phenylalanine-tRNA ligase activity,ATP binding,tRNA binding,phenylalanine-tRNA ligase complex,cytoplasm",phenylalanine--tRNA ligase%2C alpha subunit,"TIGR00468,PF01409,PF02912,PS50862,IPR006195,IPR004529,IPR002319,IPR004188","phenylalanine--tRNA ligase%2C alpha subunit,tRNA synthetases class II core domain (F),Aminoacyl tRNA synthetase class II%2C N-terminal domain,Aminoacyl-transfer RNA synthetases class-II family profile.,Aminoacyl-tRNA synthetase%2C class II,Phenylalanyl-tRNA synthetase%2C class IIc%2C alpha subunit,Phenylalanyl-tRNA synthetase,Phenylalanine-tRNA ligase%2C class II%2C N-terminal",137,Protein synthesis / tRNA aminoacylation,,6.1.1.20
NZ_CP006882.1,surE,surE,Syncc8109_RS07325,Syncc8109_1830,Protein Homology,1341173.0,1341982.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011363891.1,5'/3'-nucleotidase SurE,WP_006850189.1,GO:0008252,,nucleotidase activity|0008252||IEA,,Syncc8109_1830,1341173.0,1341982.0,+,CK_Syn_WH8109_01830,surE,"GO:0046872,GO:0008253,GO:0016787,GO:0000166,GO:0005737",CK_00000730,"M.3,M.4","Purine ribonucleotide biosynthesis,Pyrimidine ribonucleotide biosynthesis","COG0496,bactNOG05090,cyaNOG00418","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,cyaNOG: METABOLISM [F] Nucleotide transport and metabolism",3.1.3.5,Description not found.,"metal ion binding,Description not found.,hydrolase activity,nucleotide binding,metal ion binding,5'-nucleotidase activity,hydrolase activity,nucleotide binding,cytoplasm",5'-nucleotidase,"TIGR00087,PF01975,IPR002828","5'/3'-nucleotidase SurE,Survival protein SurE,Survival protein SurE-like phosphatase/nucleotidase","125,126","Purines%2C pyrimidines%2C nucleosides%2C and nucleotides / Purine ribonucleotide biosynthesis,Purines%2C pyrimidines%2C nucleosides%2C and nucleotides / Pyrimidine ribonucleotide biosynthesis",,3.1.3.6
NZ_CP006882.1,Syncc8109_RS07330,,Syncc8109_RS07330,Syncc8109_1831,Protein Homology,1341967.0,1342527.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006849623.1,DUF3611 family protein,WP_006849623.1,,,,,Syncc8109_1831,1341967.0,1342527.0,-,CK_Syn_WH8109_01831,,GO:0016020,CK_00000729,R.2,Conserved hypothetical proteins,"COG0609,COG0477,COG0825,NOG09436,NOG72877,bactNOG39036,bactNOG37701,cyaNOG03670,cyaNOG03304","COG: METABOLISM [P] Inorganic ion transport and metabolism,COG: GEPR,COG: METABOLISM [I] Lipid transport and metabolism,COG: POORLY CHARACTERIZED [S] Function unknown,COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,membrane,conserved membrane protein,"PF12263,IPR022051","Protein of unknown function (DUF3611),Protein of unknown function DUF3611",156,Hypothetical proteins / Conserved,,
NZ_CP006882.1,Syncc8109_RS07335,,Syncc8109_RS07335,Syncc8109_1832,Protein Homology,1342582.0,1343523.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011363889.1,bifunctional riboflavin kinase/FAD synthetase,WP_025362397.1,GO:0003919,,FMN adenylyltransferase activity|0003919||IEA,,Syncc8109_1832,1342534.0,1343523.0,+,CK_Syn_WH8109_01832,ribF,"GO:0006747,GO:0009231,GO:0009398,GO:0003919,GO:0008531,GO:0005737",CK_00000728,B.7,Riboflavin%2C FMN and FAD,"COG0196,bactNOG00669,cyaNOG01135","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism","2.7.1.26,2.7.7.2","Description not found.,Description not found.","Description not found.,riboflavin biosynthetic process,Description not found.,FAD biosynthetic process,riboflavin biosynthetic process,FMN biosynthetic process,Description not found.,Description not found.,FAD biosynthetic process,riboflavin biosynthetic process,FMN biosynthetic process,FMN adenylyltransferase activity,riboflavin kinase activity,cytoplasm",riboflavin kinase / FMN adenylyltransferase,"TIGR00083,PF01687,PF06574,IPR015865,IPR002606,IPR015864","riboflavin biosynthesis protein RibF,Riboflavin kinase,FAD synthetase,Riboflavin kinase domain%2C bacterial/eukaryotic,Riboflavin kinase%2C bacterial,FAD synthetase",85,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Riboflavin%2C FMN%2C and FAD,,"2.7.1.26,2.7.7.2"
NZ_CP006882.1,Syncc8109_RS07345,,Syncc8109_RS07345,Syncc8109_1834,Protein Homology,1343658.0,1344716.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011363888.1,thiamine phosphate synthase,WP_025362398.1,,,,,Syncc8109_1834,1343658.0,1344716.0,+,CK_Syn_WH8109_01834,thiE,"GO:0009228,GO:0004789",CK_00000727,B.10.5,Thiamine (b1),"COG0352,COG1322,bactNOG25941,bactNOG21316,bactNOG20354,bactNOG33110,bactNOG22497,cyaNOG00363","COG: METABOLISM [H] Coenzyme transport and metabolism,COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",2.5.1.3,Description not found.,"thiamine biosynthetic process,thiamine biosynthetic process,Description not found.",thiamine-phosphate pyrophosphorylase,"TIGR00693,PF02581,IPR003733","thiamine-phosphate diphosphorylase,Thiamine monophosphate synthase,Description not found.",76,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Other,,2.5.1.3
NZ_CP006882.1,thiS,thiS,Syncc8109_RS07350,Syncc8109_1835,Protein Homology,1344720.0,1344938.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_009789430.1,sulfur carrier protein ThiS,WP_006850627.1,"GO:0009228,GO:0003824",,catalytic activity|0003824||IEA,thiamine biosynthetic process|0009228||IEA,Syncc8109_1835,1344720.0,1344938.0,+,CK_Syn_WH8109_01835,thiS,"GO:0009228,GO:0004789",CK_00001939,B.10.5,Thiamine (b1),"COG2104,NOG87647,bactNOG50749,bactNOG90137,bactNOG99267,bactNOG97364,cyaNOG04106","COG: METABOLISM [H] Coenzyme transport and metabolism,COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",,,"thiamine biosynthetic process,thiamine biosynthetic process,thiamine-phosphate diphosphorylase activity",thiamine biosynthesis protein ThiS,"TIGR01683,PF02597,IPR003749,IPR010035","thiamine biosynthesis protein ThiS,ThiS family,Sulfur carrier ThiS/MoaD-like,ThiS%2C thiamine-biosynthesis",162,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Thiamine,,
NZ_CP006882.1,Syncc8109_RS07355,,Syncc8109_RS07355,Syncc8109_1836,Protein Homology,1344957.0,1345901.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_006849581.1,DUF1517 domain-containing protein,WP_006849581.1,,,,,Syncc8109_1836,1344957.0,1345901.0,+,CK_Syn_WH8109_01836,,,CK_00001429,R.2,Conserved hypothetical proteins,"COG4371,bactNOG18610,cyaNOG01456","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,uncharacterized conserved glycin-rich membrane protein (DUF1517),"PF07466,IPR010903","Protein of unknown function (DUF1517),Protein of unknown function DUF1517",156,Hypothetical proteins / Conserved,,
NZ_CP006882.1,Syncc8109_RS12380,,Syncc8109_RS12380,Syncc8109_1837,Protein Homology,1346000.0,1346158.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011128471.1,hypothetical protein,WP_156915518.1,,,,,Syncc8109_1837,1346000.0,1346158.0,+,CK_Syn_WH8109_01837,,,CK_00047176,"D.1.9,R.2"," Other,Conserved hypothetical proteins","NOG123935,bactNOG81283,cyaNOG08736","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_CP006882.1,larB,larB,Syncc8109_RS07360,Syncc8109_1838,Protein Homology,1346163.0,1346837.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006849610.1,nickel pincer cofactor biosynthesis protein LarB,WP_006849610.1,GO:0016787,,hydrolase activity|0016787||IEA,,Syncc8109_1838,1346163.0,1346837.0,-,CK_Syn_WH8109_01838,cpmA,GO:0043153,CK_00000726,D.6,Circadian clock,"COG1691,bactNOG10617,cyaNOG00400,cyaNOG05751","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: METABOLISM [F] Nucleotide transport and metabolism",,,entrainment of circadian clock by photoperiod,circadian phase modifier CpmA,"PF00731,IPR000031","AIR carboxylase,PurE domain",129,Regulatory functions / Other,,
NZ_CP006882.1,Syncc8109_RS07365,,Syncc8109_RS07365,Syncc8109_1839,Protein Homology,1346834.0,1347187.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012195877.1,TIGR03792 family protein,WP_369792008.1,,,,,Syncc8109_1839,1346834.0,1347229.0,-,CK_Syn_WH8109_01839,,,CK_00000725,D.8,Toxin production and resistance,"NOG45136,COG0020,COG2329,bactNOG67094,cyaNOG03996","COG: POORLY CHARACTERIZED [R] General function prediction only,COG: METABOLISM [I] Lipid transport and metabolism,COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,antibiotic biosynthesis monooxygenase-like domain containing protein,"TIGR03792,PF03992,IPR022512,IPR007138","uncharacterized cyanobacterial protein%2C TIGR03792 family,Antibiotic biosynthesis monooxygenase,Conserved hypothetical protein CHP03792,Antibiotic biosynthesis monooxygenase domain",94,Cellular processes / Toxin production and resistance,,
NZ_CP006882.1,trmD,trmD,Syncc8109_RS11835,Syncc8109_1840,Protein Homology,1347278.0,1348483.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006850992.1,tRNA (guanosine(37)-N1)-methyltransferase TrmD,WP_006850992.1,"GO:0008033,GO:0052906",,tRNA (guanine(37)-N1)-methyltransferase activity|0052906||IEA,tRNA processing|0008033||IEA,Syncc8109_1840,1347278.0,1348483.0,-,CK_Syn_WH8109_01840,trmD-ispF,"GO:0008033,GO:0016114,GO:0003723,GO:0008175,GO:0008685",CK_00000061,A.2,Aspartate family (Asp%2C Asn%2C Ile%2C Lys%2C Met%2C Thr),"COG0245,COG0336,bactNOG00328,cyaNOG00990","COG: METABOLISM [I] Lipid transport and metabolism,COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis","2.1.1.228,4.6.1.12","Description not found.,Description not found.","tRNA processing,terpenoid biosynthetic process,tRNA processing,terpenoid biosynthetic process,RNA binding,Description not found.,Description not found.",bifunctional tRNA-(guanine-N1)-methyltransferase / 2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase,"TIGR00088,TIGR00151,PF02542,PF01746,PS01350,IPR003526,IPR002649,IPR016009,IPR020555","tRNA (guanine(37)-N(1))-methyltransferase,2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase,YgbB family,tRNA (Guanine-1)-methyltransferase,2C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase signature.,2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase,tRNA (guanine-N1-)-methyltransferase%2C bacteria,tRNA methyltransferase TRMD/TRM10-type domain,2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase%2C conserved site",71,Amino acid biosynthesis / Aspartate family,,2.1.1.228
NZ_CP006882.1,Syncc8109_RS07375,,Syncc8109_RS07375,Syncc8109_1841,Protein Homology,1348490.0,1348951.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011363881.1,phycobiliprotein lyase,WP_006851423.1,GO:0017009,,,protein-phycocyanobilin linkage|0017009||IEA,Syncc8109_1841,1348490.0,1348951.0,-,CK_Syn_WH8109_01841,cpcU,"GO:0018353,GO:0031409,GO:0030089",CK_00001592,J.5.4,Phycobilin lyase,"NOG121219,cyaNOG06975",cyaNOG: POORLY CHARACTERIZED [S] Function unknown,4.-.-.-,,"Description not found.,protein-phycocyanobilin linkage via S-phycocyanobilin-L-cysteine,pigment binding,protein-phycocyanobilin linkage via S-phycocyanobilin-L-cysteine,pigment binding,phycobilisome",putative phycobilin lyase,"PF09367,IPR018536","CpeS-like protein,Chromophore lyase CpcS/CpeS",164,Energy metabolism / Photosynthesis,,
NZ_CP006882.1,era,era,Syncc8109_RS07380,Syncc8109_1842,Protein Homology,1348989.0,1349924.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006850843.1,GTPase Era,WP_006850843.1,"GO:0003723,GO:0005525",,"RNA binding|0003723||IEA,GTP binding|0005525||IEA",,Syncc8109_1842,1348989.0,1349924.0,-,CK_Syn_WH8109_01842,era,"GO:0042254,GO:0003924,GO:0005525,GO:0019843,GO:0043022",CK_00000724,P.3,Transcription factors,"COG1159,bactNOG00138,cyaNOG00757","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,"ribosome biogenesis,ribosome biogenesis,GTPase activity,GTP binding,rRNA binding,ribosome binding",GTP-binding protein Era,"TIGR00231,TIGR00436,PF01926,PF07650,PS51713,PS50823,IPR005662,IPR006073,IPR004044,IPR030388,IPR005225","small GTP-binding protein domain,GTP-binding protein Era,50S ribosome-binding GTPase,KH domain,Era-type guanine nucleotide-binding (G) domain profile.,Type-2 KH domain profile.,GTP-binding protein Era,GTP binding domain,K Homology domain%2C type 2,Era-type guanine nucleotide-binding (G) domain,Small GTP-binding protein domain",165,Transcription / Transcription factors,,
NZ_CP006882.1,Syncc8109_RS07385,,Syncc8109_RS07385,Syncc8109_1843,Protein Homology,1349987.0,1350508.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_006849966.1,hypothetical protein,WP_006849966.1,,,,,Syncc8109_1843,1349987.0,1350508.0,+,CK_Syn_WH8109_01843,,,CK_00000723,R.2,Conserved hypothetical proteins,"COG0073,NOG257911,NOG43875,COG0576,bactNOG42450,cyaNOG03618","COG: POORLY CHARACTERIZED [R] General function prediction only,COG: POORLY CHARACTERIZED [S] Function unknown,COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein UCP020893,,,156,Hypothetical proteins / Conserved,,
