Accession,KEGG,Peptide count,Unique peptides,L1,L2,L3,LGnM1,LGnM2,LGnM3,LGmM1,LGmM2,LGmM3,D1,D2,D3,DGnM1,DGnM2,DGnM3,DGmM1,DGmM2,DGmM3,L.avg,LGnM.avg,LGmM.avg,D.avg,DGnM.avg,DGmM.avg,TTEST.L.LGnM,FC.L.LGnM,TTEST.L.LGmM,FC.L.LGmM,TTEST.D.LGnM,FC.D.LGnM,TTEST.D.LGmM,FC.D.LGmM,Description,log2FC.L.LGnM,log2FC.L.LGmM,log2FC.D.LGnM,log2FC.D.LGmM,resolved_locus_tag,resolution_method
A5GPA0,SynWH7803_2339,3,3,5.71143e-05,3.19317e-05,2.94606e-05,6.9043e-05,2.65543e-05,9.6649e-05,0.000118518,5.37588e-05,7.77615e-05,0.000208625,5.66905e-05,6.9224e-05,6.81348e-05,7.44288e-05,6.31868e-05,0.000171053,4.68659e-05,0.000101241,3.95022e-05,6.40821e-05,8.3346e-05,0.000111513,6.85835e-05,0.000106387,0.189019592,1.622241229,0.031905935,2.109907767,0.237690703,0.615026264,0.411792999,0.95402911,Peptide deformylase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=def PE=3 SV=1,0.6979883657976471,1.0771799340035215,-0.7012800744623181,-0.0678948074700816,SynWH7803_2339,locus_tag:KEGG
A5GKF9,SynWH7803_0998,3,3,0.00018258,0.0001704,0.000200398,0.000266468,0.000174325,0.000177319,0.000411722,0.000397273,0.000318053,0.000264025,0.000165439,0.000276991,0.000206345,0.000184964,0.000296192,0.000339534,0.000385606,0.000303727,0.00018446,0.000206037,0.000375683,0.000235485,0.000229167,0.000342956,0.285438748,1.116976945,0.017539504,2.036665734,0.414310488,0.973171424,0.102740911,1.45638114,Predicted redox protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0998 PE=4 SV=1,0.1595994081332858,1.0262092186580944,-0.0392341369813088,0.5423879632497421,SynWH7803_0998,locus_tag:KEGG
A5GMA6,SynWH7803_1645,3,3,0.000303025,5.79705e-05,0.000320514,0.000305232,8.10842e-05,0.000254094,0.000474887,0.000252717,0.000607918,0.00035832,0.000106637,0.000204416,0.000390234,0.000157161,0.000295249,0.00086149,0.000134137,0.000769643,0.00022717,0.00021347,0.000445174,0.000223125,0.000280881,0.000588424,0.331376958,0.939693177,0.012631684,1.959652829,0.039962869,1.25885391,0.082223907,2.637196096,Peptidyl-prolyl cis-trans isomerase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=ppiB PE=3 SV=1,-0.0897383213723136,0.97059808993047,0.3321108680072136,1.399004850765735,SynWH7803_1645,locus_tag:KEGG
A5GII4,SynWH7803_0323,3,3,7.34824e-05,7.99944e-05,0.000105462,0.000179188,8.35811e-05,4.41023e-05,9.71715e-05,0.000202688,0.000206082,0.000158161,0.000101726,0.000134838,6.47525e-05,2.16628e-05,4.16481e-05,0.000177622,0.000169606,0.000134194,8.63128e-05,0.00010229,0.000168647,0.000131575,4.26878e-05,0.000160474,0.386838212,1.185112569,0.055560401,1.953907225,0.001227556,0.324436565,0.145596305,1.21963558,Alternative thymidylate synthase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=thyX PE=4 SV=1,0.2450241013385785,0.9663619671988304,-1.6239916699949573,0.2864501433094427,SynWH7803_0323,locus_tag:KEGG
A5GMU6,SynWH7803_1835,3,3,0.000160918,5.30464e-05,6.60731e-05,0.000158847,9.1961e-05,6.33645e-05,0.000294671,0.000120872,0.000126545,0.000117647,5.51262e-05,3.07639e-05,0.000126558,3.30062e-05,2.50289e-05,0.0002435,5.21283e-05,0.000126014,9.33459e-05,0.000104724,0.000180696,6.78458e-05,6.15309e-05,0.000140547,0.247744014,1.121895683,0.032175007,1.935771666,0.277028011,0.90692284,0.101161867,2.071569193,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1835 PE=4 SV=1,0.1659385363609585,0.9529087895149564,-0.1409482818233575,1.0507240089392855,SynWH7803_1835,locus_tag:KEGG
A5GJP0,SynWH7803_0729,3,3,0.00016724,8.30006e-05,0.000100103,0.000181314,9.84352e-05,8.96996e-05,0.000284062,0.000204802,0.000185263,0.000190288,7.60714e-05,0.000171872,0.000212991,0.000125446,0.000116165,0.00030983,0.000129463,0.000273058,0.000116781,0.00012315,0.000224709,0.000146077,0.000151534,0.00023745,0.263652625,1.054532286,0.005557252,1.924187714,0.439275906,1.037356322,0.021771129,1.625514449,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0729 PE=4 SV=1,0.0766032659604749,0.9442495479888554,0.0529115312622401,0.7008963800258073,SynWH7803_0729,locus_tag:KEGG
A5GII1,SynWH7803_0320,3,3,0.000198562,0.000151476,8.34011e-05,0.000195579,0.000256183,0.000295889,0.000276153,0.000272789,0.000283891,0.000202232,0.000238787,0.000249579,0.000248401,0.000157291,0.000212371,0.000297066,0.00025418,0.000442537,0.00014448,0.000249217,0.000277611,0.000230199,0.000206021,0.000331261,0.117122401,1.724928396,0.032928356,1.921454067,0.292238482,0.894966974,0.093967087,1.439017691,Ribonuclease PH OS=Synechococcus sp. (strain WH7803) OX=32051 GN=rph PE=3 SV=1,0.7865364750039702,0.9421984887070504,-0.1600936497456998,0.5250843283958496,SynWH7803_0320,locus_tag:KEGG
A5GPT7,SynWH7803_2526,3,3,8.54442e-05,6.51888e-05,0.000106526,8.36282e-05,8.80574e-05,0.000157897,0.000183692,9.10641e-05,0.000200851,7.43479e-05,7.70021e-05,4.17287e-05,6.21737e-05,5.64596e-05,5.10082e-05,0.000133862,0.00014624,0.000133073,8.57196e-05,0.000109861,0.000158536,6.43596e-05,5.65471e-05,0.000137725,0.128391441,1.281630115,0.045129119,1.849467108,0.235905283,0.878613005,0.008040422,2.139928108,Formate-dependent phosphoribosylglycinamide formyltransferase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=purT PE=3 SV=1,0.3579799528676167,0.8871096429613679,-0.1867002409038207,1.0975623293488082,SynWH7803_2526,locus_tag:KEGG
A5GIS4,SynWH7803_0413,3,3,0.000294971,0.000193657,0.000301621,0.000480771,0.00030042,0.000119743,0.000481406,0.000434883,0.000539867,0.000177036,8.24342e-05,0.000424313,0.000251109,0.000203012,0.000495412,0.000108165,0.000281853,0.00031951,0.000263416,0.000300311,0.000485385,0.000227927,0.000316511,0.000236509,0.386319578,1.140063511,0.003180359,1.842654677,0.015592366,1.388645971,0.468451855,1.037650667,30S ribosomal protein S13 OS=Synechococcus sp. (strain WH7803) OX=32051 GN=rpsM PE=3 SV=1,0.1891141967167731,0.8817857278004658,0.4736788376313661,0.0533208311604189,SynWH7803_0413,locus_tag:KEGG
A5GNY4,SynWH7803_2223,3,3,7.66229e-05,4.3889e-05,2.95112e-05,9.63199e-05,3.57872e-05,2.24888e-05,6.18646e-05,4.26149e-05,0.000166559,7.07224e-05,1.80912e-05,4.41037e-05,9.56194e-05,3.46264e-05,3.99e-05,4.36504e-05,4.71717e-05,0.000144332,5.00077e-05,5.15319e-05,9.03463e-05,4.43057e-05,5.67153e-05,7.83848e-05,0.44113937,1.030479551,0.246571323,1.806647351,0.143926788,1.280088124,0.226262713,1.769180394,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_2223 PE=4 SV=1,0.0433158760915243,0.8533149264490545,0.3562431318514659,0.823081159537933,SynWH7803_2223,locus_tag:KEGG
A5GNT0,SynWH7803_2169,3,3,0.000122434,0.000137702,0.000110383,7.14202e-05,0.000345116,7.37714e-05,0.000180904,0.000305001,0.000163592,0.000115285,0.000550803,7.59207e-05,8.76855e-05,0.000261694,0.000118793,0.000244747,0.000174594,0.000216488,0.000123506,0.000163436,0.000216499,0.000247336,0.000156057,0.000211943,0.340431934,1.323301087,0.064768868,1.752943,0.230729715,0.630952311,0.42736001,0.856902682,Uncharacterized conserved secreted protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_2169 PE=4 SV=1,0.4041413513382576,0.8097790851138224,-0.6643971281641747,-0.2227967273853827,SynWH7803_2169,locus_tag:KEGG
A5GNE3,SynWH7803_2032,3,3,0.000347843,0.000278531,0.000256365,0.000439949,0.000260441,0.000279193,0.000395121,0.000634291,0.000517173,0.000464936,0.000469049,0.000451682,0.000316516,0.000347233,0.000458913,0.000525634,0.000589664,0.00057846,0.000294246,0.000326528,0.000515528,0.000461889,0.000374221,0.000564586,0.210598681,1.109709226,0.068042788,1.752030715,0.104867046,0.810196096,0.019812882,1.222340365,NADPH-dependent 7-cyano-7-deazaguanine reductase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=queF PE=3 SV=1,0.150181700752868,0.8090280671706827,-0.3036569615971641,0.2896460646369448,SynWH7803_2032,locus_tag:KEGG
A5GLP6,SynWH7803_1435,3,3,0.000132742,4.28531e-05,5.31812e-05,8.07195e-05,2.11171e-05,3.38367e-05,0.000149211,4.61844e-05,0.000190593,6.08484e-05,1.22043e-05,0.000118244,0.000108396,3.49937e-05,0.000126645,0.000139099,9.62282e-05,0.000210108,7.62587e-05,4.52244e-05,0.000128663,6.37656e-05,9.00116e-05,0.000148479,0.049105035,0.593039684,0.172170284,1.687188184,0.074285328,1.411601819,0.001080712,2.328505614,Triosephosphate isomerase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=tpiA PE=3 SV=1,-0.7537994471238104,0.7546208965551147,0.4973331942984162,1.219404360483427,SynWH7803_1435,locus_tag:KEGG
A5GNH3,SynWH7803_2062,3,3,0.00033432,0.000170972,0.000162479,0.000322343,0.000201284,0.00011717,0.00043004,0.000494998,0.000181444,0.000259627,0.000187674,0.000107073,0.000262972,7.71851e-05,0.000242844,0.000549628,0.000466912,0.000299271,0.00022259,0.000213599,0.000368827,0.000184791,0.000194333,0.000438604,0.36048753,0.959605828,0.125754388,1.656977739,0.452800673,1.05163642,0.007279111,2.373508584,DNA-directed RNA polymerase subunit beta OS=Synechococcus sp. (strain WH7803) OX=32051 GN=rpoB PE=3 SV=1,-0.0594861752706397,0.7285542205134761,0.0726360109745982,1.2470212674087342,SynWH7803_2062,locus_tag:KEGG
A5GNC9,SynWH7803_2018,3,3,9.56327e-05,4.54195e-05,3.41655e-05,0.000103845,9.96693e-05,4.17421e-05,8.95169e-05,0.000122125,7.66413e-05,3.8386e-05,3.7306e-05,1.83845e-05,9.26584e-05,2.13168e-05,3.60471e-05,2.19603e-05,6.03774e-05,7.12918e-05,5.84059e-05,8.17522e-05,9.60944e-05,3.13588e-05,5.00074e-05,5.12098e-05,0.134970459,1.399724151,0.128652411,1.645285935,0.227522469,1.594684347,0.213526371,1.63302753,ATP synthase subunit delta OS=Synechococcus sp. (strain WH7803) OX=32051 GN=atpH PE=3 SV=1,0.4851425377444568,0.718338332385246,0.6732708841249498,0.7075491124303431,SynWH7803_2018,locus_tag:KEGG
A5GNR8,SynWH7803_2157,3,3,0.000151246,0.000148259,0.000159773,0.000173666,0.000117731,0.000133218,0.000350821,0.00013707,0.00025732,0.000290101,0.000155859,0.000222969,0.000263128,0.000189642,0.000213451,0.000272047,0.0002604,0.000391513,0.000153093,0.000141538,0.000248404,0.000222976,0.000222074,0.000307986,0.283680402,0.924525705,0.128893254,1.622568871,0.482335294,0.995950673,0.130328959,1.38125132,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_2157 PE=4 SV=1,-0.1132146628073956,0.6982797156613532,-0.0058538039800882,0.4659758432237391,SynWH7803_2157,locus_tag:KEGG
A5GMT4,SynWH7803_1823,3,3,0.000205046,9.59545e-05,0.000157258,0.000265593,0.000116392,0.000163197,0.000400587,0.000154867,0.000181295,0.000171262,0.000119859,0.000133369,0.000246243,0.000133437,0.00010362,0.00049609,0.000187511,0.000300781,0.000152753,0.000181727,0.000245583,0.000141497,0.0001611,0.000328127,0.109020175,1.189679568,0.109044112,1.607713925,0.292463313,1.138540599,0.065099271,2.318969072,UPF0234 protein SynWH7803_1823 OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1823 PE=3 SV=1,0.2505730458790317,0.6850107176480325,0.187185737176467,1.213483578944775,SynWH7803_1823,locus_tag:KEGG
A5GLG6,SynWH7803_1355,3,3,0.000301634,0.000199287,0.000189442,0.000333887,0.000225051,0.000181923,0.000344616,0.00034074,0.000405159,0.000217472,0.000182716,0.000182135,0.000224154,0.000129121,0.000154327,0.000309864,0.000312463,0.000429177,0.000230121,0.000246954,0.000363505,0.000194108,0.000169201,0.000350501,0.15257343,1.073149679,0.058289888,1.579625998,0.14492484,0.871684545,0.039221896,1.805705667,Photosystem II reaction center Psb28 protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=psb28 PE=3 SV=1,0.1018513119667397,0.659583017451934,-0.1981219641323093,0.8525627503129519,SynWH7803_1355,locus_tag:KEGG
A5GMR6,SynWH7803_1805,3,3,0.000298761,0.000177117,0.000242363,0.000306055,0.000285336,0.000320725,0.000365328,0.000358276,0.000409071,0.000480467,0.00036576,0.0001631,0.000344352,0.00036718,0.000254729,0.000416821,0.000293784,0.000354653,0.000239414,0.000304039,0.000377558,0.000336442,0.000322087,0.000355086,0.081744156,1.269929324,0.030895227,1.577010531,0.424234243,0.957331311,0.424657092,1.055414142,Putative pterin-4-alpha-carbinolamine dehydratase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1805 PE=3 SV=1,0.3447482082163536,0.6571922942252826,-0.0629097992064516,0.0778092201355909,SynWH7803_1805,locus_tag:KEGG
A5GIK8,SynWH7803_0347,3,3,0.00036643,0.000461153,0.000431874,0.000393604,0.000462385,0.000544597,0.000463289,0.001058492,0.000444978,0.000398753,0.000564085,0.000199739,0.000349229,0.000636173,0.001039548,0.00037124,0.000705012,0.000781944,0.000419819,0.000466862,0.000655586,0.000387526,0.000674983,0.000619399,0.148665872,1.112054761,0.162669572,1.561591781,0.205163654,1.741774841,0.165124969,1.598341174,Conserved hpothetical protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0347 PE=4 SV=1,0.1532278325559494,0.6430173648130364,0.800558138995592,0.676575391683776,SynWH7803_0347,locus_tag:KEGG
A5GNG0,SynWH7803_2049,3,3,5.4176e-05,2.1458e-05,3.26882e-05,5.97231e-05,3.20043e-05,4.22032e-05,6.9257e-05,5.90082e-05,3.98031e-05,6.36372e-05,2.37257e-05,4.03391e-05,5.92016e-05,3.05483e-05,4.11173e-05,6.8275e-05,5.2806e-05,5.64617e-05,3.61074e-05,4.46436e-05,5.60228e-05,4.25673e-05,4.36224e-05,5.91809e-05,0.015211345,1.236410606,0.080219358,1.551558927,0.38822789,1.024786062,0.071441739,1.390288828,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_2049 PE=4 SV=1,0.3061579348813848,0.6337184903415126,0.0353227589926025,0.4753846293064794,SynWH7803_2049,locus_tag:KEGG
A5GNV0,SynWH7803_2189,3,3,0.000166872,6.94203e-05,9.82107e-05,0.000140639,7.63551e-05,9.32642e-05,0.000163943,0.000169873,0.000184998,0.000138578,9.93361e-05,0.000115301,0.000147789,0.000120286,0.000123625,0.000200171,6.37585e-05,0.000281395,0.000111501,0.000103419,0.000172938,0.000117738,0.000130567,0.000181775,0.246247032,0.927519472,0.09930182,1.5510011,0.04379181,1.108959266,0.19307055,1.5438857,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_2189 PE=4 SV=1,-0.1085505254310579,0.6331997095616131,0.1492063737781761,0.6265659481065593,SynWH7803_2189,locus_tag:KEGG
P0A4S6,SynWH7803_0679,3,3,0.002197241,0.002089403,0.001991506,0.002357182,0.002457651,0.001996485,0.002861983,0.002992711,0.003689101,0.002080384,0.001329153,0.0022366,0.001912785,0.001249611,0.002035929,0.002873174,0.002625115,0.004048338,0.002092717,0.002270439,0.003181265,0.001882045,0.001732775,0.003182209,0.116669218,1.084924168,0.036664953,1.520160273,0.026970612,0.920687033,0.023781753,1.690824745,Ribulose bisphosphate carboxylase small chain OS=Synechococcus sp. (strain WH7803) OX=32051 GN=cbbS PE=3 SV=1,0.1175942073944959,0.604223437400861,-0.119217267204355,0.7577271312899292,SynWH7803_0679,locus_tag:KEGG
A5GP12,SynWH7803_2251,3,3,7.01585e-05,4.33856e-05,3.63579e-05,5.17601e-05,6.53128e-05,3.59704e-05,0.000118352,4.80429e-05,6.13793e-05,2.69017e-05,4.78739e-05,1.10473e-05,3.73605e-05,3.41317e-05,1.29217e-05,7.58945e-05,2.32874e-05,4.04551e-05,4.99673e-05,5.10144e-05,7.59249e-05,2.86076e-05,2.8138e-05,4.65457e-05,0.468323028,1.020955041,0.08753641,1.519490246,0.476584624,0.983582438,0.25026918,1.627036597,Malonyl CoA-acyl carrier protein transacylase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=fabD PE=3 SV=1,0.0299193367794128,0.6035874138581705,-0.023882119242205,0.7022467019733232,SynWH7803_2251,locus_tag:KEGG
A5GMT0,SynWH7803_1819,3,3,3.02066e-05,6.42284e-05,5.91154e-05,3.58464e-05,5.87189e-05,4.86122e-05,5.767e-05,9.53725e-05,7.38167e-05,4.45943e-05,8.14133e-05,4.62663e-05,3.83512e-05,9.78552e-05,6.593e-05,5.37063e-05,9.04929e-05,9.52166e-05,5.11835e-05,4.77259e-05,7.56197e-05,5.74247e-05,6.73788e-05,7.98052e-05,0.271999153,0.932447125,0.019571528,1.477424518,0.173232908,1.17334246,0.117045749,1.389738039,Exodeoxyribonuclease III OS=Synechococcus sp. (strain WH7803) OX=32051 GN=xthA PE=4 SV=1,-0.1009061761286768,0.5630844246235659,0.2306241499699939,0.4748129653569646,SynWH7803_1819,locus_tag:KEGG
A5GHP3,SynWH7803_0032,3,3,0.000679959,0.000553931,0.000423345,0.000832968,0.000841427,0.000157296,0.000975866,0.000705725,0.000755243,0.000752135,0.00078559,0.000561427,0.000596759,0.000777467,0.000532919,0.001036268,0.000395853,0.00092895,0.000552412,0.000610564,0.000812278,0.000699718,0.000635715,0.000787024,0.380244902,1.105268982,0.021015281,1.470420681,0.149587872,0.908530938,0.375310676,1.124773412,Elongation factor P OS=Synechococcus sp. (strain WH7803) OX=32051 GN=efp PE=3 SV=1,0.1443975114936135,0.5562289629299552,-0.1383924518212471,0.1696343967233777,SynWH7803_0032,locus_tag:KEGG
A5GL47,SynWH7803_1236,3,3,0.000167493,0.000106638,0.000181737,0.000189994,0.000103497,0.00015205,0.000186748,0.000161432,0.000318054,0.000193335,6.86665e-05,0.00012169,0.000145557,8.45174e-05,0.0001447,0.000277477,0.000111029,0.00030151,0.000151956,0.000148513,0.000222078,0.000127897,0.000124925,0.000230005,0.420255517,0.977346895,0.090160284,1.461463595,0.453489722,0.976758465,0.064395933,1.798359038,Peroxiredoxin OS=Synechococcus sp. (strain WH7803) OX=32051 GN=ccp PE=4 SV=1,-0.0330573782724519,0.5474138921154947,-0.0339262414217444,0.8466810801580851,SynWH7803_1236,locus_tag:KEGG
A5GL89,SynWH7803_1278,3,3,0.000837692,0.000818648,0.000467266,0.000702919,0.000668791,0.000707786,0.000613534,0.00125884,0.001221909,0.000837677,0.00031888,0.000690804,0.000659484,0.000977288,0.001261368,0.001103684,0.000950936,0.000959948,0.000707869,0.000693166,0.001031428,0.000615787,0.000966047,0.001004856,0.459422488,0.979229057,0.189326161,1.45708918,0.158894906,1.568799496,0.042616821,1.631823661,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1278 PE=4 SV=1,-0.0302817266363749,0.5430891791226816,0.649660977155692,0.7064851644503043,SynWH7803_1278,locus_tag:KEGG
A5GLK7,SynWH7803_1396,3,3,0.000234378,0.000283161,0.000286045,0.000177326,0.000296534,0.0002587,0.000248635,0.000486508,0.000427777,0.000224889,0.000245888,0.000379904,0.000151414,0.000575223,0.000570763,0.000298154,0.000403264,0.000431398,0.000267861,0.000244187,0.00038764,0.00028356,0.000432467,0.000377605,0.182936574,0.911616113,0.08219477,1.447166982,0.16735398,1.525131163,0.050201694,1.331658352,Uncharacterized secreted protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1396 PE=4 SV=1,-0.1335016701308476,0.5332313974773569,0.6089333214115863,0.4132239944978163,SynWH7803_1396,locus_tag:KEGG
A5GJR6,SynWH7803_0755,3,3,0.000112263,9.45266e-05,7.23567e-05,0.000322468,7.22822e-05,7.49909e-05,0.000174849,8.15383e-05,0.000136707,0.000121996,6.85568e-05,6.47301e-05,0.000141842,8.68289e-05,0.000103011,0.000184449,6.10325e-05,8.7247e-05,9.30488e-05,0.00015658,0.000131031,8.50943e-05,0.000110561,0.000110909,0.239729274,1.682775592,0.137336171,1.408201654,0.029065068,1.299271686,0.165385877,1.303369617,Uroporphyrinogen decarboxylase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=hemE PE=3 SV=1,0.7508427976453359,0.49385394221,0.3777031390701273,0.3822462696278459,SynWH7803_0755,locus_tag:KEGG
A5GIT5,SynWH7803_0424,3,3,0.000184092,1.34758e-05,5.31352e-05,0.00020082,2.58636e-05,5.31836e-05,0.000239541,1.04485e-05,9.28031e-05,0.000169713,7.57095e-06,4.38221e-05,0.000195864,2.90377e-06,4.51851e-05,0.000258974,1.59724e-05,7.56057e-05,8.35676e-05,9.32891e-05,0.000114264,7.37019e-05,8.13175e-05,0.000116851,0.095543744,1.116330783,0.110459186,1.367325858,0.25204831,1.103329862,0.107161784,1.585451021,50S ribosomal protein L14 OS=Synechococcus sp. (strain WH7803) OX=32051 GN=rplN PE=3 SV=1,0.1587645793926374,0.4513571037325357,0.1418641772630617,0.6648933092601905,SynWH7803_0424,locus_tag:KEGG
A5GKM3,SynWH7803_1062,3,3,0.000418716,0.000220638,0.000231735,0.000354577,0.000194559,0.000274838,0.000441957,0.000353739,0.000337135,0.000273706,0.000193647,0.000337636,0.000277696,0.000186892,0.000345024,0.000488963,0.00039285,0.000371546,0.000290363,0.000274658,0.000377611,0.00026833,0.000269871,0.000417786,0.333238953,0.945913034,0.059073143,1.300478139,0.376170809,1.005742679,0.06160096,1.556988667,Anti-sigma factor antagonist OS=Synechococcus sp. (strain WH7803) OX=32051 GN=spoIIAA PE=3 SV=1,-0.0802205447099136,0.3790421478227186,0.0082612363390482,0.6387584433749444,SynWH7803_1062,locus_tag:KEGG
A5GID9,SynWH7803_0278,3,3,0.000109894,2.94452e-05,4.65431e-05,0.000114795,3.59384e-05,4.60453e-05,0.000128089,9.62436e-06,0.000101446,0.000122536,3.337e-05,3.68402e-05,0.000124869,3.36819e-05,2.34873e-05,0.000121681,1.31944e-05,0.000167453,6.19608e-05,6.5593e-05,7.97199e-05,6.42488e-05,6.06794e-05,0.000100776,0.114067018,1.058620183,0.248454164,1.286617564,0.272014037,0.944444204,0.260651105,1.568528431,Phosphoglucomutase/phosphomannomutase family OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0278 PE=3 SV=1,0.0821850648821729,0.3635832885917942,-0.0824625274852043,0.6494116795742272,SynWH7803_0278,locus_tag:KEGG
A5GJN2,SynWH7803_0721,3,3,0.000275739,0.000123177,0.000331125,0.000198457,0.00016046,0.000288983,0.000340017,0.000182383,0.000415288,0.000260774,0.000124203,0.000302201,0.000312255,4.76129e-05,0.000242924,0.000455398,0.000153408,0.000786146,0.000243347,0.000215966,0.000312562,0.000229059,0.00020093,0.000464984,0.251952951,0.887484029,0.005945092,1.284431604,0.277901022,0.877198586,0.108911299,2.029972095,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0721 PE=4 SV=1,-0.1722069376247311,0.3611300687539643,-0.1890246084258239,1.0214598955474858,SynWH7803_0721,locus_tag:KEGG
A5GJT1,SynWH7803_0770,3,3,3.36568e-05,1.91437e-05,3.1886e-05,3.78933e-05,2.15375e-05,2.74217e-05,5.01505e-05,2.34748e-05,3.49032e-05,5.13521e-05,2.53296e-05,9.63676e-06,2.00568e-05,3.12371e-05,9.80678e-06,4.36214e-05,1.7202e-05,3.24406e-05,2.82288e-05,2.89508e-05,3.61762e-05,2.87728e-05,2.03669e-05,3.1088e-05,0.405314431,1.025576992,0.102570241,1.281531703,0.271425364,0.707852185,0.421102869,1.080465577,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0770 PE=4 SV=1,0.0364358017223404,0.3578691689885523,-0.4984799693697026,0.1116531095111791,SynWH7803_0770,locus_tag:KEGG
A5GIA5,SynWH7803_0244,3,3,1.88352e-05,1.39255e-05,2.4301e-05,2.59509e-05,1.05226e-05,4.91606e-05,3.06421e-05,7.66853e-06,3.43167e-05,9.15011e-05,3.7857e-05,2.60992e-05,2.96367e-05,9.61213e-05,2.56678e-05,0.000108269,1.48949e-05,3.98729e-05,1.90206e-05,2.85447e-05,2.42091e-05,5.18191e-05,5.04753e-05,5.43457e-05,0.183747071,1.500729247,0.230922349,1.272785255,0.486305695,0.974067053,0.430740489,1.048759156,UDP-glucose 6-dehydrogenase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=ugd PE=3 SV=1,0.585663717635176,0.3479890275025311,-0.0379070066650633,0.0686834059052735,SynWH7803_0244,locus_tag:KEGG
A5GN90,SynWH7803_1979,3,3,0.010030645,0.010551375,0.013092375,0.00779165,0.009917855,0.011359062,0.009897729,0.013245378,0.018367725,0.010010723,0.009860435,0.018121415,0.007274259,0.007834007,0.016208149,0.010131945,0.016981498,0.018093861,0.011224799,0.009689522,0.013836944,0.012664191,0.010438805,0.015069101,0.041761602,0.863224608,0.11819133,1.232712014,0.006568858,0.824277282,0.207572332,1.189898443,Ferredoxin OS=Synechococcus sp. (strain WH7803) OX=32051 GN=petF PE=4 SV=1,-0.2121921024739269,0.3018357969005374,-0.2787983617575663,0.2508384457747318,SynWH7803_1979,locus_tag:KEGG
A5GPD6,SynWH7803_2375,3,3,8.42559e-05,7.86739e-05,8.19713e-05,0.000110774,9.91322e-05,6.58563e-05,0.000118622,6.64922e-05,0.000109148,5.55812e-05,7.74207e-05,3.07771e-05,7.21485e-05,5.19561e-05,1.10298e-05,9.63752e-05,2.78694e-05,1.2506e-05,8.16337e-05,9.1921e-05,9.80874e-05,5.4593e-05,4.50448e-05,4.55836e-05,0.260304055,1.126017319,0.186657197,1.201555196,0.271787208,0.825102349,0.383080554,0.834970953,Transcription termination/antitermination protein NusG OS=Synechococcus sp. (strain WH7803) OX=32051 GN=nusG PE=3 SV=1,0.1712290173322279,0.2649029232629844,-0.2773550067576459,-0.2602020849554716,SynWH7803_2375,locus_tag:KEGG
A5GLI6,SynWH7803_1375,3,3,0.000980845,0.000416437,0.000463663,0.001034492,0.000529806,0.000469305,0.00092111,0.000742164,0.000523014,0.000977385,0.000449403,0.000446396,0.000921234,0.000417767,0.000585495,0.001043304,0.000432224,0.000686805,0.000620315,0.000677868,0.000728762,0.000624395,0.000641498,0.000720778,0.103003914,1.092779945,0.220843262,1.174826538,0.403379435,1.027392702,0.165950423,1.154362626,Glutaredoxin OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1375 PE=3 SV=1,0.1280029122449063,0.2324477599893705,0.0389877307677224,0.207096496558777,SynWH7803_1375,locus_tag:KEGG
