RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_light,Clust name_light,ClustID_ox,Clust name_ox,LLLO-CC-M061814.14_AV,MLLO-CC-M061814.13_AV,HLLO-CC-TS040514.18_AV,Average_light_Conditions
fig.6666666.52381.peg.505,SY28_RS02495,Unknown function,Enzymes of unknown specificity,,HAD superfamily hydrolase,,0,,0,,26.61452843,35.91715067,25.75159555,29.42775822
fig.6666666.52381.peg.506,SY28_RS02500,Unknown function,Enzymes of unknown specificity,,cof family hydrolase,,0,,0,,29.88678599,25.6298084,44.4560759,33.32422343
fig.6666666.52381.peg.507,SY28_RS02505,Unknown function,General,,hypothetical protein,,1,D,3,G,37.07784052,64.96169907,121.2571392,74.43222627
fig.6666666.52381.peg.508,SY28_RS02510,Amino acid metabolism,Arginine and proline metabolism,polyamine biosynthesis,S-adenosylmethionine decarboxylase SpeD,speD,4,C,3,G,322.8680132,225.3303352,203.012999,250.4037825
fig.6666666.52381.peg.509,SY28_RS02515,Amino acid metabolism,Arginine and proline metabolism,polyamine biosynthesis,spermidine synthase SpeE,speE,1,D,3,G,230.7778198,251.2312694,316.7146921,266.2412605
fig.6666666.52381.peg.510,SY28_RS02520,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,,thiol:disulfide interchange protein,,4,C,2,F,423.3580216,349.4142854,339.5849752,370.7857607
fig.6666666.52381.peg.511,SY28_RS02525,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,ClpXP degradation machine,ATP-dependent Clp protease ATPase subunit ClpX,clpX,0,,1,E,77.24243019,88.93121776,79.18506631,81.78623809
fig.6666666.52381.peg.512,SY28_RS02530,Intracellular trafficking_ assembly_ and processing,Peptidases,ClpXP degradation machine,ATP-dependent Clp protease proteolytic subunit ClpP,clpP,0,,4,H,114.92617,161.4669277,158.6470153,145.013371
fig.6666666.52381.peg.513,SY28_RS02535,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,,trigger factor tig,tig,2,B,3,G,390.7489101,323.847712,389.3280029,367.974875
fig.6666666.52381.peg.514,SY28_RS02550,Regulatory functions,DNA interactions,,TetR family transcriptional regulator,,0,,1,E,29.53348695,49.50456499,38.36358839,39.13388011
fig.6666666.52381.peg.516,SY28_RS02555,Unknown function,Enzymes of unknown specificity,,uncharacterized peroxidase-related enzyme,,1,D,2,F,35.40758246,89.84104828,87.20358133,70.81740403
fig.6666666.52381.peg.517,SY28_RS02560,Carbohydrate metabolism,Propanoate metabolism,propionate degradation,methylmalonyl-CoA mutase subunit McmA2,mcmA2,3,A,4,H,176.4389324,264.2652188,110.0379479,183.5806997
fig.6666666.52381.peg.518,SY28_RS02565,Unknown function,Enzymes of unknown specificity,,polyketide cyclase,,0,,0,,10.23801556,31.06873633,8.219921006,16.50889097
fig.6666666.52381.peg.519,SY28_RS02570,Translation,tRNA and rRNA base modification,tRNA methyltransferase,methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO,trmFO,0,,0,,92.35397749,36.69367333,64.58957716,64.54574266
fig.6666666.52381.peg.521,SY28_RS02580,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,UDP-N-acetylglucosamine biosynthesis from fructose-6-phosphate,phosphoglucosamine mutase GlmM,glmM,0,,0,,80.04773242,38.42119286,43.78635684,54.08509404
fig.6666666.52381.peg.523,SY28_RS02590,Amino acid metabolism,Arginine and proline metabolism,putrescine degradation,putrescine aminotransferase PatA,patA,2,B,3,G,191.0953061,121.9399458,175.1480381,162.7277633
fig.6666666.52381.peg.524,SY28_RS02595,Nucleic acid metabolism,RNA degradation,bacterial RNA degradation,ribonuclease R,vacB,0,,0,,131.8040781,89.30498474,139.8012208,120.3034279
fig.6666666.52381.peg.527,SY28_RS02610,Transport and binding proteins,Unknown substrate,,iron ABC transporter substrate-binding protein,,0,,0,,24.76226832,42.91981176,11.54616729,26.40941579
fig.6666666.52381.peg.528,SY28_RS02615,Carbohydrate metabolism,Galactose metabolism,galactose/glucose degradation,aldose 1-epimerase GalM,galM,0,,0,,48.9703881,45.92649307,32.92056113,42.6058141
fig.6666666.52381.peg.529,SY28_RS02620,Translation,Ribosomal proteins: synthesis and modification,ribosomal protein modification factors,ribosomal protein L11 methyltransferase PrmA,prmA,0,,1,E,36.10037267,57.46186707,58.15278648,50.57167541
fig.6666666.52381.peg.53,SY28_RS00261,Unknown function,General,,hypothetical protein,,2,B,3,G,190.2809092,127.9338044,349.2762996,222.4970044
fig.6666666.52381.peg.531,SY28_RS02630,Unknown function,General,,hypothetical protein,,2,B,3,G,39.61397809,29.38244523,54.40431493,41.13357942
fig.6666666.52381.peg.532,SY28_RS02635,Transport and binding proteins,,,transporter,,2,B,3,G,16.32468526,28.99830278,32.57639251,25.96646018
fig.6666666.52381.peg.534,SY28_RS02645,Intracellular trafficking_ assembly_ and processing,Peptidases,,amidohydrolase,,1,D,2,F,94.90917573,158.0320664,163.7342099,138.8918173
fig.6666666.52381.peg.535,SY28_RS02650,Unknown function,Enzymes of unknown specificity,,AMP-dependent synthetase and ligase,,2,B,2,F,97.5349076,136.2812337,136.7885352,123.5348921
fig.6666666.52381.peg.536,SY28_RS02655,Prosthetic groups_ cofactors_ and carriers,Sulfur relay system,common component sulfur relay systems,cysteine desulfurase IscS,iscS,4,C,4,H,92.4344318,34.1206921,25.31293417,50.62268602
fig.6666666.52381.peg.537,SY28_RS02660,Regulatory functions,DNA interactions,sulfur relay,transcriptional regulator of iron-sulfur cluster assembly,iscR,4,C,3,G,227.5391223,97.61389538,146.2610732,157.1380303
fig.6666666.52381.peg.54,SY28_RS00265,Translation,Transfer RNA biogenesis,tRNA aminoacylation,phenylalanyl-tRNA synthetase alpha subunit PheS,pheS,3,A,0,,74.27042152,101.8292596,25.13587518,67.07851877
fig.6666666.52381.peg.540,SY28_RS02675,Unknown function,General,,M16 family peptidase-like protein,,1,D,0,,13.9376196,73.62490646,43.10561422,43.55604676
fig.6666666.52381.peg.541,SY28_RS02680,Intracellular trafficking_ assembly_ and processing,Peptidases,,M16 family peptidase,,3,A,0,,23.3379508,57.64048178,56.35024026,45.77622428
fig.6666666.52381.peg.543,SY28_RS02690,Defense and invasion systems,Detoxification and inactivation,oxidative stress,cytochrome c peroxidase,,3,A,0,,13.85736116,5.971381735,4.51939383,8.116045574
fig.6666666.52381.peg.544,SY28_RS02695,Unknown function,General,,hypothetical protein,,1,D,0,,24.04812867,31.99997559,85.28620427,47.11143618
fig.6666666.52381.peg.548,SY28_RS02715,Unknown function,General,,hypothetical protein,,3,A,0,,16.53938208,7.223884402,1.741539308,8.50160193
fig.6666666.52381.peg.55,SY28_RS00270,Translation,Transfer RNA biogenesis,tRNA aminoacylation,phenylalanyl-tRNA synthetase beta subunit PheT,pheT,0,,0,,41.34098131,61.35155189,50.09599917,50.92951079
fig.6666666.52381.peg.550,SY28_RS02720,Unknown function,Enzymes of unknown specificity,,carbonic anhydrases/acetyltransferase,,0,,4,H,94.97084202,104.4991112,67.04887311,88.83960878
fig.6666666.52381.peg.551,SY28_RS02725,Unknown function,Enzymes of unknown specificity,,NUDIX hydrolase,,1,D,3,G,59.74241527,138.4923455,189.6371236,129.2906281
fig.6666666.52381.peg.552,SY28_RS02730,Unknown function,General,,COG3342 family protein of unknown function,,0,,0,,72.05755275,81.38022165,59.72203546,71.05326995
fig.6666666.52381.peg.553,SY28_RS02735,Unknown function,General,,COG2839 family protein of unknown function,,1,D,0,,3.764091153,30.50731627,72.33562421,35.53567721
fig.6666666.52381.peg.556,SY28_RS02745,Unknown function,Enzymes of unknown specificity,,acetyl-CoA hydrolase/transferase,,1,D,1,E,101.5987776,210.0601999,248.1810774,186.6133516
fig.6666666.52381.peg.557,SY28_RS02750,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA replication_ DNA topo-isomerases,DNA topoisomerase I TopA,topA,0,,0,,72.86989209,98.35239063,66.31613562,79.17947278
fig.6666666.52381.peg.558,SY28_RS02755,Unknown function,General,,hypothetical protein,,2,B,1,E,100.5133319,17.24334529,52.81155582,56.85607768
fig.6666666.52381.peg.560,SY28_RS02765,Unknown function,Enzymes of unknown specificity,,DNA-binding protein,,0,,0,,20.98096727,10.34382,9.060145737,13.46164434
fig.6666666.52381.peg.564,SY28_RS02785,Energy metabolism,Sulfur metabolism,thiosulfate oxidation,thiosulfate dehydrogenase [quinone] large subunit DoxD,doxD,1,D,1,E,137.3554331,188.4562964,255.7134234,193.8417176
fig.6666666.52381.peg.565,SY28_RS02790,Nucleic acid metabolism,DNA replication_ recombination_ and repair,,SpoIID/LytB domain-containing protein,,0,,0,,32.36757228,23.12080328,42.61931352,32.70256303
fig.6666666.52381.peg.567,SY28_RS02800,Unknown function,General,,hypothetical protein,,0,,2,F,59.76716179,67.94441597,106.6811328,78.13090351
fig.6666666.52381.peg.568,SY28_RS02805,Carbohydrate metabolism,Pentose and glucuronate interconversions,xylose degradation,xylulokinase XylB,xylB,0,,0,,15.26287721,15.77900601,14.88502118,15.30896813
fig.6666666.52381.peg.569,SY28_RS02810,Carbohydrate metabolism,Pentose and glucuronate interconversions,xylose degradation,xylose isomerase XylA,xylA,1,D,0,,5.672095979,37.47085054,72.70194649,38.61496434
fig.6666666.52381.peg.57,SY28_RS00280,Translation,Translation factors,translation release factor,peptide chain release factor 1 PrfA,prfA,0,,0,,157.5156401,111.8817191,155.0334538,141.4769377
fig.6666666.52381.peg.570,SY28_RS02815,Regulatory functions,DNA interactions,xylose degradation,xylose-responsive transcriptional regulator XylR,xylR,0,,1,E,19.29569048,28.86851522,26.92966508,25.03129026
fig.6666666.52381.peg.571,SY28_RS02820,Unknown function,General,,protein of unknown function DUF305,,0,,0,,5.464810079,11.71063725,22.32949724,13.16831486
fig.6666666.52381.peg.572,SY28_RS02825,Intracellular trafficking_ assembly_ and processing,Enzyme assembly,heme A biosynthesis from heme O,cytochrome c oxidase assembly protein subunit Cox15,cox15,0,,0,,135.704553,126.4688016,121.0825464,127.751967
fig.6666666.52381.peg.573,SY28_RS02830,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,heme O biosynthesis from protoporphyrin IX,protoheme IX farnesyltransferase cyoE,cyoE,1,D,0,,68.40677581,133.9869264,104.7561699,102.3832907
fig.6666666.52381.peg.574,SY28_RS02835,Energy metabolism,Oxidative phosphorylation,cytochrome c oxidase_ mitochondrial_ caa3-type CoxABCD,aa3-type cytochrome c oxidase subunit II CoxB,coxB,1,D,1,E,259.5118766,437.5113679,358.3702703,351.7978383
fig.6666666.52381.peg.575,SY28_RS02840,Energy metabolism,Oxidative phosphorylation,cytochrome c oxidase_ mitochondrial_ caa3-type CoxABCD,aa3-type cytochrome c oxidase subunits I and III CoxA-CoxC,coxA-coxC,3,A,0,,192.0174225,338.4325052,208.5219575,246.3239617
fig.6666666.52381.peg.576,SY28_RS02860,Unknown function,General,,DUF4384 domain protein of unknown function,,0,,0,,6.266068664,14.89644078,29.02870992,16.73040645
fig.6666666.52381.peg.577,SY28_RS02865,Carbohydrate metabolism,Glycine_ serine_ and threoine metabolism,,choline monooxygenase,,0,,0,,22.47002844,12.52163459,33.19736851,22.72967718
fig.6666666.52381.peg.578,SY28_RS02870,Unknown function,General,,hypothetical protein,,3,A,3,G,182.5764162,229.0143424,158.7902753,190.1270113
fig.6666666.52381.peg.58,SY28_RS00285,Unknown function,Enzymes of unknown specificity,,acyltransferase family protein,,0,,0,,47.85360658,25.1648204,18.44294006,30.48712235
fig.6666666.52381.peg.580,SY28_RS02880,Unknown function,Enzymes of unknown specificity,,glycolate oxidase,,0,,3,G,58.20443105,69.56497531,69.50454414,65.7579835
fig.6666666.52381.peg.581,SY28_RS02885,Unknown function,Enzymes of unknown specificity,,alpha/beta hydrolase,,0,,0,,41.00305285,11.68003466,51.42449983,34.70252912
fig.6666666.52381.peg.582,SY28_RS02890,Regulatory functions,DNA interactions,iron homeostasis,transcriptional regulator of peroxide stress response PerR2,perR2,2,B,2,F,140.0027146,87.36921935,163.5379221,130.3032853
fig.6666666.52381.peg.583,SY28_RS02895,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,uroporhyrinogen III biosynthesis from 5-aminolevulinate,hydroxymethylbilane synthase HemC,hemC,0,,0,,106.9462246,123.7953699,116.1547476,115.632114
fig.6666666.52381.peg.586,SY28_RS02910,Prosthetic groups_ cofactors_ and carriers,Ubiquinone and other terpenoid-quinone biosynthesis,menaquinone biosynthesis via futalosine,3-octaprenyl-4-hydroxybenzoate carboxy-lyase UbiD,ubiD,0,,0,,62.11456679,49.90463245,62.566358,58.19518575
fig.6666666.52381.peg.588,SY28_RS02920,Regulatory functions,Protein interactions,,serine/threonine protein kinase,,4,C,2,F,346.5699532,174.7169783,256.7182413,259.3350576
fig.6666666.52381.peg.589,SY28_RS02925,Unknown function,Enzymes of unknown specificity,,methyltransferase,,0,,0,,45.92097637,38.45446991,46.29873112,43.55805913
fig.6666666.52381.peg.59,SY28_RS00290,Unknown function,General,,DinB family protein,,0,,1,E,97.69671783,102.3839514,64.89880665,88.32649195
fig.6666666.52381.peg.590,SY28_RS02930,Unknown function,General,,PfkB domain protein,,0,,1,E,21.20859157,15.10120511,59.53019801,31.94666489
fig.6666666.52381.peg.592,SY28_RS02940,Unknown function,Enzymes of unknown specificity,,putative ATPase YcaJ,ycaJ,0,,1,E,16.35152689,10.7695956,16.99620516,14.70577588
fig.6666666.52381.peg.594,SY28_RS02950,Carbohydrate metabolism,Glyoxylate and dicarboxylate metabolism,,bifunctional alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase AgxT,agxT,0,,1,E,14.12552288,52.84070525,37.55723579,34.84115464
fig.6666666.52381.peg.595,SY28_RS02955,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,chaperone system: DnaK-DnaJ-GrpE,molecular chaperone DnaJ,dnaJ,0,,1,E,51.55614611,27.46357525,45.32238828,41.44736988
fig.6666666.52381.peg.596,SY28_RS02960,Carbohydrate metabolism,Inositol phosphate metabolism,myo-inositol degradation,malonate-semialdehyde dehydrogenase (acetylating) IolA,iolA,3,A,2,F,80.12138261,430.2050587,127.719951,212.6821308
fig.6666666.52381.peg.598,SY28_RS02965,Nucleic acid metabolism,RNA degradation,riboswitch turnover,ribonuclease RnY,rny,0,,1,E,85.81306449,68.58384349,66.80412827,73.73367875
fig.6666666.52381.peg.599,SY28_RS02970,Nucleic acid metabolism,DNA replication_ recombination_ and repair,SOS response,recombination protein RecA,recA,0,,1,E,106.6873733,94.39474891,88.26038423,96.44750214
fig.6666666.52381.peg.6,SY28_RS00030,Amino acid metabolism,Lysine biosynthesis,lysine biosynthesis from 2-oxoglutarate,methanogen homoaconitase large subunit AksD,aksD,0,,1,E,125.0620529,84.7085341,88.52554563,99.4320442
fig.6666666.52381.peg.60,SY28_RS00295,Transport and binding proteins,Cations and iron carrying compounds,,voltage-gated sodium channel,,0,,3,G,53.02400457,42.9135865,94.42298993,63.453527
fig.6666666.52381.peg.601,SY28_RS02980,Prosthetic groups_ cofactors_ and carriers,Nicotinate and nicotinamide metabolism,NAD(P) biosynthesis common pathway from nicotinic acid mononucleotide route 2,nicotinamide mononucleotide deamidase PncC,pncC,0,,2,F,36.17900551,24.43143043,36.47361911,32.36135168
fig.6666666.52381.peg.602,SY28_RS02985,Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters,Fe-S biosynthesis/repair,folate-dependent protein inplicated in Fe-S cluster metabolism YgfZ,ygfZ,0,,3,G,54.38115155,26.99237789,25.64337847,35.67230263
fig.6666666.52381.peg.603,SY28_RS02990,Unknown function,General,adhesion?,DUF11 repeat domain protein,,4,C,3,G,147.5847057,115.4193391,84.67628437,115.8934431
fig.6666666.52381.peg.604,SY28_RS02995,Unknown function,General,adhesion?,outer membrane autotransporter with DUF11 repeat domain protein,,4,C,3,G,182.0999235,111.3967586,72.47217434,121.9896188
fig.6666666.52381.peg.605,SY28_RS03000,Cell motility and adherance,Adhesins,adhesion,adhesin with CarDB and DUF11 domains,,4,C,3,G,129.8328963,97.53355888,46.95520043,91.44055185
fig.6666666.52381.peg.606,SY28_RS03005,Unknown function,General,adhesion?,DUF11 repeat domain protein,,4,C,1,E,638.8180255,485.0297135,202.2740486,442.0405959
fig.6666666.52381.peg.607,SY28_RS03010,Unknown function,General,,hypothetical protein,,0,,3,G,53.77091333,23.05622756,23.82094478,33.54936189
fig.6666666.52381.peg.608,SY28_RS03015,Metabolism of other amino acids and amines,D-Alanine metabolism,,branched-chaine amino acid aminotransferase IlvE,ilvE,0,,2,F,115.7272944,78.66776147,94.11000853,96.1683548
fig.6666666.52381.peg.609,SY28_RS03020,Nucleic acid metabolism,DNA replication_ recombination_ and repair,,ATP-dependent DNA helicase,,0,,3,G,41.5866917,32.28373519,52.80430348,42.22491012
fig.6666666.52381.peg.61,SY28_RS00300,Unknown function,General,,hypothetical protein,,2,B,2,F,62.5965984,40.34255803,102.5293915,68.48951598
fig.6666666.52381.peg.610,SY28_RS03025,Unknown function,Enzymes of unknown specificity,,putative redox protein YhfA,yhfA,2,B,2,F,92.72313476,112.6889229,131.6769893,112.3630157
fig.6666666.52381.peg.611,SY28_RS03030,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,,cytochrome C biogenesis protein CcmE,,2,B,2,F,20.12132694,25.63503151,35.11370436,26.9566876
fig.6666666.52381.peg.613,SY28_RS03040,Carbohydrate metabolism,Propanoate metabolism,propionate degradation,methylmalonyl-CoA/ethylmalonyl-CoA epimerase Epi,epi,2,B,3,G,93.43679314,52.33757482,107.4884558,84.42094124
fig.6666666.52381.peg.615,SY28_RS03045,Transport and binding proteins,Accessory functions,lipopolysaccharide export system LptABCDEFG,lipopolysaccharide export system outer membrane lipoprotein LptD,lptE,4,C,3,G,161.0568658,63.0685564,96.67219834,106.9325402
fig.6666666.52381.peg.616,SY28_RS03050,Transport and binding proteins,Porins and secretins,lipopolysaccharide export system LptABCDEFG,lipopolysaccharide export system outer membrane porin LptD,lptD,2,B,2,F,44.97872025,30.9824546,35.75488505,37.23868663
fig.6666666.52381.peg.617,SY28_RS03055,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,lipopolysaccharide export system LptABCDEFG,ABC-type lipopolysaccharide export system permease component LptF,lptF,4,C,4,H,96.06477438,34.55799441,33.70168279,54.77481719
fig.6666666.52381.peg.618,SY28_RS03060,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,lipopolysaccharide export system LptABCDEFG,ABC-type lipopolysaccharide export system permease component LptG,lptG,2,B,2,F,80.99042612,26.24349844,44.9672284,50.73371765
fig.6666666.52381.peg.619,SY28_RS03065,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,,export-related chaperone CsaA,csaA,2,B,1,E,9.99943972,9.103423046,23.62427985,14.24238087
fig.6666666.52381.peg.620,SY28_RS03070,Carbohydrate metabolism,General,acetoin degradation,acetoin utilization protein AcuB,acuB,2,B,3,G,208.2006999,213.7974693,357.0340057,259.6773916
fig.6666666.52381.peg.621,SY28_RS03075,Nucleic acid metabolism,DNA replication_ recombination_ and repair,,family X DNA polymerase Dpx,dpx,0,,1,E,35.6310486,62.9533052,38.19160566,45.59198648
fig.6666666.52381.peg.622,SY28_RS03080,Amino acid metabolism,Histidine metabolism,histidine biosynthesis,histidinol-phosphatase (PHP family) HisJ,hisJ,0,,1,E,49.28592457,25.64930776,42.33686275,39.09069836
fig.6666666.52381.peg.623,SY28_RS03085,Unknown function,General,,hypothetical protein,,4,C,1,E,161.0752724,55.2978386,38.25698085,84.87669728
fig.6666666.52381.peg.624,SY28_RS03090,Transport and binding proteins,Unknown substrate,ABC-2 transport system ABC-2,ABC2-type transport system ATPase component,,0,,1,E,55.6916529,32.34119928,31.92422164,39.98569128
fig.6666666.52381.peg.625,SY28_RS03095,Transport and binding proteins,Unknown substrate,ABC-2 transport system ABC-2,ABC2-type transport system permease component,,0,,1,E,26.86322275,44.16238865,13.6773569,28.23432277
fig.6666666.52381.peg.626,SY28_RS03100,Prosthetic groups_ cofactors_ and carriers,Sulfur relay system,Moco biosynthesis sulfur relay,cyclic pyranopterin phosphate synthase MoaC,moaC,0,,1,E,26.17676964,2.839480001,12.45541656,13.82388873
fig.6666666.52381.peg.627,SY28_RS03105,Nucleic acid metabolism,DNA replication_ recombination_ and repair,Base excision repair,DNA-3-methyladenine glycosylase II AlkA,alkA,0,,1,E,23.7425797,17.31028053,17.39931693,19.48405905
fig.6666666.52381.peg.628,SY28_RS03110,Unknown function,Enzymes of unknown specificity,,predicted metal-dependent enzyme,,4,C,1,E,226.5688062,142.6365042,177.536013,182.2471078
fig.6666666.52381.peg.629,SY28_RS03115,Amino acid metabolism,Tryptophan metabolism,tryptophan degradation to anthranilate,arylformamidase KynB,kynB,0,,3,G,64.04059987,62.91626097,112.4925165,79.81645913
fig.6666666.52381.peg.63,SY28_RS00310,Unknown function,Enzymes of unknown specificity,,short-chain dehydrogenase/reductase,,0,,4,H,21.02093917,43.05590247,12.94777202,25.67487122
fig.6666666.52381.peg.630,SY28_RS03120,Prosthetic groups_ cofactors_ and carriers,Ubiquinone and other terpenoid-quinone biosynthesis,menaquione bioysynthesis,futalosine hydrolase MqnB,mqnB,0,,4,H,103.8222108,93.44233683,117.2130036,104.8258504
fig.6666666.52381.peg.633,SY28_RS03135,Unknown function,Enzymes of unknown specificity,,dehydrogenase,,0,,4,H,46.02288327,57.08608943,60.79961824,54.63619698
fig.6666666.52381.peg.636,SY28_RS03150,Transport and binding proteins,Unknown substrate,,TerC family permease YceF,yceF,3,A,4,H,84.50374128,87.37819703,33.06921793,68.31705208
fig.6666666.52381.peg.637,SY28_RS03155,Natural products biosynthesis,Biosynthesis of siderophore group nonribosomal peptides,enterobactin-mediated iron uptake,enterochelin esterase Fes,fes,0,,1,E,45.34636561,47.75903691,47.92835298,47.01125183
fig.6666666.52381.peg.638,SY28_RS03160,Carbohydrate metabolism,Pyruvate metabolism,,phosphoenolpyruvate carboxylase PpcA,ppcA,0,,4,H,68.81665394,30.66082366,58.46872866,52.64873542
fig.6666666.52381.peg.639,SY28_RS03165,Nucleic acid metabolism,Purine metabolism,,ADP-ribose pyrophosphatase NudF,nudF,0,,3,G,156.1371968,124.5528779,133.7934054,138.16116
fig.6666666.52381.peg.64,SY28_RS00315,Translation,Ribosomal proteins: synthesis and modification,ribosome GTPases,GTP-binding protein EngA,engA,0,,1,E,90.66571925,108.6461347,83.38266849,94.23150748
fig.6666666.52381.peg.640,SY28_RS03170,Prosthetic groups_ cofactors_ and carriers,Riboflavin metabolism,riboflavin_ FAD and FMN from GTP and ribulose-5-P,bifunctional riboflavin kinase / FMN adenylyltransferase RibF,ribF,0,,1,E,30.48262264,17.09059584,37.89917149,28.49079666
fig.6666666.52381.peg.641,SY28_RS03175,Unknown function,General,,hypothetical protein,,0,,4,H,106.4408193,69.43167872,57.42158144,77.76469316
fig.6666666.52381.peg.643,SY28_RS03185,Amino acid metabolism,Cysteine and methionine metabolism,methionine salvage pathway,methylthioribose-1-phosphate isomerase MtnA,mtnA,0,,1,E,74.12556377,65.18233379,52.79453971,64.03414576
fig.6666666.52381.peg.644,SY28_RS03190,Unknown function,Enzymes of unknown specificity,,putative beta-lactamase,,0,,3,G,88.84174736,73.92536862,111.3385198,91.36854525
fig.6666666.52381.peg.645,SY28_RS03195,Carbohydrate metabolism,Starch and sucrose metabolism,glycogen metabolism,starch phosphorylase GlgP,glgP,4,C,1,E,252.9481806,104.0424025,105.2629532,154.0845121
fig.6666666.52381.peg.646,SY28_RS03200,Unknown function,General,,protein with putative zinc-or iron-chelating domain,,0,,1,E,12.35430813,8.094049919,17.57581037,12.67472281
fig.6666666.52381.peg.647,SY28_RS03205,Unknown function,General,,hypothetical protein,,0,,2,F,85.47845626,85.70162881,101.4293856,90.86982356
fig.6666666.52381.peg.649,SY28_RS03220,Translation,tRNA and rRNA base modification,tRNA modification factors,tRNA(Ile)-lysidine synthase TilS,tilS,0,,1,E,24.63414768,27.58744115,20.64431361,24.28863415
fig.6666666.52381.peg.65,SY28_RS00320,Unknown function,General,,PrcB C-terminal domain protein,,0,,4,H,50.1254921,64.18217482,12.48602462,42.26456384
fig.6666666.52381.peg.650,SY28_RS03225,Translation,tRNA and rRNA base modification,tRNA modification factors,tRNA pseudouridine13 synthase TruD,truD,0,,4,H,44.14176695,19.75559897,7.719311746,23.87222589
fig.6666666.52381.peg.651,SY28_RS03230,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,Sec protein export system,signal recognition particle subunit Ffh,ffh,2,B,4,H,349.1795255,229.6799219,376.1382426,318.3325633
fig.6666666.52381.peg.652,SY28_RS03235,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S16 RpsP,rpsP,2,B,2,F,2081.895971,1176.256367,1784.958577,1681.036972
fig.6666666.52381.peg.653,SY28_RS03240,Translation,Ribosomal proteins: synthesis and modification,,KH domain RNA binding protein YlqC,ylqC,3,A,4,H,298.7047415,332.4050955,201.1966592,277.4354987
fig.6666666.52381.peg.654,SY28_RS03245,Translation,Ribosomal proteins: synthesis and modification,ribosomal protein modification factors,16S rRNA processing protein RimM,rimM,0,,4,H,199.8829848,143.9286776,168.4495695,170.753744
fig.6666666.52381.peg.655,SY28_RS03250,Translation,tRNA and rRNA base modification,tRNA methyltransferase,tRNA (guanine37-N1)-methyltransferase TrmD,trmD,4,C,1,E,244.9052861,128.576296,126.5354056,166.6723292
fig.6666666.52381.peg.656,SY28_RS03255,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L19 RplS,rplS,4,C,1,E,590.4169359,572.9525508,463.2303094,542.199932
fig.6666666.52381.peg.657,SY28_RS03260,Unknown function,General,,hypothetical protein,,0,,4,H,5.180812075,8.973560855,10.99210659,8.382159841
fig.6666666.52381.peg.66,SY28_RS00325,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system permease component DppC,dppC,0,,2,F,17.84421151,23.34802914,21.70753536,20.966592
fig.6666666.52381.peg.662,SY28_RS03305,Defense and invasion systems,Restriction-modification systems,,putative type II DNA modification enzyme,,0,,2,F,21.85464585,13.54224504,27.11920707,20.83869932
fig.6666666.52381.peg.663,SY28_RS03310,Unknown function,Enzymes of unknown specificity,,helicase domain-containing protein,,0,,2,F,16.49566043,17.52524415,27.02226584,20.34772347
fig.6666666.52381.peg.665,SY28_RS03320,Unknown function,General,,hypothetical protein,,0,,2,F,33.97434736,62.27643895,31.69918611,42.64999081
fig.6666666.52381.peg.669,SY28_RS03340,Unknown function,General,,hypothetical protein,,4,C,2,F,367.0964301,183.1496544,183.7911381,244.6790742
fig.6666666.52381.peg.67,SY28_RS00330,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system permease component DppB,dppB,0,,2,F,47.53677371,56.69502603,33.23036331,45.82072102
fig.6666666.52381.peg.671,SY28_RS03350,Unknown function,General,,hypothetical protein,,1,D,2,F,24.21585372,38.52541432,99.31798595,54.01975133
fig.6666666.52381.peg.673,SY28_RS03365,Translation,Transfer RNA biogenesis,tRNA 3' processing factors,ribonuclease Rph,rph,0,,2,F,77.16227186,45.6053726,39.95133784,54.23966076
fig.6666666.52381.peg.674,SY28_RS03370,Nucleic acid metabolism,Purine metabolism,,dITP/XTP pyrophosphatase RdgB,rdgB,2,B,3,G,111.2770233,63.70707296,156.1698669,110.3846544
