seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
NC_003911.12,SPO_RS23095,,SPO_RS23095,SPO2236,GeneMarkS-2+,2379087,2379251,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_158454170.1,,,,,,SPO2236,
NC_003911.12,SPO_RS11340,,SPO_RS11340,SPO2237,Protein Homology,2379251,2379511,-,,,COORDINATES: protein motif:HMM:NF016231.6,YdcH family protein,WP_011047959.1,,,,,,SPO2237,
NC_003911.12,SPO_RS11345,,SPO_RS11345,SPO2238,Protein Homology,2379644,2380576,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047960.1,hydrogen peroxide-inducible genes activator,WP_011047960.1,,,,,,SPO2238,
NC_003911.12,SPO_RS11350,,SPO_RS11350,SPO2239,Protein Homology,2380701,2381000,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014880143.1,FtsB family cell division protein,WP_011047961.1,GO:0051301,,,cell division|0051301||IEA,,SPO2239,
NC_003911.12,pdhA,pdhA,SPO_RS11355,SPO2240,Protein Homology,2381176,2382168,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047962.1,pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha,WP_011047962.1,"GO:0006086,GO:0004739,GO:0045254",pyruvate dehydrogenase complex|0045254||IEA,pyruvate dehydrogenase (acetyl-transferring) activity|0004739||IEA,pyruvate decarboxylation to acetyl-CoA|0006086||IEA,,SPO2240,1.2.4.1
NC_003911.12,SPO_RS11360,,SPO_RS11360,SPO2241,Protein Homology,2382183,2383562,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_019296872.1,pyruvate dehydrogenase complex E1 component subunit beta,WP_011047963.1,"GO:0006086,GO:0004739",,pyruvate dehydrogenase (acetyl-transferring) activity|0004739||IEA,pyruvate decarboxylation to acetyl-CoA|0006086||IEA,,SPO2241,1.2.4.1
NC_003911.12,SPO_RS11365,,SPO_RS11365,SPO2242,Protein Homology,2383575,2384888,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047964.1,pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase,WP_011047964.1,"GO:0006090,GO:0004742,GO:0045254",pyruvate dehydrogenase complex|0045254||IEA,dihydrolipoyllysine-residue acetyltransferase activity|0004742||IEA,pyruvate metabolic process|0006090||IEA,,SPO2242,2.3.1.12
NC_003911.12,SPO_RS11370,,SPO_RS11370,SPO2243,GeneMarkS-2+,2385035,2386510,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_144083994.1,,,,,,SPO2243,
NC_003911.12,SPO_RS22530,,SPO_RS22530,SPO2244,Protein Homology,2386572,2388629,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047966.1,hypothetical protein,WP_011047966.1,,,,,,SPO2244,
NC_003911.12,SPO_RS11390,,SPO_RS11390,SPO2245,Protein Homology,2389368,2390369,+,,,COORDINATES: protein motif:HMM:NF024880.6,methyltransferase domain-containing protein,WP_202807071.1,GO:0008757,,S-adenosylmethionine-dependent methyltransferase activity|0008757||IEA,,,SPO2245,
NC_003911.12,SPO_RS11395,,SPO_RS11395,SPO2246,Protein Homology,2390628,2391692,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047968.1,PLP-dependent cysteine synthase family protein,WP_011047968.1,GO:0030170,,pyridoxal phosphate binding|0030170||IEA,,,SPO2246,
NC_003911.12,cysE,cysE,SPO_RS11400,SPO2247,Protein Homology,2391972,2392784,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047969.1,serine O-acetyltransferase,WP_011047969.1,"GO:0006535,GO:0009001,GO:0005737",cytoplasm|0005737||IEA,serine O-acetyltransferase activity|0009001||IEA,cysteine biosynthetic process from serine|0006535||IEA,,SPO2247,2.3.1.30
NC_003911.12,SPO_RS11405,,SPO_RS11405,SPO2248,Protein Homology,2392851,2393207,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_005855926.1,TraR/DksA family transcriptional regulator,WP_044028332.1,GO:0008270,,zinc ion binding|0008270||IEA,,,SPO2248,
NC_003911.12,SPO_RS11410,,SPO_RS11410,SPO2249,Protein Homology,2393188,2393484,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047971.1,hypothetical protein,WP_011047971.1,,,,,,SPO2249,
NC_003911.12,SPO_RS11415,,SPO_RS11415,SPO2250,Protein Homology,2393488,2397414,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047972.1,baseplate multidomain protein megatron,WP_011047972.1,,,,,,SPO2250,
NC_003911.12,SPO_RS11420,,SPO_RS11420,SPO2251,Protein Homology,2397414,2397860,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047973.1,peptidase,WP_011047973.1,,,,,,SPO2251,
NC_003911.12,SPO_RS11425,,SPO_RS11425,SPO2252,Protein Homology,2397857,2398744,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014874860.1,DUF2163 domain-containing protein,WP_011047974.1,,,,,,SPO2252,
NC_003911.12,SPO_RS11430,,SPO_RS11430,SPO2253,Protein Homology,2398744,2399376,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047975.1,DUF2460 domain-containing protein,WP_011047975.1,,,,,,SPO2253,
NC_003911.12,SPO_RS11435,,SPO_RS11435,SPO2254,Protein Homology,2399392,2400054,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_005982489.1,phage tail tape measure protein,WP_044028333.1,,,,,,SPO2254,
NC_003911.12,SPO_RS11440,,SPO_RS11440,SPO2255,Protein Homology,2400041,2400250,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047976.1,rcc01693 family protein,WP_011047976.1,,,,,,SPO2255,
NC_003911.12,SPO_RS11445,,SPO_RS11445,SPO2256,Protein Homology,2400247,2400567,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047977.1,gene transfer agent family protein,WP_011047977.1,,,,,,SPO2256,
NC_003911.12,SPO_RS11450,,SPO_RS11450,SPO2257,Protein Homology,2400570,2400983,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008560508.1,phage major tail protein%2C TP901-1 family,WP_011047978.1,"GO:0019068,GO:0005198,GO:0044423",virion component|0044423||IEA,structural molecule activity|0005198||IEA,virion assembly|0019068||IEA,,SPO2257,
NC_003911.12,SPO_RS11455,,SPO_RS11455,SPO2258,Protein Homology,2401008,2401421,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047979.1,DUF3168 domain-containing protein,WP_011047979.1,,,,,,SPO2258,
NC_003911.12,SPO_RS11460,,SPO_RS11460,SPO2259,Protein Homology,2401418,2401756,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047980.1,phage head closure protein,WP_011047980.1,"GO:0019068,GO:0005198,GO:0044423",virion component|0044423||IEA,structural molecule activity|0005198||IEA,virion assembly|0019068||IEA,,SPO2259,
NC_003911.12,SPO_RS11465,,SPO_RS11465,SPO2260,Protein Homology,2401753,2402352,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010442104.1,head-tail connector protein,WP_044028335.1,,,,,,SPO2260,
NC_003911.12,SPO_RS11470,,SPO_RS11470,SPO2261,Protein Homology,2402517,2403695,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047982.1,phage major capsid protein,WP_011047982.1,"GO:0019068,GO:0005198,GO:0044423",virion component|0044423||IEA,structural molecule activity|0005198||IEA,virion assembly|0019068||IEA,,SPO2261,
NC_003911.12,SPO_RS11475,,SPO_RS11475,SPO2262,Protein Homology,2403729,2404286,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013961338.1,HK97 family phage prohead protease,WP_011047983.1,"GO:0019068,GO:0019082,GO:0005198,GO:0008233",,"structural molecule activity|0005198||IEA,peptidase activity|0008233||IEA","virion assembly|0019068||IEA,viral protein processing|0019082||IEA",,SPO2262,
NC_003911.12,SPO_RS11480,,SPO_RS11480,SPO2263,Protein Homology,2404315,2404539,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_005852894.1,GTA head formation protein%2C RCAP_rcc01685 family,WP_044029238.1,,,,,,SPO2263,
NC_003911.12,SPO_RS11485,,SPO_RS11485,SPO2264,Protein Homology,2404532,2405704,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047985.1,phage portal protein,WP_011047985.1,"GO:0019068,GO:0005198,GO:0044423",virion component|0044423||IEA,structural molecule activity|0005198||IEA,virion assembly|0019068||IEA,,SPO2264,
NC_003911.12,SPO_RS11490,,SPO_RS11490,SPO2266,Protein Homology,2405830,2407056,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_005852891.1,DNA-packaging protein,WP_011047986.1,,,,,,SPO2266,
NC_003911.12,SPO_RS11495,,SPO_RS11495,SPO_RS11495,Protein Homology,2407109,2407453,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008758233.1,hypothetical protein,WP_044028337.1,,,,,,,
NC_003911.12,SPO_RS11500,,SPO_RS11500,SPO2268,Protein Homology,2407710,2408096,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047988.1,metallopeptidase family protein,WP_011047988.1,,,,,,SPO2268,
NC_003911.12,SPO_RS11505,,SPO_RS11505,SPO2269,Protein Homology,2408457,2408981,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047989.1,hypothetical protein,WP_011047989.1,,,,,,SPO2269,
NC_003911.12,SPO_RS23100,,SPO_RS23100,SPO_RS23100,GeneMarkS-2+,2409053,2409190,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_158454171.1,,,,,,,
NC_003911.12,mltG,mltG,SPO_RS11510,SPO2270,Protein Homology,2409457,2410611,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011538395.1,endolytic transglycosylase MltG,WP_011047990.1,"GO:0009252,GO:0071555,GO:0008932",,lytic endotransglycosylase activity|0008932||IEA,"peptidoglycan biosynthetic process|0009252||IEA,cell wall organization|0071555||IEA",,SPO2270,
NC_003911.12,fabF,fabF,SPO_RS11515,SPO2271,Protein Homology,2410611,2411876,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014874876.1,beta-ketoacyl-ACP synthase II,WP_011047991.1,"GO:0006633,GO:0004315",,3-oxoacyl-[acyl-carrier-protein] synthase activity|0004315||IEA,fatty acid biosynthetic process|0006633||IEA,,SPO2271,2.3.1.179
NC_003911.12,SPO_RS11520,,SPO_RS11520,SPO2272,Protein Homology,2412012,2412755,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047992.1,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase,WP_011047992.1,,,,,,SPO2272,
NC_003911.12,SPO_RS11525,,SPO_RS11525,SPO2273,Protein Homology,2412850,2413389,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047993.1,GNAT family N-acetyltransferase,WP_011047993.1,"GO:0008080,GO:0016746",,"N-acetyltransferase activity|0008080||IEA,acyltransferase activity|0016746||IEA",,,SPO2273,2.3.-.-
NC_003911.12,SPO_RS11530,,SPO_RS11530,SPO2274,Protein Homology,2413530,2413763,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012178849.1,acyl carrier protein,WP_005982462.1,GO:0006633,,,fatty acid biosynthetic process|0006633||IEA,,SPO2274,
NC_003911.12,fabG,fabG,SPO_RS11535,SPO2275,Protein Homology,2413976,2414713,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_005852879.1,3-oxoacyl-ACP reductase FabG,WP_011047994.1,"GO:0006633,GO:0004316,GO:0051287",,"3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity|0004316||IEA,NAD binding|0051287||IEA",fatty acid biosynthetic process|0006633||IEA,,SPO2275,1.1.1.100
NC_003911.12,fabD,fabD,SPO_RS11540,SPO2276,Protein Homology,2414771,2415709,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047995.1,ACP S-malonyltransferase,WP_011047995.1,"GO:0006633,GO:0004314",,[acyl-carrier-protein] S-malonyltransferase activity|0004314||IEA,fatty acid biosynthetic process|0006633||IEA,,SPO2276,2.3.1.39
NC_003911.12,SPO_RS11545,,SPO_RS11545,SPO2277,Protein Homology,2415871,2417088,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011047996.1,cytochrome b/b6 domain-containing protein,WP_011047996.1,"GO:0009055,GO:0016020",membrane|0016020||IEA,electron transfer activity|0009055||IEA,,,SPO2277,
NC_003911.12,SPO_RS11550,,SPO_RS11550,SPO2278,Protein Homology,2417261,2418652,-,,,COORDINATES: protein motif:HMM:NF024793.6,ATP-binding protein,WP_158454172.1,"GO:0005524,GO:0016887",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA",,,SPO2278,
NC_003911.12,SPO_RS11555,,SPO_RS11555,SPO2279,Protein Homology,2418951,2419529,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_005608630.1,YceI family protein,WP_011047998.1,,,,,,SPO2279,
NC_003911.12,SPO_RS11560,,SPO_RS11560,SPO2280,Protein Homology,2419667,2420185,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_005982444.1,hypothetical protein,WP_051420354.1,,,,,,SPO2280,
NC_003911.12,rpsF,rpsF,SPO_RS11565,SPO2281,Protein Homology,2420488,2420841,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_019295532.1,30S ribosomal protein S6,WP_011048000.1,"GO:0006412,GO:0003735,GO:0000314,GO:0022627","organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA",structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,SPO2281,
NC_003911.12,rpsR,rpsR,SPO_RS11570,SPO2282,Protein Homology,2420869,2421096,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_009805008.1,30S ribosomal protein S18,WP_008328567.1,"GO:0006412,GO:0003735,GO:0000314,GO:0022627","organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA",structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,SPO2282,
NC_003911.12,rplI,rplI,SPO_RS11575,SPO2283,Protein Homology,2421109,2421711,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048001.1,50S ribosomal protein L9,WP_011048001.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,SPO2283,
NC_003911.12,SPO_RS11580,,SPO_RS11580,SPO2284,Protein Homology,2421894,2422367,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048002.1,lytic transglycosylase domain-containing protein,WP_011048002.1,,,,,,SPO2284,
NC_003911.12,SPO_RS11585,,SPO_RS11585,SPO2285,Protein Homology,2422761,2423165,+,,,COORDINATES: protein motif:HMM:NF013540.6,helix-turn-helix domain-containing protein,WP_011048003.1,,,,,,SPO2285,
NC_003911.12,SPO_RS11590,,SPO_RS11590,SPO2286,Protein Homology,2423205,2423906,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008756899.1,LuxR family transcriptional regulator,WP_011048004.1,"GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",regulation of DNA-templated transcription|0006355||IEA,,SPO2286,
NC_003911.12,SPO_RS11595,,SPO_RS11595,SPO2287,Protein Homology,2424012,2424872,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010442078.1,acyl-homoserine-lactone synthase,WP_011048005.1,GO:0016740,,transferase activity|0016740||IEA,,,SPO2287,
NC_003911.12,tig,tig,SPO_RS11600,SPO2288,Protein Homology,2424964,2426295,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010442077.1,trigger factor,WP_011048006.1,"GO:0015031,GO:0051083,GO:0003755,GO:0051082,GO:0005854",nascent polypeptide-associated complex|0005854||IEA,"peptidyl-prolyl cis-trans isomerase activity|0003755||IEA,unfolded protein binding|0051082||IEA","protein transport|0015031||IEA,'de novo' cotranslational protein folding|0051083||IEA",,SPO2288,5.2.1.8
NC_003911.12,SPO_RS11605,,SPO_RS11605,SPO2289,Protein Homology,2426486,2427619,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048007.1,porin,WP_230981735.1,"GO:0015288,GO:0016020",membrane|0016020||IEA,porin activity|0015288||IEA,,,SPO2289,
NC_003911.12,SPO_RS11610,,SPO_RS11610,SPO2290,GeneMarkS-2+,2427935,2429041,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,porin,WP_030003221.1,"GO:0015288,GO:0009279,GO:0016020","cell outer membrane|0009279||IEA,membrane|0016020||IEA",porin activity|0015288||IEA,,,SPO2290,
NC_003911.12,SPO_RS11620,,SPO_RS11620,SPO2292,Protein Homology,2429721,2430230,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048009.1,Hint domain-containing protein,WP_011048009.1,,,,,,SPO2292,
NC_003911.12,SPO_RS11625,,SPO_RS11625,SPO2293,Protein Homology,2430227,2431864,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_019295477.1,bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase,WP_044028343.1,,,,,,SPO2293,
NC_003911.12,SPO_RS11630,,SPO_RS11630,SPO2294,Protein Homology,2432035,2432373,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048011.1,P-II family nitrogen regulator,WP_011048011.1,"GO:0006808,GO:0030234",,enzyme regulator activity|0030234||IEA,regulation of nitrogen utilization|0006808||IEA,,SPO2294,
NC_003911.12,glnA,glnA,SPO_RS11635,SPO2295,Protein Homology,2432406,2433812,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012178511.1,type I glutamate--ammonia ligase,WP_011048012.1,"GO:0006542,GO:0004356",,glutamine synthetase activity|0004356||IEA,glutamine biosynthetic process|0006542||IEA,,SPO2295,6.3.1.2
NC_003911.12,SPO_RS11640,,SPO_RS11640,SPO2296,Protein Homology,2433947,2434789,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048013.1,lytic murein transglycosylase,WP_011048013.1,,,,,,SPO2296,
NC_003911.12,SPO_RS11645,,SPO_RS11645,SPO2297,GeneMarkS-2+,2434982,2435908,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011048014.1,,,,,,SPO2297,
NC_003911.12,SPO_RS11650,,SPO_RS11650,SPO2298,Protein Homology,2435964,2436701,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048015.1,heme-dependent oxidative N-demethylase family protein,WP_011048015.1,GO:0020037,,heme binding|0020037||IEA,,,SPO2298,
NC_003911.12,dddP,dddP,SPO_RS11655,SPO2299,Protein Homology,2436831,2438174,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008282438.1,dimethylsulfonioproprionate lyase DddP,WP_044029245.1,"GO:0042803,GO:0047869",,"protein homodimerization activity|0042803||IEA,dimethylpropiothetin dethiomethylase activity|0047869||IEA",,,SPO2299,4.4.1.3
NC_003911.12,SPO_RS11660,,SPO_RS11660,SPO2300,Protein Homology,2438199,2438390,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010442067.1,hypothetical protein,WP_011048017.1,,,,,,SPO2300,
NC_003911.12,SPO_RS11665,,SPO_RS11665,SPO2301,Protein Homology,2438615,2439835,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048018.1,bifunctional alpha/beta hydrolase/OsmC family protein,WP_011048018.1,,,,,,SPO2301,3.-.-.-
NC_003911.12,SPO_RS11670,,SPO_RS11670,SPO2302,Protein Homology,2439901,2440488,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048019.1,biotin transporter BioY,WP_011048019.1,,,,,,SPO2302,
NC_003911.12,SPO_RS11675,,SPO_RS11675,SPO2303,Protein Homology,2440565,2440987,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048020.1,DUF6314 family protein,WP_011048020.1,,,,,,SPO2303,
NC_003911.12,SPO_RS11680,,SPO_RS11680,SPO2304,GeneMarkS-2+,2440984,2441316,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_044028344.1,,,,,,SPO2304,
NC_003911.12,purB,purB,SPO_RS11685,SPO2305,Protein Homology,2441405,2442709,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048022.1,adenylosuccinate lyase,WP_011048022.1,"GO:0009152,GO:0004018",,N6-(1%2C2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity|0004018||IEA,purine ribonucleotide biosynthetic process|0009152||IEA,,SPO2305,4.3.2.2
NC_003911.12,SPO_RS23105,,SPO_RS23105,SPO2306,GeneMarkS-2+,2442812,2442976,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_158454173.1,,,,,,SPO2306,
NC_003911.12,SPO_RS11690,,SPO_RS11690,SPO2307,Protein Homology,2443071,2443625,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_005626482.1,tetratricopeptide repeat protein,WP_011048024.1,GO:0005515,,protein binding|0005515||IEA,,,SPO2307,
NC_003911.12,SPO_RS11695,,SPO_RS11695,SPO2308,Protein Homology,2443693,2444817,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014874903.1,flagellar motor switch protein FliG,WP_044028346.1,,,,,,SPO2308,
NC_003911.12,SPO_RS11700,,SPO_RS11700,SPO2309,Protein Homology,2444992,2445846,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008329320.1,DMT family transporter,WP_044028348.1,"GO:0055085,GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,transmembrane transport|0055085||IEA,,SPO2309,
NC_003911.12,SPO_RS11705,,SPO_RS11705,SPO2310,Protein Homology,2445856,2446782,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048027.1,lysophospholipid acyltransferase family protein,WP_011048027.1,"GO:0016740,GO:0016020",membrane|0016020||IEA,transferase activity|0016740||IEA,,,SPO2310,2.3.1.-
NC_003911.12,SPO_RS11710,,SPO_RS11710,SPO2311,Protein Homology,2446783,2447481,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_005982379.1,DUF1223 domain-containing protein,WP_044029246.1,,,,,,SPO2311,
NC_003911.12,acnA,acnA,SPO_RS11715,SPO2312,Protein Homology,2447733,2450423,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048029.1,aconitate hydratase AcnA,WP_011048029.1,"GO:0006099,GO:0003994",,aconitate hydratase activity|0003994||IEA,tricarboxylic acid cycle|0006099||IEA,,SPO2312,4.2.1.3
NC_003911.12,SPO_RS11720,,SPO_RS11720,SPO2313,Protein Homology,2450636,2450920,+,,,COORDINATES: protein motif:HMM:NF015925.6,antibiotic biosynthesis monooxygenase family protein,WP_044028350.1,"GO:0017000,GO:0016491",,oxidoreductase activity|0016491||IEA,antibiotic biosynthetic process|0017000||IEA,,SPO2313,1.-.-.-
NC_003911.12,SPO_RS11725,,SPO_RS11725,SPO2314,Protein Homology,2450989,2451528,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048031.1,DsbE family thiol:disulfide interchange protein,WP_011048031.1,,,,,,SPO2314,
NC_003911.12,ccmD,ccmD,SPO_RS11730,SPO_RS11730,Protein Homology,2451521,2451679,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_005982370.1,heme exporter protein CcmD,WP_193385765.1,"GO:0015886,GO:0017004,GO:0016020",membrane|0016020||IEA,,"heme transport|0015886||IEA,cytochrome complex assembly|0017004||IEA",,,7.6.2.-
NC_003911.12,ccmC,ccmC,SPO_RS11735,SPO2315,Protein Homology,2451676,2452449,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048032.1,heme ABC transporter permease CcmC,WP_011048032.1,"GO:0015886,GO:0017004,GO:0015232,GO:0016020",membrane|0016020||IEA,heme transmembrane transporter activity|0015232||IEA,"heme transport|0015886||IEA,cytochrome complex assembly|0017004||IEA",,SPO2315,
NC_003911.12,ccmB,ccmB,SPO_RS11740,SPO2316,Protein Homology,2452495,2453151,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008885957.1,heme exporter protein CcmB,WP_011048033.1,"GO:0015886,GO:0015232",,heme transmembrane transporter activity|0015232||IEA,heme transport|0015886||IEA,,SPO2316,7.6.2.-
NC_003911.12,ccmA,ccmA,SPO_RS11745,SPO2317,Protein Homology,2453148,2453762,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008758382.1,heme ABC exporter ATP-binding protein CcmA,WP_011048034.1,"GO:0015886,GO:0017004,GO:0015439,GO:0022857,GO:0043190",ATP-binding cassette (ABC) transporter complex|0043190||IEA,"ABC-type heme transporter activity|0015439||IEA,transmembrane transporter activity|0022857||IEA","heme transport|0015886||IEA,cytochrome complex assembly|0017004||IEA",,SPO2317,7.6.2.5
NC_003911.12,SPO_RS11750,,SPO_RS11750,SPO2318,Protein Homology,2453902,2454255,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_005631191.1,Mth938-like domain-containing protein,WP_011048035.1,,,,,,SPO2318,
NC_003911.12,SPO_RS11755,,SPO_RS11755,SPO2319,Protein Homology,2454257,2455012,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048036.1,sulfite exporter TauE/SafE family protein,WP_011048036.1,GO:0016020,membrane|0016020||IEA,,,,SPO2319,
NC_003911.12,secF,secF,SPO_RS11760,SPO2320,Protein Homology,2455082,2456050,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014874914.1,protein translocase subunit SecF,WP_011048037.1,"GO:0006886,GO:0043952,GO:0015450,GO:0031522",cell envelope Sec protein transport complex|0031522||IEA,protein-transporting ATPase activity|0015450||IEA,"intracellular protein transport|0006886||IEA,protein transport by the Sec complex|0043952||IEA",,SPO2320,
NC_003911.12,secD,secD,SPO_RS11765,SPO2321,Protein Homology,2456052,2457713,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_019295450.1,protein translocase subunit SecD,WP_011048038.1,"GO:0006886,GO:0043952,GO:0015450,GO:0031522",cell envelope Sec protein transport complex|0031522||IEA,protein-transporting ATPase activity|0015450||IEA,"intracellular protein transport|0006886||IEA,protein transport by the Sec complex|0043952||IEA",,SPO2321,
NC_003911.12,yajC,yajC,SPO_RS11770,SPO2322,Protein Homology,2457742,2458026,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_005651476.1,preprotein translocase subunit YajC,WP_044028353.1,"GO:0009306,GO:0015450,GO:0005886",plasma membrane|0005886||IEA,protein-transporting ATPase activity|0015450||IEA,protein secretion|0009306||IEA,,SPO2322,
NC_003911.12,SPO_RS11775,,SPO_RS11775,SPO2323,Protein Homology,2458191,2459807,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048040.1,mechanosensitive ion channel family protein,WP_011048040.1,GO:0008381,,mechanosensitive monoatomic ion channel activity|0008381||IEA,,,SPO2323,
NC_003911.12,SPO_RS11780,,SPO_RS11780,SPO2324,Protein Homology,2459954,2460370,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048041.1,SET domain-containing protein,WP_011048041.1,"GO:0005515,GO:0008168,GO:1904047",,"protein binding|0005515||IEA,methyltransferase activity|0008168||IEA,S-adenosyl-L-methionine binding|1904047||IEA",,,SPO2324,2.1.1.-
NC_003911.12,serS,serS,SPO_RS11785,SPO2325,Protein Homology,2460512,2461804,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011048042.1,serine--tRNA ligase,WP_011048042.1,"GO:0006434,GO:0000166,GO:0004828,GO:0005524",,"nucleotide binding|0000166||IEA,serine-tRNA ligase activity|0004828||IEA,ATP binding|0005524||IEA",seryl-tRNA aminoacylation|0006434||IEA,,SPO2325,6.1.1.11
