Gene ID,NCBI ID,NCBI ID_2,NCBI ID_3,0 hours,4 hours,8 hours,13 hours,16 hours,20 hours,24 hours,Gene Name,product,pathway_plot,locus_tag
cds-WP_011295559.1,NATL2_20371,PMN2A_RS09345,PMN2A_1215,0.035376394,-0.07098746,-0.185810049,-0.262656944,-0.846257174285047***,-0.933799399340396***,-0.570534196422105***,infC,translation initiation factor IF-3,,PMN2A_1215
cds-WP_011295560.1,NATL2_20381,PMN2A_RS09350,PMN2A_1216,-0.569467976849325***,0.003089712,0.153591028,-0.196839095,-0.312383331442849***,-1.40771328343216***,-1.58533099979352***,,GntR family transcriptional regulator,,PMN2A_1216
cds-WP_011295561.1,,PMN2A_RS09355,PMN2A_1217,-0.587011202244165***,-0.045893207,-0.147629319,-0.207598256728634***,-0.075098587,-0.788877400466301***,-0.881586865793849***,,serine O-acetyltransferase,,PMN2A_1217
cds-WP_011295562.1,NATL2_20401,PMN2A_RS09360,PMN2A_1218,0.50975799969611***,0.564707734872987***,0.665742482282557***,0.038639632,0.053618477,0.715300709886083***,0.584042678158335***,,phosphate ABC transporter permease,,PMN2A_1218
cds-WP_011295563.1,NATL2_20411,PMN2A_RS09365,PMN2A_1219,-0.00216413,0.260890257,0.490021543773162***,0.19591373,0.076117811,0.476612060405585***,0.627499245566436***,,ATP-binding cassette domain-containing protein,,PMN2A_1219
cds-WP_011295564.1,NATL2_20421,PMN2A_RS09370,PMN2A_1220,-0.103433234148482***,-0.060414175,0.003423007,-0.131757192260675***,-0.376967651144989***,-0.205810776306245***,-0.051440443,secA,preprotein translocase subunit SecA,,PMN2A_1220
cds-WP_011295565.1,NATL2_20431,PMN2A_RS09375,PMN2A_1221,-0.467283153372157***,-0.343852449260729***,-0.170980907,0.019830712,0.006094566,-0.066743922,0.025928804,gmd,GDP-mannose 4%2C6-dehydratase,,PMN2A_1221
cds-WP_011295566.1,NATL2_20441,PMN2A_RS10005,PMN2A_1222,-0.32352489,-0.166819232,0.20682109,0.127705192,0.608947202789589***,1.05954948183353***,0.028025172,,DUF4214 domain-containing protein,,PMN2A_1222
cds-WP_011295567.1,NATL2_20461,PMN2A_RS09390,PMN2A_1223,0.227637042,-0.030622614,-0.109814724,0.213830439,0.406395052546871***,-0.11516117,-0.542302200987886***,,peptidylprolyl isomerase,,PMN2A_1223
cds-WP_011295568.1,,PMN2A_RS09395,PMN2A_1224,0.111172298,0.232762492780172***,0.363780100988243***,0.080870673,-0.506495151131473***,-0.077242797,-0.021169911,,peptidase domain-containing ABC transporter,,PMN2A_1224
cds-WP_011295569.1,NATL2_20481,PMN2A_RS09400,PMN2A_1225,-0.214137170072828***,0.020526471,0.311654468369572***,-0.004330245,-0.374939221169092***,0.19676174494597***,0.525538057546312***,,HlyD family efflux transporter periplasmic adaptor subunit,,PMN2A_1225
cds-WP_011295570.1,NATL2_20491,PMN2A_RS09405,PMN2A_1226,2.05341241287016***,0.106724098,-0.328547976158903***,-0.247766,-1.4256870510292***,0.345869093470757***,1.03779017546845***,yapH,hypothetical protein,,PMN2A_1226
cds-WP_011295571.1,NATL2_20501,PMN2A_RS09410,PMN2A_1227,3.01761657951865***,-0.093351407,-0.613495313911077***,-0.306015801,-0.988406726474084***,0.762848739473838***,0.59513710984009***,,DUF4214 domain-containing protein,,PMN2A_1227
cds-WP_011295572.1,NATL2_20511,PMN2A_RS09415,PMN2A_1228,1.68231745387466***,0.274317738045605***,0.085848829,-0.276021147047266***,0.0765329,0.999266766066199***,1.26887207215714***,,GDP-mannose 4%2C6-dehydratase,,PMN2A_1228
cds-WP_011295573.1,NATL2_20521,PMN2A_RS09420,PMN2A_1229,-0.004460756,0.053017442,0.584112782350173***,0.024426873,-0.074744725,0.472791525356657***,0.012408421,,glycosyltransferase,,PMN2A_1229
cds-WP_011295574.1,NATL2_20531,PMN2A_RS09425,PMN2A_1230,-0.361858731,-0.405644446,0.508688736459507***,0.195856167,0.3411749,0.078766301,-1.0217002219452***,,class I SAM-dependent methyltransferase,,PMN2A_1230
cds-WP_011295575.1,NATL2_20541,PMN2A_RS09430,PMN2A_1231,0.637395434903345***,0.623062011328978***,0.508845167574684***,-0.060863392,-0.212306267365162***,0.14187964,0.268592766,,N-acetyltransferase,,PMN2A_1231
cds-WP_011295576.1,NATL2_20551,PMN2A_RS09435,PMN2A_1232,0.462264328,0.242631003,0.620106180501085***,0.19157641,0.673036707714386***,1.34888065583901***,1.12623686202815***,,tetratricopeptide repeat protein,,PMN2A_1232
cds-WP_011295577.1,NATL2_20571,PMN2A_RS09440,PMN2A_1233,-0.015848119,0.043602371,0.347645477,0.051161256,0.091811381,0.149011077,0.623429782485522***,,tetratricopeptide repeat protein,,PMN2A_1233
cds-WP_011295578.1,NATL2_20581,PMN2A_RS09445,PMN2A_1234,1.18120592720097***,0.145787572,0.116843709,0.092861966,0.708286086,1.79891406539347***,0.11685314,,dTDP-4-dehydrorhamnose reductase,,PMN2A_1234
cds-WP_080502537.1,NATL2_20591,PMN2A_RS09450,PMN2A_1235,1.21394814541672***,0.595071337,0.35183567,0.463871379,0.789383451281217***,2.05928290392173***,1.71871963269492***,,NAD-dependent epimerase/dehydratase family protein,,PMN2A_1235
cds-WP_011295580.1,NATL2_20601,PMN2A_RS09455,PMN2A_1236,-0.182681641,0.056380369,0.479686049069258***,0.101576749,-0.0053924,0.209600902,0.221717239,rfbB,dTDP-glucose 4%2C6-dehydratase,,PMN2A_1236
cds-WP_011295581.1,NATL2_20611,PMN2A_RS09460,PMN2A_1237,-0.212208178,0.199857014,0.421771044,0.434837173,0.093853592,0.63022967040986***,0.706973045297987***,rfbA,glucose-1-phosphate thymidylyltransferase,,PMN2A_1237
cds-WP_011295582.1,NATL2_20631,PMN2A_RS09470,PMN2A_1238,-0.054097133,0.249120521,0.261818735,0.23796093,1.09640151351733***,1.46885781802491***,0.941510372292608***,,putative sugar O-methyltransferase,,PMN2A_1238
cds-WP_011295583.1,NATL2_20641,PMN2A_RS09475,PMN2A_1239,-0.416263721821623***,0.218830102541667***,0.371120576819986***,0.128000348,-0.605983486491716***,-0.701172818457721***,0.025976577,rfbD,dTDP-4-dehydrorhamnose reductase,,PMN2A_1239
cds-WP_011295584.1,NATL2_20651,PMN2A_RS09480,PMN2A_1240,-0.505604713425449***,0.166856853,0.512043421455287***,0.152645398,-0.630851357528286***,-0.7289119192366***,-0.159281556,rfbC,dTDP-4-dehydrorhamnose 3%2C5-epimerase,,PMN2A_1240
cds-WP_011295585.1,NATL2_20661,PMN2A_RS09490,PMN2A_1241,-0.283782801633639***,-0.177499138616821***,0.330866026299852***,0.346296370966864***,-0.543249907775763***,-0.819835823266494***,-0.253526048979339***,ribH,6%2C7-dimethyl-8-ribityllumazine synthase,,PMN2A_1241
cds-WP_011295586.1,NATL2_20671,PMN2A_RS09495,PMN2A_1242,-0.584105777085667***,-0.448153336232718***,0.455851260545372***,0.884316036506739***,0.225510073,0.085923694,0.386393554207532***,psbZ,photosystem II core protein PsbZ,,PMN2A_1242
cds-WP_011295587.1,NATL2_20681,PMN2A_RS09500,PMN2A_1243,-0.561955092476084***,-0.253571101712259***,-0.129337572,-0.04809788,-0.330242778228126***,-0.573313810720362***,-0.763738144820296***,mutS,DNA mismatch repair protein MutS,,PMN2A_1243
cds-WP_011295588.1,NATL2_20691,PMN2A_RS09505,PMN2A_1244,-0.205866737596194***,0.088233934,0.402233247549379***,-0.029648343,-0.701248264520484***,-1.1917022564528***,-0.539163603852388***,cobH,precorrin-8X methylmutase,,PMN2A_1244
cds-WP_011295589.1,NATL2_20701,PMN2A_RS09510,PMN2A_1245,-0.243980332,0.058570094,-0.1274376,0.213836325,0.32646474843401***,0.382460773116755***,0.206070179,holA,DNA polymerase III subunit delta,,PMN2A_1245
cds-WP_011295590.1,NATL2_20711,PMN2A_RS09515,PMN2A_1246,-0.427653565851916***,-0.082502981,-0.505010392386368***,0.107130177,-0.415030438646109***,-0.812444437186717***,-0.575837005244455***,lysC,aspartate kinase,,PMN2A_1246
cds-WP_011295591.1,,PMN2A_RS09520,PMN2A_1247,0.217789183312197***,0.0972278,-0.021131217,0.142512074095206***,0.185280346627217***,0.04498211,0.152286355,uvrB,excinuclease ABC subunit UvrB,,PMN2A_1247
cds-WP_011295592.1,NATL2_20731,PMN2A_RS09525,PMN2A_1248,-0.004497748,-0.119107593,-0.299222575571327***,0.161212852,0.346281514773665***,-0.268115664783097***,-0.701227221427244***,,DUF561 domain-containing protein,,PMN2A_1248
cds-WP_011295593.1,NATL2_20741,PMN2A_RS09530,PMN2A_1249,-0.177903044,0.003465355,-0.106154746,0.110943622,-0.172216389,-0.815340569413808***,-1.28479510101165***,mesJ,tRNA lysidine(34) synthetase TilS,,PMN2A_1249
cds-WP_036905851.1,NATL2_20751,PMN2A_RS09535,PMN2A_1250,0.007930202,-0.308020043652296***,-0.316773477431119***,0.023673641,-0.188271954,-0.494270495256686***,-0.560601828887857***,,ribonuclease J,,PMN2A_1250
cds-WP_011295595.1,NATL2_20761,PMN2A_RS09540,PMN2A_1251,0.035323663,-0.162461776,-0.02986658,0.1637763,0.332885325481101***,0.061338399,0.049774202,dapA,4-hydroxy-tetrahydrodipicolinate synthase,,PMN2A_1251
cds-WP_011295596.1,NATL2_20771,PMN2A_RS09545,PMN2A_1252,-0.060120651,-0.069450347,-0.057934667,0.013686838,-0.421448264178227***,-0.891248232542306***,-0.562992822877984***,asd,aspartate-semialdehyde dehydrogenase,,PMN2A_1252
cds-WP_011295597.1,,PMN2A_RS09550,PMN2A_1253,-0.078319756,0.057172346,-0.570511615642543***,0.054055765,0.176804156,-0.261952555024856***,-0.294003457156411***,,trigger factor,,PMN2A_1253
cds-WP_041711084.1,NATL2_20801,PMN2A_RS09555,PMN2A_1254,-0.148863948,0.040241419,-0.332959994430074***,-0.159536885,-0.496736941037771***,-0.846380882400923***,-0.578107708937107***,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,,PMN2A_1254
cds-WP_011295599.1,NATL2_20811,PMN2A_RS09560,PMN2A_1255,1.58795771192902***,0.375388514424458***,-0.144351367,-0.137530011,0.111790664,0.749635375789246***,0.345218898233302***,clpX,ATP-dependent Clp protease ATP-binding subunit ClpX,,PMN2A_1255
cds-WP_011295600.1,NATL2_20821,PMN2A_RS09565,PMN2A_1256,0.393191509606105***,0.217329554,0.327977536340387***,0.157514497,0.30720970833442***,0.645394001039289***,0.541982561160533***,dnaX,DNA polymerase III subunit gamma/tau,,PMN2A_1256
cds-WP_011295601.1,NATL2_20831,PMN2A_RS09570,PMN2A_1257,-1.23940960336869***,-0.608512962119825***,-0.156262619065417***,-0.165186123392539***,-0.250532027781012***,-0.772644540103758***,-0.653484260112755***,,glycosyltransferase family 2 protein,,PMN2A_1257
cds-WP_011295602.1,NATL2_20841,PMN2A_RS09575,PMN2A_1258,-0.324927579710589***,0.015127208,0.157257746,-0.174677658,-0.318444417187905***,-0.769443376957632***,-1.47463299816984***,,SpoIID/LytB domain-containing protein,,PMN2A_1258
cds-WP_011295604.1,NATL2_20861,PMN2A_RS09585,PMN2A_1260,-0.211732543,-0.27351790935664***,-0.260454280396276***,0.167320819,-0.307474703454268***,-0.41948347821331***,-0.228209985691107***,rplT,50S ribosomal protein L20,,PMN2A_1260
cds-WP_011295605.1,,PMN2A_RS09590,PMN2A_1261,0.487301487610301***,0.259888339,0.362440944,0.209086584,-0.101175443,0.361213257575371***,0.319579285,,tetratricopeptide repeat protein,,PMN2A_1261
cds-WP_011295606.1,NATL2_20881,PMN2A_RS09595,PMN2A_1262,0.368181064855376***,0.086896243,0.176408519,0.105021878,-0.688878664907357***,-0.264020661178154***,-0.068383543,thiG,thiazole synthase,,PMN2A_1262
cds-WP_011295607.1,NATL2_20891,PMN2A_RS09600,PMN2A_1263,-0.705310199508777***,-0.121372767,0.194579311,0.29414432843986***,-0.543123863361379***,-1.15290544632505***,-1.31545268062762***,,hypothetical protein,,PMN2A_1263
cds-WP_011295608.1,NATL2_20901,PMN2A_RS09605,PMN2A_1264,-0.461379168912907***,-0.239624416,0.046493939,0.042164065,-0.31873830486643***,-0.884317448751796***,-0.625498709060156***,sqdB,NAD-dependent epimerase/dehydratase family protein,,PMN2A_1264
cds-WP_011295609.1,NATL2_20911,PMN2A_RS09610,PMN2A_1265,-0.084891408,-0.079943563,0.062981316,-0.042188874,-0.845692203946999***,-1.3244097020134***,-0.89580477714563***,,glycosyltransferase family 1 protein,,PMN2A_1265
cds-WP_011295610.1,NATL2_20921,PMN2A_RS09615,PMN2A_1266,1.71873852243595***,0.056622016,-0.286004345255872***,0.012604545,1.57427685749971***,3.4632355728498***,1.32674707714077***,,hypothetical protein,,PMN2A_1266
cds-WP_011295611.1,NATL2_20931,PMN2A_RS09620,PMN2A_1267,-1.32898271243758***,-0.639716982058715***,-0.152379373,0.311222260242489***,0.215848766800731***,-1.52631039764968***,-2.21109955580913***,gcvP,glycine dehydrogenase (aminomethyl-transferring),,PMN2A_1267
cds-WP_011295612.1,NATL2_20941,PMN2A_RS09625,PMN2A_1268,0.247030418835063***,0.133734457,-0.516169041348846***,0.342128916280139***,1.04165804526302***,0.761370392361601***,0.472856020422454***,gcvH,glycine cleavage system protein GcvH,,PMN2A_1268
cds-WP_011295613.1,NATL2_20951,PMN2A_RS09630,PMN2A_1269,-0.083776041,-0.5355353357112***,0.145671643,0.228727773880795***,-0.431791236955893***,-0.532413118097639***,0.13359591,,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,,PMN2A_1269
cds-WP_011295614.1,NATL2_20961,PMN2A_RS09635,PMN2A_1270,0.628244076150463***,-0.808581909567726***,-0.068850904,0.342903099,-1.39515747564355***,-2.58014544670984***,-2.97532550304351***,,hypothetical protein,,PMN2A_1270
cds-WP_011295615.1,NATL2_20971,PMN2A_RS09640,PMN2A_1271,0.13143851,-1.3664373067955***,-0.421768755458732***,0.628282943747857***,-1.17015029280989***,-2.40915372820321***,-2.86580530532647***,ole1,acyl-CoA desaturase,,PMN2A_1271
cds-WP_011295616.1,NATL2_20981,PMN2A_RS09645,PMN2A_1272,-0.113475157,-0.437986111290226***,-0.036324025,0.481708981361171***,-0.57432357901929***,-0.908770014725817***,-0.719362220969603***,rplI,50S ribosomal protein L9,,PMN2A_1272
cds-WP_011295617.1,NATL2_20991,PMN2A_RS09650,PMN2A_1273,0.322453397367199***,0.040940307,0.107036703,-0.351006830759169***,-1.62999560548349***,-1.55213412583278***,-1.19478338469613***,dnaB,replicative DNA helicase,,PMN2A_1273
cds-WP_011295618.1,NATL2_21001,PMN2A_RS09655,PMN2A_1274,-0.609282199050721***,-0.066613826,0.01928778,-0.575145143725519***,-0.413230792643516***,-0.228987631223175***,-0.119924368,gidA,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG,,PMN2A_1274
cds-WP_011295619.1,NATL2_21011,PMN2A_RS09660,PMN2A_1275,-0.402268765141386***,-0.068521663,0.057137292,-0.715232105903646***,-0.913890031973482***,-0.631873636260861***,-0.593899380087808***,ubiC,DUF98 domain-containing protein,,PMN2A_1275
cds-WP_011295620.1,NATL2_21021,PMN2A_RS09665,PMN2A_1276,-0.049694203,-0.107001923,-0.21660477,-0.002705708,0.725967563178978***,0.360697157650063***,0.21770452466001***,,hypothetical protein,,PMN2A_1276
cds-WP_011295621.1,NATL2_21031,PMN2A_RS09670,PMN2A_1277,-0.160415867,0.064989852,-0.114279532,-0.246367825,-0.119808843,-0.27948397331901***,-0.263453655,,M48 family peptidase,,PMN2A_1277
cds-WP_011295622.1,NATL2_21041,PMN2A_RS09675,PMN2A_1278,-0.397632827304914***,0.039669031,-0.262110568087394***,0.317007609522759***,0.182075068956989***,-0.400743827441641***,-0.1846684283172***,,hypothetical protein,,PMN2A_1278
cds-WP_011295623.1,NATL2_21051,PMN2A_RS09680,PMN2A_1279,-0.354534673027818***,0.190524189,-0.062606985,0.28948996,0.423635368079044***,0.108844328,-0.033331889,ligA,NAD-dependent DNA ligase LigA,,PMN2A_1279
cds-WP_011295624.1,NATL2_21071,PMN2A_RS09685,PMN2A_1280,0.038928239,0.050316164,0.046209105,-0.118721294,-0.291541440253382***,-0.232031636506686***,-0.479718172040624***,,TVP38/TMEM64 family protein,,PMN2A_1280
cds-WP_011295625.1,NATL2_21081,PMN2A_RS09690,PMN2A_1281,-0.022604279,0.010107586,-0.369498598063706***,-0.109983735,-0.146833088,-0.598946136079206***,-0.390860131804323***,valS,valine--tRNA ligase,,PMN2A_1281
cds-WP_011295626.1,NATL2_21091,PMN2A_RS09695,PMN2A_1282,-0.511213818530467***,0.040616253,-0.189959998,0.258122458291968***,0.871880652969857***,-0.110344832,-0.454713249531783***,,hypothetical protein,,PMN2A_1282
cds-WP_011295627.1,NATL2_21101,PMN2A_RS09700,PMN2A_1283,0.233630116,0.201422673,-0.229025928,0.180260881,0.472350850893511***,-0.107295487,-0.064029248,,hypothetical protein,,PMN2A_1283
cds-WP_011295628.1,NATL2_21111,PMN2A_RS09705,PMN2A_1284,-0.406915973937946***,-0.218249038,-0.362270797,-0.04182126,-0.430441624944537***,-0.505590858623222***,-0.105266592,,hypothetical protein,,PMN2A_1284
cds-WP_011295629.1,NATL2_21121,PMN2A_RS09715,PMN2A_1285,0.054522681,0.153094677,0.02846772,0.454012516910818***,0.932313226189576***,0.73296147880597***,0.613197179622826***,,nucleoside triphosphate pyrophosphohydrolase,,PMN2A_1285
cds-WP_011295630.1,NATL2_21131,PMN2A_RS09720,PMN2A_1286,0.999892545250815***,-0.020950992,0.141046833,0.210744832,0.372407705716625***,0.509146541607914***,0.565300735111157***,speE,polyamine aminopropyltransferase,,PMN2A_1286
cds-WP_011295631.1,NATL2_21141,PMN2A_RS09725,PMN2A_1287,0.623860080209295***,0.029221364,0.171544921,0.094325095,-0.053627605,0.341464142497269***,0.459814489817034***,speB,agmatinase,,PMN2A_1287
cds-WP_011295632.1,NATL2_21151,PMN2A_RS09730,PMN2A_1288,1.77748373781337***,0.929767754,0.843403012,0.820208249,1.10353262950628***,2.36745154731454***,1.437056783,,hypothetical protein,,PMN2A_1288
cds-WP_011295633.1,,PMN2A_RS09735,PMN2A_1289,-0.244675813099841***,-0.033961963,0.004879369,0.212361319571268***,-0.473273796478531***,-0.881143158879339***,-0.528696143560246***,gcvT,glycine cleavage system aminomethyltransferase GcvT,,PMN2A_1289
cds-WP_011295634.1,NATL2_21171,PMN2A_RS09740,PMN2A_1290,0.178760975,0.012359515,-0.358458672237289***,0.27735464502271***,-1.01519834841887***,-1.40207267696286***,-1.2898294259242***,aspS,aspartate--tRNA ligase,,PMN2A_1290
cds-WP_011295635.1,NATL2_21181,PMN2A_RS09745,PMN2A_1291,1.33101919073817***,0.286320659943786***,-0.104229439,0.133328494,0.101386229,0.639787422524255***,0.812584139747542***,pyrG,CTP synthase,,PMN2A_1291
cds-WP_011295636.1,NATL2_21191,PMN2A_RS09750,PMN2A_1292,1.11581470464457***,0.710093472100303***,-0.058543664,0.029282914,0.000922956,0.53019011105027***,0.619517764268005***,queE,7-carboxy-7-deazaguanine synthase QueE,,PMN2A_1292
cds-WP_011295637.1,NATL2_21201,PMN2A_RS09755,PMN2A_1293,0.928899150747622***,0.919221888278773***,0.226310381,-0.071755209,-0.275142083,0.402453653863094***,0.686809921361124***,queC,7-cyano-7-deazaguanine synthase QueC,,PMN2A_1293
cds-WP_011295638.1,NATL2_21211,PMN2A_RS09760,PMN2A_1294,0.657180099714895***,0.354012719926547***,0.104661427,-0.267576387445332***,-0.429380830654844***,-0.011237819,0.803529025526941***,,anthranilate synthase component I family protein,,PMN2A_1294
cds-WP_011295639.1,NATL2_21221,PMN2A_RS09765,PMN2A_1295,1.14498416619197***,0.471689326660633***,0.390839465959144***,-0.201843523,-0.215529829879073***,0.356988702426989***,1.35489950988415***,pabC,4-amino-4-deoxychorismate lyase,,PMN2A_1295
cds-WP_011295640.1,NATL2_21231,PMN2A_RS09770,PMN2A_1296,1.34506259125803***,-0.670227080684824***,-0.343253962279315***,-0.575302926251537***,0.048432406,0.832696968651324***,1.51987257757926***,cysG,uroporphyrinogen-III C-methyltransferase,,PMN2A_1296
cds-WP_011295641.1,NATL2_21241,PMN2A_RS10010,PMN2A_1297,1.13321014212561***,-0.644763219297536***,-0.03740027,0.265546972,0.530031665544201***,1.24779824450647***,2.15898122071728***,mutS,DNA mismatch repair protein MutS,,PMN2A_1297
cds-WP_011295642.1,NATL2_21261,PMN2A_RS09785,PMN2A_1298,-0.214054236,-1.8976329353157***,-2.43169729790146***,-0.122954423,0.688127025966155***,-1.10925963587353***,-0.602000238954768***,nirA,ferredoxin--nitrite reductase,,PMN2A_1298
cds-WP_011295642.1,NATL2_21261,PMN2A_RS09785,PMN2A_1298,-0.214054236,-1.8976329353157***,-2.43169729790146***,-0.122954423,0.688127025966155***,-1.10925963587353***,-0.602000238954768***,nirA,ferredoxin--nitrite reductase,,PMN2A_1298
cds-WP_038655547.1,NATL2_21271,PMN2A_RS09790,PMN2A_1299,0.084295383,-1.94389570343167***,-2.05650798440973***,-0.12961796,0.009560131,-0.780056278485117***,-0.114920563,focA,formate/nitrite transporter family protein,,PMN2A_1299
cds-WP_011295644.1,NATL2_21281,PMN2A_RS09795,PMN2A_1300,0.386306774266307***,-0.733836422593382***,-0.339903889,0.025179968,-0.47509110288006***,-0.157714544,0.410404175,,hypothetical protein,,PMN2A_1300
cds-WP_011295645.1,NATL2_21291,PMN2A_RS09800,PMN2A_1301,1.48596015020408***,-0.157934213,-0.068798008,-0.291293840674882***,-0.566895263091787***,0.4635531671696***,0.760262893291398***,,hypothetical protein,,PMN2A_1301
cds-WP_049752699.1,NATL2_21301,PMN2A_RS09805,PMN2A_1302,0.523014855310706***,-0.221272386,-0.230058604,-0.019527709,0.580227173360704***,1.52255914171004***,1.05388728726936***,,acetyltransferase,,PMN2A_1302
cds-WP_011295647.1,NATL2_21311,PMN2A_RS09810,PMN2A_1303,0.218866577103649***,0.423796835070386***,0.072327624,-0.139047908,-0.069543866,0.201700334394981***,0.474157157667616***,pump,tetracycline resistance MFS efflux pump,,PMN2A_1303
cds-WP_011295648.1,NATL2_21321,PMN2A_RS09815,PMN2A_1304,0.12283888,-0.021339716,-0.035282659,0.354173548361447***,0.886218118271486***,1.01818424650383***,1.3320310532994***,ppk,polyphosphate kinase 1,,PMN2A_1304
cds-WP_011295649.1,NATL2_21331,PMN2A_RS09820,PMN2A_1305,-0.390185039214252***,-0.097784783,-0.416442092509123***,0.131438704,1.30529710302717***,0.418667393232394***,0.175879042,,RpoD/SigA family RNA polymerase sigma factor,,PMN2A_1305
cds-WP_011295650.1,NATL2_21341,PMN2A_RS09825,PMN2A_1306,-0.303196194087933***,-0.08558489,-0.157764676,0.351735942560985***,2.39177512487659***,1.65037623010711***,0.683203763567478***,SEC59,dolichol kinase,,PMN2A_1306
cds-WP_011295651.1,NATL2_21351,PMN2A_RS09830,PMN2A_1307,-0.725703861603613***,-0.257861223835125***,-0.095560374,-0.148500785,-0.641492086380979***,-1.388313340774***,-1.69582607677508***,aroG,3-deoxy-7-phosphoheptulonate synthase,,PMN2A_1307
cds-WP_011295652.1,NATL2_21361,PMN2A_RS09835,PMN2A_1308,-0.375229519358511***,-0.352148164836285***,-0.160653526,0.407393200722739***,0.433267754898396***,0.056500981,0.098010517,acnB,bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase,carbon_metabolism,PMN2A_1308
cds-WP_011295653.1,NATL2_21391,PMN2A_RS09845,PMN2A_1310,-0.021466061,-0.164008415,0.011280167,0.288272316,0.30824685831167***,0.562740570611924***,0.069436873,,O-antigen ligase domain-containing protein,,PMN2A_1310
cds-WP_011295654.1,NATL2_21401,PMN2A_RS09850,PMN2A_1311,0.40866209430156***,0.011777267,-0.058589027,0.314403551632026***,0.483740862745852***,0.516702094682371***,0.285400835,purU,formyltetrahydrofolate deformylase,,PMN2A_1311
cds-WP_011295655.1,NATL2_21411,PMN2A_RS09855,PMN2A_1312,-0.202118297,-0.136865568,0.076704803,-0.299257183,-0.351210649228755***,-0.437811134225001***,-0.504066412974332***,,FAD-binding oxidoreductase,,PMN2A_1312
cds-WP_011295656.1,NATL2_21421,PMN2A_RS09860,PMN2A_1313,-1.44383014465264***,0.422036998595978***,-0.591453436838543***,-1.3712843274864***,-0.253209458,1.25653943376657***,0.780187785437915***,dnaK,molecular chaperone DnaK,,PMN2A_1313
cds-WP_011295657.1,NATL2_21431,PMN2A_RS09865,PMN2A_1314,-0.52904098049563***,0.045687535,-0.040583179,-0.056272891,-0.548533087299019***,-0.909755205965949***,-1.049886652713***,aroE,shikimate dehydrogenase,,PMN2A_1314
cds-WP_011295658.1,NATL2_21441,PMN2A_RS09870,PMN2A_1315,0.020408428,0.068747952,-0.022343852,0.115029869,0.527378526814168***,0.374155585861749***,0.055116326,,hypothetical protein,,PMN2A_1315
cds-WP_011295659.1,NATL2_21451,PMN2A_RS09875,PMN2A_1316,-0.74371729547458***,-0.225955877,-0.221000121,0.132003292,-0.452168204828217***,-0.863580438742105***,-1.01306747733354***,rpsF,30S ribosomal protein S6,,PMN2A_1316
cds-WP_011295660.1,NATL2_21461,PMN2A_RS09880,PMN2A_1317,-0.225190933167515***,-0.180050810742056***,-0.371100805806718***,0.278587908731001***,0.16390486157038***,-0.417705800654894***,-0.145090972,argG,argininosuccinate synthase,,PMN2A_1317
cds-WP_011295661.1,NATL2_21481,PMN2A_RS09890,PMN2A_1318,-0.495772922,0.041169576,0.521765959,0.836490434,0.771228338,1.3082204345813***,-0.024214198,,hypothetical protein,,PMN2A_1318
cds-WP_011295662.1,NATL2_21491,PMN2A_RS09895,PMN2A_1319,0.941948438778057***,0.345271528974432***,-0.550155342678876***,0.142420869,0.401921406503833***,0.192255231,0.464960839355998***,,DUF3134 domain-containing protein,,PMN2A_1319
cds-WP_011295663.1,NATL2_21501,PMN2A_RS09900,PMN2A_1320,1.57293723422579***,0.863003121250324***,-0.213899471,0.197528796,0.486648722201685***,0.583963509248329***,0.385712402491266***,mraY,phospho-N-acetylmuramoyl-pentapeptide-transferase,,PMN2A_1320
cds-WP_011295664.1,NATL2_21511,PMN2A_RS09905,PMN2A_1321,0.222334231802069***,0.137456392,0.062479389,-0.002053218,0.390723015840681***,0.220676699459636***,0.632145445416368***,,hypothetical protein,,PMN2A_1321
cds-WP_011295665.1,NATL2_21521,PMN2A_RS09910,PMN2A_1322,-0.108292252,-0.302691433895023***,0.069697122,-0.066667814,-0.395750462541018***,-0.07776828,0.124534162,sps,glycosyltransferase,solutes_genes,PMN2A_1322
cds-WP_011295666.1,NATL2_21531,PMN2A_RS09915,PMN2A_1323,-0.213697226950086***,-0.255118819630673***,-0.454586229770999***,0.235052864125306***,-0.094743118,0.283727876744127***,0.54695938770642***,uvrA,excinuclease ABC subunit UvrA,,PMN2A_1323
cds-WP_011295667.1,,PMN2A_RS09920,PMN2A_1324,-0.021272273,0.016161977,-0.073327952,0.504657148124041***,0.934768057622538***,0.867967605856706***,0.39536835409004***,recN,DNA repair protein RecN,,PMN2A_1324
cds-WP_011295668.1,NATL2_21551,PMN2A_RS09925,PMN2A_1325,-0.360759394422033***,-0.212879869874972***,-0.183925240590495***,0.298127977886042***,0.988313010622714***,0.766064870340558***,1.00390244321252***,ubiB,AarF/ABC1/UbiB kinase family protein,,PMN2A_1325
cds-WP_011295669.1,NATL2_21561,PMN2A_RS09930,PMN2A_1326,-0.371184564,-0.559309896,-0.432364567,0.577067497,2.30468858228174***,2.14434402312306***,0.880071256505133***,,alpha/beta hydrolase,,PMN2A_1326
