Gene ID,NCBI ID,0 hours,4 hours,8 hours,13 hours,16 hours,20 hours,24 hours,Gene Name,product
cds-WP_049585855.1,MIT1002_01297,-0.14454833,-0.154388285,0.366746024,0.315653025,0.370637633,-0.09553286,0.044178479,,hypothetical protein
cds-WP_049585856.1,MIT1002_01298,-0.141153851,0.181148624,0.184056709,-0.505420628,-0.266322155,-0.07918377,-0.111480157,,ATP-binding protein
cds-WP_049585857.1,MIT1002_01300,-0.237846145,0.434115482,-0.263874412,0.116786249,0.230068548,1.01099745,-0.320094872,,hypothetical protein
cds-WP_049585858.1,MIT1002_01301,0.501214554,0.458220244,0.291808381,0.7291667,0.504427305,0.377598149,1.27165164628799***,,TerB family tellurite resistance protein
cds-WP_049585859.1,MIT1002_01302,0.021784066,0.679054982,0.464238749,0.554873564,0.604538586,0.959199298,0.922441386,,alpha/beta hydrolase
cds-WP_049585860.1,MIT1002_01303,0.427948428,0.740768487,1.01105648203507***,0.664617572,0.356171799,0.518361692,0.389806384,,efflux RND transporter permease subunit
cds-WP_049585861.1,MIT1002_01305,1.035699754,0.837426361,0.400477637,0.507589383,0.561247933,1.205800962,0.738123572,,ATP-binding cassette domain-containing protein
cds-WP_049585862.1,MIT1002_01306,-0.348812464,0.851355389,0.199803029,-0.064836085,-0.636078835,-0.354735449,-0.194017203,,DsbA family protein
cds-WP_049585863.1,MIT1002_01307,0.052110994,0.19386883,0.670369942,0.249967048,0.233543483,0.061371993,-0.10613092,,hypothetical protein
cds-WP_049585864.1,MIT1002_01309,-0.209666173,-0.111322489,-0.073349236,-0.066113413,0.031268964,0.000190262,-0.338916139,rimM,ribosome maturation factor RimM
cds-WP_049585866.1,MIT1002_01318,0.478690919,0.473011172,0.175469929,0.501391501,0.282751623,0.198857777,0.236462405,yciH,stress response translation initiation inhibitor YciH
cds-WP_049585867.1,MIT1002_01320,0.797487859,0.221369699,0.281741928,-0.274873315,0.662007465,0.714156865,0.554573484,,fused response regulator/phosphatase
cds-WP_049585868.1,MIT1002_01322,-0.037147035,0.648079458,0.675297075,-0.177193581,0.161194941,0.050717408,0.338603133,,EAL domain-containing protein
cds-WP_049585869.1,MIT1002_01324,0.366690026,0.669541039,0.252882774,-0.45488407,0.33851261,0.528369343,-0.347993437,,HAMP domain-containing histidine kinase
cds-WP_049585870.1,MIT1002_01326,0.412859286,0.344104221,-0.765650761,-0.490608037,-0.419585854,0.212294264,-0.872741508,,sigma 54-interacting transcriptional regulator
cds-WP_049585871.1,MIT1002_01328,0.92140575,-0.185821168,0.169334505,0.373683395,0.857865023,0.384601577,1.684732093,,DUF72 domain-containing protein
cds-WP_049585872.1,MIT1002_01329,-0.333808369,-0.129723421,-0.292693935,-0.070851994,0.002368092,-0.201393556,-0.215600937,aspS,aspartate--tRNA ligase
cds-WP_049585873.1,MIT1002_01330,0.004456552,-1.074555914,-0.750569963,-0.114249311,-0.070248465,0.500457695,-0.466340634,nudB,dihydroneopterin triphosphate diphosphatase
cds-WP_049585874.1,MIT1002_01334,0.068393144,-0.845279028,-0.138964802,-0.525777863,0.441841905,0.370528066,-0.076712192,ybgC,tol-pal system-associated acyl-CoA thioesterase
cds-WP_049585876.1,MIT1002_01344,-0.307572902,0.30499412,0.017306771,0.014396269,-0.030500204,-0.619158025,-0.416230573,nadA,quinolinate synthase NadA
cds-WP_049585877.1,MIT1002_01347,-0.560445297,2.334074902,0.588755568,-1.393574068,0.106467175,1.003620977,1.173584582,,patatin family protein
cds-WP_049585878.1,MIT1002_01348,0.36302124,0.672923353,0.968960371,-0.523976361,1.23004266,0.256642935,1.311343533,,2-dehydropantoate 2-reductase
cds-WP_049585879.1,MIT1002_01349,-0.121040784,-0.099115095,0.226580447,0.515153332,0.233993951,-0.17127499,-0.796681955,,porin
cds-WP_049585880.1,MIT1002_01350,0.122808682,0.980415848,-0.372370103,0.577342273,-0.129923517,0.791434334,1.581698716,,response regulator
cds-WP_049585881.1,MIT1002_01351,-0.884233947,-0.74913724,-0.675938666,0.372591172,-0.23195172,0.165861063,1.764293095,,glyoxalase
cds-WP_049585883.1,MIT1002_01353,0.109656805,0.170728134,-0.058313118,0.770169319,0.457070189,-0.300823887,0.333183591,,cytochrome b
cds-WP_049585884.1,MIT1002_01354,0.865113177,0.03388202,0.644956814,0.04417602,0.571712802,0.357000107,-0.402550351,,sensor domain-containing diguanylate cyclase
cds-WP_049585885.1,MIT1002_01355,1.020723969,0.336747161,1.608019983,0.887315818,0.162033223,0.018290484,0.266521451,,hypothetical protein
cds-WP_049585886.1,MIT1002_01356,0.932274698806***,0.394546142,0.055545719,0.64098052,0.249997339,0.288633989,0.502601171,,hypothetical protein
cds-WP_049585887.1,MIT1002_01357,-0.328659701,0.212211384,-0.528625015,0.612716904,0.471275138,0.627315558,0.382538485,,DUF45 domain-containing protein
cds-WP_049585888.1,MIT1002_01358,0.532454637,0.457138374,0.422508686,0.243146544,0.570442538,-0.159274959,1.249658057,,CBS domain-containing protein
cds-WP_049585889.1,MIT1002_01359,1.63671039963609***,1.072266385,1.267788954,0.851997533,1.303506205,1.165080998,0.94511451,,efflux RND transporter permease subunit
cds-WP_049585890.1,MIT1002_01363,-0.94810114,-0.750554451,0.236959263,-1.24227202,1.036482366,0.339291678,-1.059121137,,GNAT family N-acetyltransferase
cds-WP_049585891.1,MIT1002_01364,0.022995742,0.052644185,-0.108133428,-0.224294902,-0.126398045,0.170682098,0.037864799,,efflux RND transporter permease subunit
cds-WP_049585892.1,MIT1002_01366,0.001121792,-0.062034651,-0.200508366,0.921835174,0.980902659,0.132569634,0.260713602,,GGDEF domain-containing protein
cds-WP_049585893.1,MIT1002_01367,-0.155425029,-0.293892707,0.152002971,0.686263816,0.151082532,-0.600272049,-0.05769331,,ABC-type transport auxiliary lipoprotein family protein
cds-WP_049585894.1,MIT1002_01368,0.03508239,-0.468661837,0.291827004,0.189511097,0.539563336,0.199898765,-0.226959231,pqiB,intermembrane transport protein PqiB
cds-WP_049585896.1,MIT1002_01371,-0.182402626,-0.326072635,0.043213769,-0.181802245,0.090076951,-0.243095005,-0.177552148,asnS,asparagine--tRNA ligase
cds-WP_049585897.1,MIT1002_01372,0.32298144,1.370090998,1.112670892,0.598294481,0.004508965,1.042140924,-0.242361916,,hypothetical protein
cds-WP_049585898.1,MIT1002_01373,0.073582569,0.55691142,0.644086207,0.071938777,0.008622189,-0.057067314,0.18801232,,calcium/sodium antiporter
cds-WP_049585899.1,MIT1002_01374,-0.042468384,0.361577821,0.815227393,0.702703273,0.574404361,0.61023207,0.913448988,,RimK family protein
cds-WP_049585900.1,MIT1002_01375,0.399962356,0.138515043,0.650589971,0.584260711,0.180018345,0.463471671,0.109576463,,GNAT family N-acetyltransferase/peptidase C39 family protein
cds-WP_049585901.1,MIT1002_01377,2.183075208763***,1.355084736,0.927597392,1.151354591,0.793842266,0.08024106,-3.07611300690281***,,DUF2937 family protein
cds-WP_049585902.1,MIT1002_01379,0.046040813,-0.22666592,0.933649705445538***,0.559612775,0.631161158,0.583183199,1.010691324,bioB,biotin synthase BioB
cds-WP_049585903.1,MIT1002_01380,-0.239331421,-0.616894684,0.231322805,0.277230068,0.265000713,0.409824166,0.669615618,,8-amino-7-oxononanoate synthase
cds-WP_049585904.1,MIT1002_01381,0.103896746,-0.196083299,-0.27383296,0.59366195,0.159739634,0.082312481,-0.138689523,,methyltransferase
cds-WP_049585905.1,MIT1002_01382,-0.464314309,-0.008739628,-0.179386917,-0.225793859,0.696335949,0.138319191,-0.526249482,bioD,dethiobiotin synthase
cds-WP_049585906.1,MIT1002_01385,0.372525918,0.795934342,-0.072126452,0.384948326,0.023946631,0.245053537,1.569825161,,iron ABC transporter permease
cds-WP_049585907.1,MIT1002_01386,-0.50391779,1.850267728,0.59776662,-0.231920984,1.233622912,0.634543137,0.837868324,,ABC transporter ATP-binding protein
cds-WP_049585908.1,MIT1002_01388,0.7163521,0.314125256,0.403814404,0.175278243,-0.183909641,0.827001846,-0.079153499,,DUF4118 domain-containing protein
cds-WP_049585909.1,MIT1002_01389,1.040870559,0.979685119,0.976571214,-0.428104451,-0.571516152,0.134022058,-0.20991919,,response regulator transcription factor
cds-WP_049585910.1,MIT1002_01391,0.500524906,-0.067013544,0.338354568,-0.283168172,0.557654191,1.106671415,0.371970018,,TrkH family potassium uptake protein
cds-WP_049585911.1,MIT1002_01394,0.498479504,0.180989835,-0.231816873,0.652172512,0.492447777,0.55539134,-0.759990994,,ABC transporter ATP-binding protein/permease
cds-WP_049585912.1,MIT1002_01395,-0.088284315,0.681385785133813***,0.056053264,0.533433351,0.265426889,0.364924937,0.255060177,moaA,GTP 3'%2C8-cyclase MoaA
cds-WP_049585913.1,MIT1002_01397,0.911712576612565***,0.577698316,0.543540109,0.357201256,0.527109947,0.654234312,0.548648674,,response regulator
cds-WP_049585914.1,MIT1002_01203,-0.003983233,-0.141454571,0.122971913,-0.053161096,-0.205859597,-0.08610528,0.098891189,,ligand-binding sensor domain-containing diguanylate cyclase
cds-WP_049585915.1,MIT1002_01207,1.184950652,-2.549254646,0.583635233,-0.958938202,-0.114992196,1.126265037,-0.460084358,,hypothetical protein
cds-WP_049585917.1,MIT1002_01228,-0.13415809,-0.114075116,0.06151268,-0.288428164,-0.109549473,-0.173595015,0.027571618,prmB,50S ribosomal protein L3 N(5)-glutamine methyltransferase
cds-WP_049585918.1,MIT1002_01287,0.330947255,0.061007739,-0.122924062,-0.111540204,-0.1053901,-0.084183255,0.151271713,fadJ,fatty acid oxidation complex subunit alpha FadJ
cds-WP_049585921.1,MIT1002_01337,0.11107608,0.163344823,0.00856553,-0.51331527,-0.059526472,-0.099734907,0.113527395,tolA,cell envelope integrity protein TolA
cds-WP_049585922.1,MIT1002_01362,0.100049388,0.189308421,0.533404161,0.512416624,0.472341444,-0.15251744,-0.096783654,,TonB-dependent siderophore receptor
cds-WP_049585923.1,MIT1002_01365,-0.009650962,0.459866261,0.077106399,-0.184186453,-0.084483567,-0.504463618,0.056477905,,efflux RND transporter periplasmic adaptor subunit
cds-WP_049585924.1,,1.266160497,0.355297821,1.329338883,0.016929234,0.36305004,-0.588077059,-1.754103396,,hypothetical protein
cds-WP_049585926.1,MIT1002_00909,-0.160882928,0.398094226,-0.672368368,-0.22912911,0.114671813,-0.051669281,0.167136563,,ATPase
cds-WP_049585927.1,MIT1002_00910,-0.679457363,-0.09083342,-0.612490891,-1.454593688,-0.255485876,-0.398527319,0.181675256,nagA,N-acetylglucosamine-6-phosphate deacetylase
cds-WP_049585928.1,MIT1002_00911,0.443029008,1.073734564,0.930616242,0.26960585,0.047180726,0.006303445,0.598036657,,hypothetical protein
cds-WP_049585929.1,MIT1002_00913,1.92980574662589***,0.781439876,1.417296582,0.246477668,-0.713994076,0.018691659,-2.7494634631164***,,PA2779 family protein
cds-WP_049585930.1,MIT1002_00914,1.54556854077834***,0.663678122,0.222726085,0.719126676,-0.046641392,0.76452801,-2.62473231713732***,,PA2778 family cysteine peptidase
cds-WP_049585931.1,MIT1002_00915,0.660049176,1.23114329,0.920946275,0.911602479,0.436687169,0.110279568,-0.396951076,,mechanosensitive ion channel family protein
cds-WP_049585932.1,MIT1002_00916,0.751441641,-0.095441102,0.431181403,1.029525252,0.344518589,2.002272068,0.778304814,,porin family protein
cds-WP_049585934.1,MIT1002_00918,1.018700471,0.705662445,0.76700612,0.438562671,1.58740495,0.327859587,0.795539013,,TonB-dependent receptor
cds-WP_049585935.1,MIT1002_00920,1.10349573,2.500783215,0.268203704,-0.337965755,1.753383864,1.984373925,-0.544477597,rbbA,ribosome-associated ATPase/putative transporter RbbA
cds-WP_049585936.1,MIT1002_00921,-0.223236491,0.336990953,0.960878511,-0.549483373,1.179895091,0.34826321,1.380458595,,ABC transporter permease
cds-WP_049585937.1,MIT1002_00923,0.559117387,0.780196974,-1.07084249,1.131498019,1.887442007,1.046682603,0.248283903,,MFS transporter
cds-WP_049585938.1,MIT1002_00925,-0.709223266441812***,0.075613281,0.015632114,0.604277539,-0.153554862,-0.628111006,-0.463665118,,choice-of-anchor B family protein
cds-WP_049585939.1,MIT1002_00927,-0.595767807,0.392920269,0.716090922,0.39858313,0.653421406,0.074321171,0.086270669,,di-heme enzyme
cds-WP_049585940.1,MIT1002_00931,0.036156096,0.765156972,1.042614524,0.082295659,1.294253832,1.359351172,1.869134557,,response regulator transcription factor
cds-WP_049585941.1,MIT1002_00932,-1.068966043,-0.399189476,-0.837245037,-0.905424722,0.626927233,-0.130300768,-0.757424912,,CidA/LrgA family protein
cds-WP_049585942.1,MIT1002_00933,0.473964206,-0.890071204,-1.73350449,-2.175412884,-0.739935721,-1.875242361,-0.288844902,,LrgB family protein
cds-WP_049585943.1,MIT1002_00939,-0.553605123,0.356089622,-0.30977206,0.072245668,-0.496750277,-0.17139257,-0.255338836,hemW,radical SAM family heme chaperone HemW
cds-WP_049585944.1,MIT1002_00942,0.387376193,-0.148968328,-0.568638682,-0.134128373,0.402081183,0.469070989,-0.014346387,,CCA-adding protein
cds-WP_049585945.1,MIT1002_00944,-0.605916146,-0.164478678,0.07525142,-0.546810484,0.361483074,-0.234744982,-0.469966855,,general secretion pathway protein GspB
cds-WP_049585946.1,MIT1002_00945,-0.038518386,-0.480465448,-0.061025485,0.17197588,-0.063391827,0.659295754,0.417698509,,HD-GYP domain-containing protein
cds-WP_049585947.1,MIT1002_00946,-0.260783514,-0.42380009,-0.50489991,-0.20780107,0.367474413,-0.284396095,-0.30862034,leuD,3-isopropylmalate dehydratase small subunit
cds-WP_049585948.1,MIT1002_00947,-0.072587669,0.10866955,-0.437912809,-0.27527942,-0.127489281,-0.10021428,-0.370954396,leuC,3-isopropylmalate dehydratase large subunit
cds-WP_049585949.1,MIT1002_00948,0.124179557,-0.107873674,-0.69860763,-0.059847804,-0.068226353,-0.285183493,-0.491965243,leuB,3-isopropylmalate dehydrogenase
cds-WP_049585950.1,MIT1002_00949,-0.376902765,-0.602642439,-0.3266963,-0.242008431,-0.414134079,-0.333144715,-0.038000909,leuA,2-isopropylmalate synthase
cds-WP_049585951.1,MIT1002_00950,-0.087444681,-0.752250903,-0.092803764,-0.000827417,-0.288768993,-0.041693881,-0.581376153,,hypothetical protein
cds-WP_049585952.1,MIT1002_00951,-0.362496144,-0.366376597,-0.519776135,-0.30634507,-0.232024156,-0.370008045,-0.059412165,eno,phosphopyruvate hydratase
cds-WP_049585953.1,MIT1002_00952,-0.343597923,-0.23812101,-0.041404614,-0.235592265,0.051651188,-0.215976909,0.027575395,,CTP synthase
cds-WP_049585954.1,MIT1002_00953,-0.223825555,-0.8622874,-0.079232717,-0.197301611,0.236237596,-0.041500281,-0.175293537,mutS,DNA mismatch repair protein MutS
cds-WP_049585955.1,MIT1002_00954,-0.217030129,0.325905747,-0.068297323,-0.053139975,-0.273305419,0.06507688,-0.578392961,,CinA family protein
cds-WP_049585956.1,MIT1002_00955,0.130936856,-0.087302668,0.15016595,-0.016854879,-0.13277888,-0.301685991,-0.207907962,recA,recombinase RecA
cds-WP_049585957.1,MIT1002_00957,-0.884058311,-0.311945771,0.663238788,0.005030401,0.033419177,0.074161687,-0.426151578,,ABC transporter permease
cds-WP_049585958.1,MIT1002_00960,-0.632668702,-0.083912354,-0.127597311,0.327945352,-0.549829688,-0.281604704,0.840288535,ccmA,cytochrome c biogenesis heme-transporting ATPase CcmA
cds-WP_049585959.1,MIT1002_00961,0.200206848,0.130772301,0.201043364,0.693215318,-0.034858546,0.098427642,0.407778076,ccmB,heme exporter protein CcmB
cds-WP_049585960.1,MIT1002_00962,-0.548795106,-0.159469068,-0.142917703,0.406375931,-0.186603066,-0.416572055,-0.241789761,,heme ABC transporter permease
cds-WP_049585961.1,MIT1002_00964,-0.811063221,-0.334301459,-0.615651499,0.354039308,0.41522497,-0.606828757,0.546215077,ccmE,cytochrome c maturation protein CcmE
cds-WP_049585962.1,MIT1002_00965,-0.086021923,-0.21949574,-0.03954976,0.142551991,0.118656757,-0.18646943,0.125493987,,heme lyase CcmF/NrfE family subunit
cds-WP_049585963.1,MIT1002_00966,-0.133438193,0.097624201,0.185368728,-0.120021958,-0.588388633,0.006739299,-0.227268728,,redoxin family protein
cds-WP_049585964.1,MIT1002_00967,0.371698169,1.067951773,-0.002276198,-0.088823559,-0.836585118,-0.001555077,-0.377045989,,cytochrome c-type biogenesis protein CcmH
cds-WP_049585965.1,MIT1002_00968,-0.468189547,0.880760655,-0.396468089,-0.127666229,-0.185863288,0.074606351,0.144100155,ccmI,c-type cytochrome biogenesis protein CcmI
cds-WP_049585966.1,MIT1002_00969,-0.235705801,-0.128996757,0.14197038,0.242417453,-0.528035805,-0.471537164,0.100403459,,VacJ family lipoprotein
cds-WP_049585967.1,MIT1002_00973,0.173162813,-0.832218691,-0.5557869,-1.8310773,-0.198389364,0.192995134,-0.880275217,,capsule biosynthesis protein
cds-WP_049585968.1,MIT1002_00979,-0.665713987,-0.074565267,-1.168613572,-0.450826737,0.877960799,0.430055915,1.302291934,,glycosyltransferase
cds-WP_049585969.1,MIT1002_00980,-0.12193486,-0.663544956,-0.945995668,-0.027655317,-0.76520057,-0.181856983,0.08557945,,glycosyltransferase family 2 protein
cds-WP_049585970.1,MIT1002_00982,-0.080682749,0.188620673,1.139013268,0.495034816,0.45144417,0.135114245,1.391451046,,helix-hairpin-helix domain-containing protein
cds-WP_049585971.1,MIT1002_00984,0.126941374,-0.31768333,-0.281315864,-0.064219764,0.090956608,0.060804316,-0.230659354,,hypothetical protein
cds-WP_049585972.1,MIT1002_00986,-0.230623128,-0.78954508,-0.142471902,-0.654132617,-0.479850361,-0.152547528,-0.694980411,,nucleotide 5'-monophosphate nucleosidase PpnN
cds-WP_049585973.1,MIT1002_00987,0.079065558,0.015209437,-0.285811578,-0.233510618,0.036347422,0.06054403,0.613180335,,GGDEF domain-containing protein
cds-WP_049585974.1,MIT1002_00988,0.320078783,0.28025687,0.122773429,0.054861846,0.671307938,0.513510642,0.148601564,queF,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF
cds-WP_049585975.1,MIT1002_00989,-0.045918058,0.147252433,0.443515458,-0.181532601,-0.522554812,-0.644692381,-0.028879418,syd,SecY-interacting protein
cds-WP_049585976.1,MIT1002_00990,0.09903276,-1.206395079,0.086319547,-3.19029598,0.342234896,-1.08458809,0.170966157,,hypothetical protein
cds-WP_049585977.1,MIT1002_00993,0.850651141,0.234505877,0.747640244,0.472027686,0.474700395,0.589620557,0.747165997,glgC,glucose-1-phosphate adenylyltransferase
cds-WP_049585979.1,MIT1002_00995,-0.882562749,1.344802367,0.073390348,-1.476309586,1.095326896,0.028119941,-0.755884401,,DUF3301 domain-containing protein
cds-WP_049585980.1,MIT1002_00996,-0.24473007,0.258143148,-0.185992964,-0.437515931,-0.015842817,-0.049970644,0.122542066,,DUF3549 family protein
cds-WP_049585981.1,MIT1002_01001,-0.112601065,-0.030816187,-0.335281888,-0.190419843,-0.190443135,-0.181702362,-0.117260336,glnD,[protein-PII] uridylyltransferase
cds-WP_049585982.1,MIT1002_01002,0.206184681,0.641459113,0.289539346,0.081507678,0.496470333,-0.17859332,-0.200601843,map,type I methionyl aminopeptidase
cds-WP_049585983.1,MIT1002_01005,-0.225146119,-0.384962237,-0.330663539,-0.257837252,-0.163678146,-0.219471591,-0.624841851,tsf,translation elongation factor Ts
cds-WP_049585984.1,MIT1002_01010,-0.712914914,-0.233561469,-0.278512302,-0.390636302,-0.464037378,0.04575695,-0.169694592,,1-deoxy-D-xylulose-5-phosphate reductoisomerase
cds-WP_049585985.1,MIT1002_01011,-0.474227078,0.023787171,-0.140863093,-0.07727695,-0.08750019,0.033729477,-0.356838717,rseP,sigma E protease regulator RseP
cds-WP_049585986.1,MIT1002_01012,-0.637026703892486***,-0.406080678,-0.56495952678189***,-0.238634085,-0.471993973,0.275833133,0.015520515,bamA,outer membrane protein assembly factor BamA
cds-WP_049585987.1,MIT1002_01016,-0.008665071,0.238259836,-0.288940284,-0.475905795,-0.119318477,0.072335901,-0.46234193,lpxB,lipid-A-disaccharide synthase
cds-WP_049585989.1,MIT1002_01019,-0.154912731,-0.242965077,-0.35946228,0.059888636,0.038732853,-0.168282221,0.184723236,accA,acetyl-CoA carboxylase carboxyl transferase subunit alpha
cds-WP_049585990.1,MIT1002_01020,0.177648491,0.703701783,-0.135953597,-0.290926696,0.26326987,0.749521216,1.551768421,tilS,tRNA lysidine(34) synthetase TilS
cds-WP_049585992.1,MIT1002_01024,-0.187541175,0.775877788,0.375699199,-0.11199359,-0.01106683,0.55620767,0.4835652,tadA,tRNA adenosine(34) deaminase TadA
cds-WP_049585994.1,MIT1002_01026,0.087908004,0.693845169,0.803405725,-0.122994191,-0.374889978,0.404096456,0.233292681,mltF,membrane-bound lytic murein transglycosylase MltF
cds-WP_049585995.1,MIT1002_01027,-0.159100495,-0.721812017,-0.440847242,-0.264181343,-0.182094055,0.004249959,-0.274714095,purL,phosphoribosylformylglycinamidine synthase
cds-WP_049585997.1,MIT1002_01032,0.307848046,0.145343143,0.482636222,0.624603412,-0.204804308,0.07447078,0.215581298,,flagellar assembly protein T N-terminal domain-containing protein
cds-WP_049585998.1,MIT1002_01034,0.465026424,0.561706039,0.054334372,0.338761664,0.057205779,0.013886763,0.160895374,,flagellar protein FlgN
cds-WP_049585999.1,MIT1002_01035,0.364546279,0.358917812,0.170857298,-0.169829733,-0.011258829,-0.164855651,0.172748177,flgM,flagellar biosynthesis anti-sigma factor FlgM
cds-WP_049586000.1,MIT1002_01037,0.339937256,-0.16728996,0.161826516,0.191659704,0.301110152,0.55870418,0.091277249,,chemotaxis protein CheV
cds-WP_049586004.1,MIT1002_00997,-0.365637264,1.055629643,0.447742666,0.631272126,0.480437137,0.558312219,1.054382203,,YqcC family protein
cds-WP_049586007.1,MIT1002_01036,0.462717199,0.113591029,0.557523235,0.110260126,-0.494829477,-0.408770125,0.152965924,flgA,flagellar basal body P-ring formation protein FlgA
cds-WP_049586008.1,MIT1002_03106,0.800907708,1.070866433,-0.191787024,-1.296563489,-0.037853137,0.222352063,-0.208111316,,AraC family transcriptional regulator
cds-WP_049586009.1,MIT1002_03105,0.62263291,-0.484146123,0.658572346,0.506132474,1.28582005,0.24085561,0.751413703,,SRPBCC family protein
cds-WP_049586010.1,MIT1002_03104,0.014661211,-0.3476287,0.690307226,0.35544925,0.327636378,-0.373871606,-0.009246604,,sterol desaturase family protein
cds-WP_049586011.1,MIT1002_03102,-1.504663265,0.814498663,-1.367644087,-0.454452684,0.731988495,-0.679276261,0.52393362,,pyridoxal-phosphate dependent enzyme
cds-WP_049586012.1,MIT1002_03101,1.163779582,1.25432228995026***,1.187343566,0.927383288,-0.08142116,1.262746502,0.357340387,,chalcone isomerase family protein
cds-WP_049586013.1,MIT1002_03100,1.26882995,1.201561429,1.094769986,0.930917659,0.195573825,1.564601497,1.422741432,,DUF3833 domain-containing protein
cds-WP_049586014.1,MIT1002_03098,0.551028332,1.168790465,1.2500816,0.886464419,-0.120716906,0.082703002,0.687959376,,HAMP domain-containing histidine kinase
cds-WP_049586015.1,MIT1002_03096,-0.189108427,-0.048264043,-0.359373945,-0.538914382,-0.199010321,-0.071629652,-0.616493065,aceK,bifunctional isocitrate dehydrogenase kinase/phosphatase
cds-WP_049586016.1,MIT1002_03092,0.984271679,-1.074563337,1.41842309,-0.142917915,0.493958341,-1.047555981,-3.125950562,,arsenate reductase ArsC
cds-WP_049586017.1,MIT1002_03091,0.173258177,-2.215668104,-2.160232014,-0.886078237,0.622308239,0.863447135,-1.668099442,,metalloregulator ArsR/SmtB family transcription factor
cds-WP_049586018.1,MIT1002_03090,-1.25726015,0.790578749,0.406044781,0.708829992,0.783422623,-0.819898133,0.127566328,,response regulator receiver protein
cds-WP_049586019.1,MIT1002_03089,-0.380406946,-0.161555919,0.011353893,0.531878703,0.049199433,0.479190978,-0.013445951,,S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase
cds-WP_049586020.1,MIT1002_03088,1.17769004,-0.485920669,0.708903728,-0.385793628,2.221026537,-0.960103719,-0.173702838,,LysR family transcriptional regulator
cds-WP_049586021.1,MIT1002_03087,0.617515988,0.529531283,0.53857139,0.809546989,0.64673871,0.885813047,1.102186057,,excinuclease ABC subunit UvrA
cds-WP_049586022.1,MIT1002_03086,-0.262089663,-0.020359268,-0.419230294,-0.07451823,-0.809857063,-0.593023362,-0.12854554,thrA,bifunctional aspartate kinase/homoserine dehydrogenase I
cds-WP_049586023.1,MIT1002_03084,0.349105847,-0.288290883,-0.78535453,-0.916247124,-0.19016885,-0.23344263,0.39804863,thrC,threonine synthase
cds-WP_049586024.1,MIT1002_03083,0.301684562,-0.001701445,0.056863824,-1.366510516,0.471240469,0.385230177,0.45187188,ung,uracil-DNA glycosylase
cds-WP_049586025.1,MIT1002_03081,0.138871053,0.103419997,0.193373997,0.135704992,-0.077372696,0.0775613,-0.128379805,pgi,glucose-6-phosphate isomerase
cds-WP_049586026.1,MIT1002_03077,0.258948599,0.578363063,-0.137495593,-0.406649814,0.269651793,0.361725075,0.416272176,yaaA,peroxide stress protein YaaA
cds-WP_049586027.1,MIT1002_03076,0.349173961,-0.070058795,-0.091137912,-0.146878416,0.166719442,0.206167089,-0.069032176,,RNA-binding protein
cds-WP_049586028.1,MIT1002_03073,0.301938656,-0.744658172,0.70232504,0.595684248,-0.055879928,0.309397677,0.66654145,,AzlC family ABC transporter permease
cds-WP_049586029.1,MIT1002_03071,1.388377393,-0.337550407,0.382898281,-0.275907514,2.986435477,0.249393687,0.198968308,msrA,peptide-methionine (S)-S-oxide reductase MsrA
cds-WP_049586031.1,MIT1002_03070,0.872109886,1.111575509,0.409950895,1.048602876,-2.529383593,2.742058393,-3.414792044,,OsmC family protein
cds-WP_049586032.1,MIT1002_03069,2.039404114,-1.041845348,-1.216151381,0.945784969,1.682758311,1.541748649,-2.908179486,,superoxide dismutase family protein
cds-WP_049586033.1,MIT1002_03068,-0.56926845,-0.073992143,-0.070263751,0.28551353,-0.700203363,-0.079902202,-0.378639535,,glutathione S-transferase family protein
cds-WP_049586034.1,MIT1002_03067,-0.623826127,-0.576831033,-0.276743285,0.047468386,0.028736195,-0.329088955,-0.24999924,,DUF885 domain-containing protein
cds-WP_049586036.1,MIT1002_03064,0.931817675,0.540434292,0.539171648,0.074897048,0.303697265,-0.090557082,0.26324874,,DUF4426 domain-containing protein
cds-WP_049586037.1,MIT1002_03062,0.416892604,1.24611996528603***,0.426959205,0.405962602,0.100823093,0.178101243,0.141972968,,pyrroline-5-carboxylate reductase
cds-WP_049586038.1,MIT1002_03061,-0.26568209,0.300832852,0.058993035,-0.128644817,-0.249304975,-0.318074947,-0.207668588,,YggS family pyridoxal phosphate-dependent enzyme
cds-WP_049586039.1,MIT1002_03058,-1.221125127,-0.560453991,0.119969518,0.212234708,-0.118771939,-0.307766937,0.00749326,,DUF2007 domain-containing protein
cds-WP_049586040.1,MIT1002_03056,0.269840795,0.847196188,0.66106614,0.089444872,-0.458979625,-0.214469453,0.620448859,,YqgE/AlgH family protein
cds-WP_049586041.1,MIT1002_03055,0.173610872,0.531516183,0.195979941,-0.631310403,-0.209185358,0.362139521,-0.395875509,gshB,glutathione synthase
cds-WP_049586042.1,MIT1002_03053,-0.373408197,0.014321991,0.048610055,0.002813506,0.328021215,-0.136622802,-0.018681179,,mechanosensitive ion channel
cds-WP_049586043.1,MIT1002_03051,-0.391856755,-0.435103457,-0.27822143,-0.262341582,-0.301258489,-0.062611888,-0.426565504,,collagen-like protein
cds-WP_049586044.1,MIT1002_03050,-0.247319237,-0.165596933,-0.095837918,0.043318609,-0.155083868,-0.252268949,-0.385367702,,beta-ketoacyl-ACP synthase III
