seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
NC_004113.1,mutY,mutY,TLL_RS05440,tll1077,Protein Homology,1112591,1113697,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056920.1,A/G-specific adenine glycosylase,WP_011056920.1,"GO:0006284,GO:0019104",,DNA N-glycosylase activity|0019104||IEA,base-excision repair|0006284||IEA,,tll1077,3.2.2.31
NC_004113.1,TLL_RS05445,,TLL_RS05445,tll1078,Protein Homology,1113701,1114027,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056921.1,DUF760 domain-containing protein,WP_024124133.1,,,,,,tll1078,
NC_004113.1,deoC,deoC,TLL_RS05450,tlr1079,Protein Homology,1114212,1114865,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056922.1,deoxyribose-phosphate aldolase,WP_011056922.1,"GO:0009264,GO:0004139,GO:0005737",cytoplasm|0005737||IEA,deoxyribose-phosphate aldolase activity|0004139||IEA,deoxyribonucleotide catabolic process|0009264||IEA,,tlr1079,4.1.2.4
NC_004113.1,TLL_RS05455,,TLL_RS05455,tll1080,Protein Homology,1114866,1116206,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_017719947.1,TldD/PmbA family protein,WP_164920812.1,"GO:0006508,GO:0008237,GO:0008270",,"metallopeptidase activity|0008237||IEA,zinc ion binding|0008270||IEA",proteolysis|0006508||IEA,,tll1080,3.4.-.-
NC_004113.1,TLL_RS05460,,TLL_RS05460,tlr1082,Protein Homology,1116343,1116672,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056925.1,hypothetical protein,WP_011056925.1,,,,,,tlr1082,
NC_004113.1,TLL_RS05465,,TLL_RS05465,tlr1083,Protein Homology,1116687,1117322,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056926.1,ribonuclease H-like domain-containing protein,WP_011056926.1,,,,,,tlr1083,
NC_004113.1,TLL_RS05470,,TLL_RS05470,tll1084,Protein Homology,1117254,1118048,-,,,COORDINATES: protein motif:HMM:NF024117.6,PD-(D/E)XK nuclease family protein,WP_011056927.1,GO:0004518,,nuclease activity|0004518||IEA,,,tll1084,
NC_004113.1,TLL_RS05475,,TLL_RS05475,tll1085,GeneMarkS-2+,1118052,1120121,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,zinc metalloprotease HtpX,WP_011056928.1,,,,,,tll1085,
NC_004113.1,TLL_RS05480,,TLL_RS05480,tll1086,Protein Homology,1120140,1120520,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056929.1,DUF2237 family protein,WP_011056929.1,,,,,,tll1086,
NC_004113.1,clpS,clpS,TLL_RS05485,tsr1087,Protein Homology,1120660,1120944,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056930.1,ATP-dependent Clp protease adapter ClpS,WP_011056930.1,,,,,,tsr1087,
NC_004113.1,TLL_RS05490,,TLL_RS05490,tlr1088,Protein Homology,1121054,1122769,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056931.1,diflavin flavoprotein,WP_011056931.1,,,,,,tlr1088,
NC_004113.1,metE,metE,TLL_RS05505,tlr1090,Protein Homology,1124002,1126278,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056933.1,5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase,WP_011056933.1,"GO:0008652,GO:0009086,GO:0003871,GO:0008270",,"5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity|0003871||IEA,zinc ion binding|0008270||IEA","amino acid biosynthetic process|0008652||IEA,methionine biosynthetic process|0009086||IEA",,tlr1090,2.1.1.14
NC_004113.1,TLL_RS05510,,TLL_RS05510,tlr1091,Protein Homology,1126580,1127035,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056934.1,hypothetical protein,WP_164920813.1,,,,,,tlr1091,
NC_004113.1,TLL_RS05520,,TLL_RS05520,tll1092,Protein Homology,1127229,1127717,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056935.1,Ycf51 family protein,WP_011056935.1,,,,,,tll1092,
NC_004113.1,sufU,sufU,TLL_RS05525,tll1093,Protein Homology,1127717,1128202,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056936.1,Fe-S cluster assembly sulfur transfer protein SufU,WP_011056936.1,"GO:0016226,GO:0005198",,structural molecule activity|0005198||IEA,iron-sulfur cluster assembly|0016226||IEA,,tll1093,
NC_004113.1,TLL_RS05530,,TLL_RS05530,tll1094,Protein Homology,1128246,1128659,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056937.1,MAPEG family protein,WP_011056937.1,GO:0016020,membrane|0016020||IEA,,,,tll1094,
NC_004113.1,TLL_RS05535,,TLL_RS05535,tll1095,Protein Homology,1128660,1129532,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_009459962.1,6-carboxytetrahydropterin synthase,WP_011056938.1,,,,,,tll1095,4.1.2.50
NC_004113.1,TLL_RS05540,,TLL_RS05540,tll1096,Protein Homology,1129626,1130681,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056939.1,phytoene/squalene synthase family protein,WP_164920814.1,"GO:0008299,GO:0004659,GO:0046872",,"prenyltransferase activity|0004659||IEA,metal ion binding|0046872||IEA",isoprenoid biosynthetic process|0008299||IEA,,tll1096,2.5.1.-
NC_004113.1,TLL_RS05545,,TLL_RS05545,tlr1097,Protein Homology,1131178,1131828,+,,,COORDINATES: protein motif:HMM:NF013232.6,hypothetical protein,WP_011056940.1,,,,,,tlr1097,
NC_004113.1,TLL_RS05550,,TLL_RS05550,tlr1098,Protein Homology,1131869,1133281,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_019500395.1,serine/threonine protein kinase,WP_011056941.1,"GO:0004674,GO:0005524",,"protein serine/threonine kinase activity|0004674||IEA,ATP binding|0005524||IEA",,,tlr1098,2.7.11.1
NC_004113.1,TLL_RS05555,,TLL_RS05555,tll1099,Protein Homology,1133247,1133744,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056942.1,GNAT family N-acetyltransferase,WP_011056942.1,"GO:0008080,GO:0016746",,"N-acetyltransferase activity|0008080||IEA,acyltransferase activity|0016746||IEA",,,tll1099,2.3.-.-
NC_004113.1,secG,secG,TLL_RS05560,tsl1100,Protein Homology,1133754,1133987,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056943.1,preprotein translocase subunit SecG,WP_011056943.1,"GO:0015739,GO:0015136,GO:0016020",membrane|0016020||IEA,sialic acid transmembrane transporter activity|0015136||IEA,sialic acid transport|0015739||IEA,,tsl1100,
NC_004113.1,TLL_RS05565,,TLL_RS05565,tlr1101,Protein Homology,1134109,1134429,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056944.1,phasin family protein,WP_011056944.1,,,,,,tlr1101,
NC_004113.1,TLL_RS05570,,TLL_RS05570,tlr1102,Protein Homology,1134423,1134911,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056945.1,FKBP-type peptidyl-prolyl cis-trans isomerase,WP_011056945.1,GO:0003755,,peptidyl-prolyl cis-trans isomerase activity|0003755||IEA,,,tlr1102,5.2.1.8
NC_004113.1,radA,radA,TLL_RS05575,tlr1103,Protein Homology,1134920,1136311,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056946.1,DNA repair protein RadA,WP_011056946.1,"GO:0006281,GO:0003684,GO:0005524",,"damaged DNA binding|0003684||IEA,ATP binding|0005524||IEA",DNA repair|0006281||IEA,,tlr1103,
NC_004113.1,cobU,cobU,TLL_RS05580,tll1104,Protein Homology,1136315,1136881,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056947.1,bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase,WP_011056947.1,"GO:0009236,GO:0000166,GO:0043752",,"nucleotide binding|0000166||IEA,adenosylcobinamide kinase activity|0043752||IEA",cobalamin biosynthetic process|0009236||IEA,,tll1104,"2.7.1.156,2.7.7.62"
NC_004113.1,TLL_RS05585,,TLL_RS05585,tll1105,Protein Homology,1136898,1137749,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056948.1,ABC transporter permease,WP_164920815.1,"GO:0042626,GO:0140359",,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,tll1105,
NC_004113.1,argF,argF,TLL_RS05590,tll1106,Protein Homology,1137754,1138668,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056949.1,ornithine carbamoyltransferase,WP_164920816.1,"GO:0042450,GO:0004585",,ornithine carbamoyltransferase activity|0004585||IEA,arginine biosynthetic process via ornithine|0042450||IEA,,tll1106,2.1.3.3
NC_004113.1,plsY,plsY,TLL_RS05595,tll1107,Protein Homology,1138809,1139444,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056950.1,glycerol-3-phosphate 1-O-acyltransferase PlsY,WP_011056950.1,"GO:0006654,GO:0008374,GO:0005886",plasma membrane|0005886||IEA,O-acyltransferase activity|0008374||IEA,phosphatidic acid biosynthetic process|0006654||IEA,,tll1107,2.3.1.15
NC_004113.1,TLL_RS05600,,TLL_RS05600,tll1108,Protein Homology,1139469,1140437,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056951.1,DUF3086 domain-containing protein,WP_011056951.1,,,,,,tll1108,
NC_004113.1,TLL_RS05605,,TLL_RS05605,tll1109,Protein Homology,1140427,1140831,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056952.1,DUF3119 family protein,WP_011056952.1,,,,,,tll1109,
NC_004113.1,TLL_RS05610,,TLL_RS05610,tll1110,GeneMarkS-2+,1140836,1142125,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011056953.1,,,,,,tll1110,
NC_004113.1,TLL_RS05615,,TLL_RS05615,tll1111,Protein Homology,1142195,1142899,-,,,COORDINATES: protein motif:HMM:TIGR00121.1,biotin--[acetyl-CoA-carboxylase] ligase,WP_011056954.1,"GO:0036211,GO:0004077",,biotin--[biotin carboxyl-carrier protein] ligase activity|0004077||IEA,protein modification process|0036211||IEA,,tll1111,6.3.4.15
NC_004113.1,TLL_RS05620,,TLL_RS05620,tll1112,GeneMarkS-2+,1142906,1143340,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_164920817.1,,,,,,tll1112,
NC_004113.1,TLL_RS05630,,TLL_RS05630,tlr1113,Protein Homology,1143668,1144846,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011057018.1,RNA-guided endonuclease InsQ/TnpB family protein,WP_011056956.1,"GO:0006310,GO:0032196,GO:0003677,GO:0004519,GO:0046872",,"DNA binding|0003677||IEA,endonuclease activity|0004519||IEA,metal ion binding|0046872||IEA","DNA recombination|0006310||IEA,transposition|0032196||IEA",,tlr1113,3.1.21.-
NC_004113.1,TLL_RS05635,,TLL_RS05635,tll1114,GeneMarkS-2+,1144826,1145242,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011056957.1,,,,,,tll1114,
NC_004113.1,TLL_RS05640,,TLL_RS05640,tlr1115,Protein Homology,1145406,1146398,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056237.1,IS481-like element ISTel1 family transposase,WP_165442184.1,"GO:0006313,GO:0004803",,transposase activity|0004803||IEA,DNA transposition|0006313||IEA,,tlr1115,
NC_004113.1,TLL_RS05650,,TLL_RS05650,tll1116,GeneMarkS-2+,1146662,1146997,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011056959.1,,,,,,tll1116,
NC_004113.1,TLL_RS05655,,TLL_RS05655,tll1117,Protein Homology,1146963,1147745,-,,,COORDINATES: protein motif:HMM:NF024116.6,ABC transporter permease,WP_011056960.1,"GO:0042626,GO:0140359",,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,tll1117,
NC_004113.1,urtA,urtA,TLL_RS05665,tlr1120,Protein Homology,1151497,1152810,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056962.1,urea ABC transporter substrate-binding protein,WP_011056962.1,"GO:0015840,GO:0033219,GO:0033221,GO:0030288,GO:0055052","outer membrane-bounded periplasmic space|0030288||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA","urea binding|0033219||IEA,ATPase-coupled urea transmembrane transporter activity|0033221||IEA",urea transport|0015840||IEA,,tlr1120,
NC_004113.1,TLL_RS05670,,TLL_RS05670,tlr1121,Protein Homology,1152921,1154078,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056963.1,ABC transporter permease subunit,WP_011056963.1,"GO:0055085,GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,transmembrane transport|0055085||IEA,,tlr1121,
NC_004113.1,urtC,urtC,TLL_RS05675,tlr1122,Protein Homology,1154071,1155240,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056964.1,urea ABC transporter permease subunit UrtC,WP_011056964.1,"GO:0015840,GO:0033221,GO:0005886,GO:0055052","plasma membrane|0005886||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA",ATPase-coupled urea transmembrane transporter activity|0033221||IEA,urea transport|0015840||IEA,,tlr1122,
NC_004113.1,urtD,urtD,TLL_RS05680,tlr1123,Protein Homology,1155246,1156013,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056965.1,urea ABC transporter ATP-binding protein UrtD,WP_011056965.1,"GO:0015840,GO:0005524,GO:0033221,GO:0009898,GO:0055052","cytoplasmic side of plasma membrane|0009898||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA","ATP binding|0005524||IEA,ATPase-coupled urea transmembrane transporter activity|0033221||IEA",urea transport|0015840||IEA,,tlr1123,
NC_004113.1,urtE,urtE,TLL_RS05685,tlr1124,Protein Homology,1156064,1156762,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_007354871.1,urea ABC transporter ATP-binding subunit UrtE,WP_164921143.1,"GO:0015840,GO:0005524,GO:0033221,GO:0009898,GO:0055052","cytoplasmic side of plasma membrane|0009898||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA","ATP binding|0005524||IEA,ATPase-coupled urea transmembrane transporter activity|0033221||IEA",urea transport|0015840||IEA,,tlr1124,
NC_004113.1,TLL_RS05690,,TLL_RS05690,tll1125,Protein Homology,1156766,1158103,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056967.1,MotA/TolQ/ExbB proton channel family protein,WP_164920818.1,,,,,,tll1125,
NC_004113.1,TLL_RS05695,,TLL_RS05695,tll1126,Protein Homology,1158151,1158969,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056968.1,bile acid:sodium symporter family protein,WP_011056968.1,GO:0015293,,symporter activity|0015293||IEA,,,tll1126,
NC_004113.1,TLL_RS05700,,TLL_RS05700,tlr1127,Protein Homology,1159903,1161090,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056969.1,RNA-guided endonuclease InsQ/TnpB family protein,WP_011056969.1,"GO:0006310,GO:0032196,GO:0003677,GO:0004519,GO:0046872",,"DNA binding|0003677||IEA,endonuclease activity|0004519||IEA,metal ion binding|0046872||IEA","DNA recombination|0006310||IEA,transposition|0032196||IEA",,tlr1127,3.1.21.-
NC_004113.1,TLL_RS05705,,TLL_RS05705,tlr1128,Protein Homology,1161209,1162447,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056970.1,protein kinase domain-containing protein,WP_011056970.1,"GO:0006468,GO:0004672,GO:0005524",,"protein kinase activity|0004672||IEA,ATP binding|0005524||IEA",protein phosphorylation|0006468||IEA,,tlr1128,
NC_004113.1,TLL_RS05710,,TLL_RS05710,tlr1129,Protein Homology,1162478,1163149,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_017320335.1,DUF1614 domain-containing protein,WP_011056971.1,,,,,,tlr1129,
NC_004113.1,ndhN,ndhN,TLL_RS05715,tlr1130,Protein Homology,1163219,1163671,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056972.1,photosynthetic/respiratory NAD(P)H-quinone oxidoreductase subunit N,WP_011056972.1,,,,,,tlr1130,
NC_004113.1,TLL_RS05720,,TLL_RS05720,tsr1131,Protein Homology,1163801,1164061,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056973.1,TM2 domain-containing protein,WP_011056973.1,GO:0005886,plasma membrane|0005886||IEA,,,,tsr1131,
NC_004113.1,TLL_RS05725,,TLL_RS05725,tlr1132,Protein Homology,1164193,1166004,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056974.1,DNA polymerase III subunit gamma/tau,WP_011056974.1,,,,,,tlr1132,2.7.7.7
NC_004113.1,TLL_RS05730,,TLL_RS05730,tll1133,Protein Homology,1166018,1166383,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056975.1,DUF309 domain-containing protein,WP_011056975.1,,,,,,tll1133,
NC_004113.1,psb29,psb29,TLL_RS05735,tlr1134,Protein Homology,1166455,1167123,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056976.1,photosystem II biogenesis protein Psp29,WP_011056976.1,"GO:0010207,GO:0015979",,,"photosystem II assembly|0010207||IEA,photosynthesis|0015979||IEA",,tlr1134,
NC_004113.1,TLL_RS05740,,TLL_RS05740,tlr1135,Protein Homology,1167110,1167853,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056977.1,HAD-IA family hydrolase,WP_164920819.1,GO:0016787,,hydrolase activity|0016787||IEA,,,tlr1135,3.-.-.-
NC_004113.1,TLL_RS05745,,TLL_RS05745,tlr1136,Protein Homology,1167868,1169055,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056978.1,NAD(P)/FAD-dependent oxidoreductase,WP_164920820.1,"GO:0006116,GO:0003954",,NADH dehydrogenase activity|0003954||IEA,NADH oxidation|0006116||IEA,,tlr1136,1.6.-.-
NC_004113.1,ruvC,ruvC,TLL_RS05750,tlr1137,Protein Homology,1169061,1169540,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056979.1,crossover junction endodeoxyribonuclease RuvC,WP_011056979.1,"GO:0006310,GO:0008821",,crossover junction DNA endonuclease activity|0008821||IEA,DNA recombination|0006310||IEA,,tlr1137,3.1.21.10
NC_004113.1,TLL_RS05755,,TLL_RS05755,tsl1138,Protein Homology,1169490,1169759,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056980.1,hypothetical protein,WP_011056980.1,,,,,,tsl1138,
NC_004113.1,TLL_RS05760,,TLL_RS05760,tlr1139,Protein Homology,1169880,1171925,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056981.1,NAD(P)/FAD-dependent oxidoreductase,WP_011056981.1,"GO:0000166,GO:0016491,GO:0071949",,"nucleotide binding|0000166||IEA,oxidoreductase activity|0016491||IEA,FAD binding|0071949||IEA",,,tlr1139,1.-.-.-
NC_004113.1,TLL_RS05765,,TLL_RS05765,tlr1140,Protein Homology,1171960,1172379,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056982.1,hypothetical protein,WP_011056982.1,,,,,,tlr1140,
NC_004113.1,tnpA,tnpA,TLL_RS05770,tll1141,Protein Homology,1172526,1172873,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056255.1,IS200/IS605 family transposase,WP_011056983.1,GO:0004803,,transposase activity|0004803||IEA,,,tll1141,
NC_004113.1,TLL_RS05775,,TLL_RS05775,tlr1142,Protein Homology,1172925,1174103,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011057018.1,RNA-guided endonuclease InsQ/TnpB family protein,WP_011056984.1,"GO:0006310,GO:0032196,GO:0003677,GO:0004519,GO:0046872",,"DNA binding|0003677||IEA,endonuclease activity|0004519||IEA,metal ion binding|0046872||IEA","DNA recombination|0006310||IEA,transposition|0032196||IEA",,tlr1142,3.1.21.-
NC_004113.1,TLL_RS05780,,TLL_RS05780,tlr1143,Protein Homology,1174528,1174950,+,,,COORDINATES: protein motif:HMM:NF017868.6,gamma-glutamylcyclotransferase family protein,WP_164920821.1,GO:0061929,,gamma-glutamylaminecyclotransferase activity|0061929||IEA,,,tlr1143,4.3.2.8
NC_004113.1,aspS,aspS,TLL_RS05785,tll1144,Protein Homology,1174934,1176751,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056986.1,aspartate--tRNA ligase,WP_011056986.1,"GO:0006418,GO:0000166,GO:0004812,GO:0005524,GO:0016874",,"nucleotide binding|0000166||IEA,aminoacyl-tRNA ligase activity|0004812||IEA,ATP binding|0005524||IEA,ligase activity|0016874||IEA",tRNA aminoacylation for protein translation|0006418||IEA,,tll1144,6.1.1.12
NC_004113.1,TLL_RS05790,,TLL_RS05790,tsr1145,GeneMarkS-2+,1177011,1177247,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011056987.1,,,,,,tsr1145,
NC_004113.1,TLL_RS05795,,TLL_RS05795,tlr1146,Protein Homology,1177331,1179079,+,,,COORDINATES: protein motif:HMM:NF044972.3,mechanosensitive ion channel family protein,WP_011056988.1,"GO:0055085,GO:0008381,GO:0016020",membrane|0016020||IEA,mechanosensitive monoatomic ion channel activity|0008381||IEA,transmembrane transport|0055085||IEA,,tlr1146,
NC_004113.1,TLL_RS05800,,TLL_RS05800,tlr1147,Protein Homology,1179082,1180356,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056989.1,NAD(P)/FAD-dependent oxidoreductase,WP_011056989.1,"GO:0050660,GO:0050661",,"flavin adenine dinucleotide binding|0050660||IEA,NADP binding|0050661||IEA",,,tlr1147,1.14.13.-
NC_004113.1,TLL_RS05805,,TLL_RS05805,tll1148,Protein Homology,1180290,1181051,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056990.1,carbon dioxide-concentrating mechanism protein,WP_011056990.1,,,,,,tll1148,
NC_004113.1,TLL_RS05810,,TLL_RS05810,tll1149,Protein Homology,1181051,1181815,-,,,COORDINATES: protein motif:HMM:NF009871.0,pantothenate kinase,WP_011056991.1,,,,,,tll1149,2.7.1.33
NC_004113.1,TLL_RS05815,,TLL_RS05815,tll1150,Protein Homology,1181796,1182209,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056992.1,AbrB family transcriptional regulator,WP_011056992.1,,,,,,tll1150,
NC_004113.1,TLL_RS05820,,TLL_RS05820,tlr1151,Protein Homology,1182638,1183774,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010467440.1,ABC transporter permease,WP_011056993.1,"GO:0042626,GO:0140359,GO:0016020,GO:0043190","membrane|0016020||IEA,ATP-binding cassette (ABC) transporter complex|0043190||IEA","ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,tlr1151,
NC_004113.1,TLL_RS05825,,TLL_RS05825,tll1152,Protein Homology,1183861,1185033,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056808.1,RNA-guided endonuclease InsQ/TnpB family protein,WP_011056994.1,"GO:0006310,GO:0032196,GO:0003677,GO:0004519,GO:0046872",,"DNA binding|0003677||IEA,endonuclease activity|0004519||IEA,metal ion binding|0046872||IEA","DNA recombination|0006310||IEA,transposition|0032196||IEA",,tll1152,3.1.21.-
NC_004113.1,TLL_RS05830,,TLL_RS05830,tlr1153,Protein Homology,1185144,1186319,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056995.1,PP2C family protein-serine/threonine phosphatase,WP_011056995.1,"GO:0006470,GO:0004722,GO:0046872",,"protein serine/threonine phosphatase activity|0004722||IEA,metal ion binding|0046872||IEA",protein dephosphorylation|0006470||IEA,,tlr1153,3.1.3.16
NC_004113.1,TLL_RS05835,,TLL_RS05835,tlr1154,GeneMarkS-2+,1186380,1187810,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_164920822.1,,,,,,tlr1154,
NC_004113.1,TLL_RS05840,,TLL_RS05840,tll1155,Protein Homology,1187807,1189429,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056997.1,MBL fold metallo-hydrolase,WP_011056997.1,,,,,,tll1155,
NC_004113.1,TLL_RS13055,,TLL_RS13055,TLL_RS13055,GeneMarkS-2+,1189462,1189596,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_024124343.1,,,,,,,
NC_004113.1,TLL_RS05845,,TLL_RS05845,tll1156,Protein Homology,1189653,1190468,-,,,COORDINATES: protein motif:HMM:NF014560.6,FAD-dependent thymidylate synthase,WP_011056998.1,"GO:0006231,GO:0050660,GO:0050797",,"flavin adenine dinucleotide binding|0050660||IEA,thymidylate synthase (FAD) activity|0050797||IEA",dTMP biosynthetic process|0006231||IEA,,tll1156,2.1.1.148
NC_004113.1,TLL_RS05850,,TLL_RS05850,tlr1157,Protein Homology,1190770,1191594,+,,,COORDINATES: protein motif:HMM:NF024109.6,alpha/beta fold hydrolase,WP_011056999.1,,,,,,tlr1157,
NC_004113.1,TLL_RS05855,,TLL_RS05855,tlr1158,Protein Homology,1191635,1192966,+,,,COORDINATES: protein motif:HMM:TIGR00254.1,sensor domain-containing diguanylate cyclase,WP_011057000.1,"GO:0009966,GO:0009975",,cyclase activity|0009975||IEA,regulation of signal transduction|0009966||IEA,,tlr1158,2.7.7.65
NC_004113.1,TLL_RS05860,,TLL_RS05860,tlr1159,Protein Homology,1193072,1196263,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011057001.1,efflux RND transporter permease subunit,WP_011057001.1,"GO:0042908,GO:0015562,GO:0022857,GO:0016020",membrane|0016020||IEA,"efflux transmembrane transporter activity|0015562||IEA,transmembrane transporter activity|0022857||IEA",xenobiotic transport|0042908||IEA,,tlr1159,
NC_004113.1,TLL_RS05865,,TLL_RS05865,TLL_RS05865,GeneMarkS-2+,1196291,1196461,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_164920823.1,,,,,,,
NC_004113.1,ltrA,ltrA,TLL_RS05870,tlr1161,Protein Homology,1198401,1200095,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011057003.1,group II intron reverse transcriptase/maturase,WP_011057003.1,"GO:0000373,GO:0003964",,RNA-directed DNA polymerase activity|0003964||IEA,Group II intron splicing|0000373||IEA,,tlr1161,2.7.7.49
NC_004113.1,TLL_RS05875,,TLL_RS05875,TLL_RS05875,GeneMarkS-2+,1200215,1200352,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_164920825.1,,,,,,,
NC_004113.1,TLL_RS05880,,TLL_RS05880,tll1162,Protein Homology,1200443,1201615,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056808.1,RNA-guided endonuclease InsQ/TnpB family protein,WP_164920826.1,"GO:0006310,GO:0032196,GO:0003677,GO:0004519,GO:0046872",,"DNA binding|0003677||IEA,endonuclease activity|0004519||IEA,metal ion binding|0046872||IEA","DNA recombination|0006310||IEA,transposition|0032196||IEA",,tll1162,3.1.21.-
NC_004113.1,TLL_RS05885,,TLL_RS05885,tlr1163,GeneMarkS-2+,1201839,1202222,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011057005.1,,,,,,tlr1163,
NC_004113.1,TLL_RS05890,,TLL_RS05890,tll1164,GeneMarkS-2+,1202232,1202924,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011057006.1,,,,,,tll1164,
