seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term_ncbi,go_component,go_function,go_process,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanorak,gene_names_cyanorak,Ontology_term_cyanorak,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description,position_merge_note,ec_numbers
NZ_JNAS01000002.1,EV02_RS04870,,EV02_RS04870,EV02_0810,Protein Homology,251579.0,251845.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862418.1,PII-interacting protein PipX family protein,WP_032519536.1,,,,,EV02_0810,671695.0,671961.0,-,CK_Pro_SB_00810,pipX,GO:0006807,CK_00001044,N.3,Protein interactions,"NOG29494,bactNOG46175,cyaNOG03888","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,nitrogen compound metabolic process,PII interaction protein X,"PF12058,IPR021926","Protein of unknown function (DUF3539),Protein of unknown function DUF3539",263,Regulatory functions / Protein interactions,,
NZ_JNAS01000002.1,EV02_RS04865,,EV02_RS04865,EV02_0811,Protein Homology,251865.0,252779.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002807973.1,energy-coupling factor transporter transmembrane component T family protein,WP_032519537.1,GO:0055085,,,transmembrane transport|0055085||IEA,EV02_0811,671981.0,672895.0,-,CK_Pro_SB_00811,cbiQ,,CK_00001045,Q.9, Unknown substrate,"COG0619,bactNOG99773,bactNOG12904,bactNOG79160,cyaNOG00507","COG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,cyaNOG: METABOLISM [P] Inorganic ion transport and metabolism",,,,transmembrane component of ECF transporter energizing module,"PF02361,IPR003339","Cobalt transport protein,ABC/ECF transporter%2C transmembrane component",141,Transport and binding proteins / Unknown substrate,,
NZ_JNAS01000002.1,der,der,EV02_RS04860,EV02_0812,Protein Homology,252779.0,254152.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132027.1,ribosome biogenesis GTPase Der,WP_032519539.1,"GO:0042254,GO:0003924,GO:0005525,GO:0043022,GO:0005737",cytoplasm|0005737||IEA,"GTPase activity|0003924||IEA,GTP binding|0005525||IEA,ribosome binding|0043022||IEA",ribosome biogenesis|0042254||IEA,EV02_0812,672895.0,674268.0,-,CK_Pro_SB_00812,engA,"GO:0042254,GO:0003924,GO:0005525,GO:0043022,GO:0005737",CK_00001046,K,Protein synthesis,"COG1160,bactNOG02054,cyaNOG00145","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,"ribosome biogenesis,ribosome biogenesis,GTPase activity,GTP binding,ribosome binding,ribosome biogenesis,GTPase activity,GTP binding,ribosome binding,cytoplasm",ribosome-associated GTPase,"TIGR00231,TIGR03594,PF01926,PF14714,PS51712,IPR006073,IPR005225,IPR016484,IPR027417,IPR015946,IPR031166,IPR032859","small GTP-binding protein domain,ribosome-associated GTPase EngA,50S ribosome-binding GTPase,KH-domain-like of EngA bacterial GTPase enzymes%2C C-terminal,EngA-type guanine nucleotide-binding (G) domain profile.,GTP binding domain,Small GTP-binding protein domain,GTP-binding protein EngA,P-loop containing nucleoside triphosphate hydrolase,K homology domain-like%2C alpha/beta,EngA-type guanine nucleotide-binding (G) domain,GTPase Der%2C C-terminal KH-domain-like",158,Protein synthesis / Ribosomal proteins: synthesis and modification,,3.6.5.-
NZ_JNAS01000002.1,EV02_RS04855,,EV02_RS04855,EV02_0813,Protein Homology,254227.0,254712.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862415.1,DUF1823 family protein,WP_032519540.1,,,,,EV02_0813,674343.0,674828.0,-,CK_Pro_SB_00813,,,CK_00001303,,,"NOG13067,bactNOG26445,cyaNOG03404","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,"PF08853,IPR014952","Domain of unknown function (DUF1823),Protein of unknown function DUF1823",156,Hypothetical proteins / Conserved,,
NZ_JNAS01000002.1,cobI,cobI,EV02_RS04850,EV02_0814,Protein Homology,254712.0,255467.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011817900.1,precorrin-2 C(20)-methyltransferase,WP_032520452.1,"GO:0009236,GO:0030788",,precorrin-2 C20-methyltransferase activity|0030788||IEA,cobalamin biosynthetic process|0009236||IEA,EV02_0814,674828.0,675583.0,-,CK_Pro_SB_00814,cobI,"GO:0009236,GO:0030788,GO:0008168",CK_00001041,B.10.2,Cobalamin (b12),"COG2243,bactNOG25200,cyaNOG02248,cyaNOG00116","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",2.1.1.130,precorrin-2 C20-methyltransferase,"cobalamin biosynthetic process,cobalamin biosynthetic process,precorrin-2 C20-methyltransferase activity,methyltransferase activity",precorrin-2 C20-methyltransferase,"TIGR01467,PF00590,IPR000878,IPR006364","precorrin-2 C(20)-methyltransferase,Tetrapyrrole (Corrin/Porphyrin) Methylases,Tetrapyrrole methylase,Precorrin-2 C(20)-methyltransferase domain",79,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Heme%2C porphyrin%2C and cobalamin,,2.1.1.130
NZ_JNAS01000002.1,EV02_RS04845,,EV02_RS04845,EV02_0815,Protein Homology,255484.0,256092.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002805342.1,tRNA-(ms[2]io[6]A)-hydroxylase,WP_032519541.1,,,,,EV02_0815,675600.0,676208.0,-,CK_Pro_SB_00815,miaE,GO:0055114,CK_00000585,K.3,tRNA and rRNA base modification,"COG4445,bactNOG08899,bactNOG25399,bactNOG39536,cyaNOG01611","COG: FJ,bactNOG: J,bactNOG: J,bactNOG: J,cyaNOG: J",,,oxidation-reduction process,putative tRNA-(MS[2]IO[6]A)-hydroxylase,"PF06175,IPR010386","tRNA-(MS[2]IO[6]A)-hydroxylase (MiaE),tRNA-hydroxylase MiaE",168,Protein synthesis / tRNA and rRNA base modification,,
NZ_JNAS01000002.1,aroQ,aroQ,EV02_RS04840,EV02_0816,Protein Homology,256093.0,256533.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132023.1,type II 3-dehydroquinate dehydratase,WP_032519543.1,"GO:0009423,GO:0003855",,3-dehydroquinate dehydratase activity|0003855||IEA,chorismate biosynthetic process|0009423||IEA,EV02_0816,676209.0,676652.0,-,CK_Pro_SB_00816,aroQ,"GO:0009423,GO:0003855",CK_00000584,A.1,Aromatic amino acids family (Phe%2C Trp%2C Tyr),"COG0757,bactNOG29730,cyaNOG02837","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",4.2.1.10,Transferred to 4.2.1.104,"chorismate biosynthetic process,chorismate biosynthetic process,3-dehydroquinate dehydratase activity",3-dehydroquinate dehydratase%2C type II,"TIGR01088,PF01220,PS01029,IPR018509,IPR001874","3-dehydroquinate dehydratase%2C type II,Dehydroquinase class II,Dehydroquinase class II signature.,Dehydroquinase%2C class II%2C conserved site,Dehydroquinase%2C class II",70,Amino acid biosynthesis / Aromatic amino acid family,,4.2.1.10
NZ_JNAS01000002.1,EV02_RS04825,,EV02_RS04825,EV02_0817,GeneMarkS-2+,256938.0,258278.0,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_052043484.1,,,,,EV02_0817,677054.0,678394.0,+,CK_Pro_SB_00817,,"GO:0006310,GO:0015074,GO:0003677",CK_00053945,"F.1,I","DNA replication%2C recombination%2C and repair,Mobile and extrachromosomal element functions","COG0582,NOG120573,bactNOG78079,cyaNOG09173","COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,cyaNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair",,,"DNA recombination,DNA integration,DNA recombination,DNA integration,DNA binding",phage integrase family protein,"PF00589,IPR002104","Phage integrase family,Integrase%2C catalytic domain","132,152","DNA metabolism / DNA replication%2C recombination%2C and repair,Mobile and extrachromosomal element functions / Prophage functions",,
NZ_JNAS01000002.1,EV02_RS0108705,,EV02_RS0108705,EV02_0818,GeneMarkS-2+,258281.0,258577.0,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_052043485.1,,,,,EV02_0818,678397.0,678693.0,+,CK_Pro_SB_00818,,,CK_00038514,,,,,,,,conserved hypothetical protein,,,,,,
NZ_JNAS01000002.1,EV02_RS09485,,EV02_RS09485,EV02_0819,GeneMarkS-2+,258624.0,258785.0,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_193742618.1,,,,,EV02_0819,678764.0,678901.0,+,CK_Pro_SB_00819,,,CK_00036063,,,,,,,,hypothetical protein,,,,,,
NZ_JNAS01000002.1,EV02_RS04820,,EV02_RS04820,EV02_0820,GeneMarkS-2+,259075.0,259269.0,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_032519544.1,,,,,EV02_0820,679191.0,679385.0,+,CK_Pro_SB_00820,,,CK_00036071,,,,,,,,hypothetical protein,,,,,,
NZ_JNAS01000002.1,EV02_RS04815,,EV02_RS04815,EV02_0821,GeneMarkS-2+,259350.0,259556.0,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_193742619.1,,,,,EV02_0821,679421.0,679672.0,+,CK_Pro_SB_00821,,,CK_00055589,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000002.1,EV02_RS0108710,,EV02_RS0108710,EV02_0822,GeneMarkS-2+,259806.0,260285.0,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_032519546.1,,,,,EV02_0822,679673.0,680401.0,+,CK_Pro_SB_00822,,,CK_00054189,,,,,,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000002.1,EV02_RS04810,,EV02_RS04810,EV02_0823,Protein Homology,260272.0,261567.0,+,,,COORDINATES: protein motif:HMM:NF017116.6,VapE domain-containing protein,WP_052043486.1,,,,,EV02_0823,680358.0,681683.0,+,CK_Pro_SB_00823,,,CK_00042774,,,,,,,,virulence-associated E family protein,"PF09250,PF05272,IPR015330,IPR007936","Bifunctional DNA primase/polymerase%2C N-terminal,Virulence-associated protein E,DNA primase/polymerase%2C bifunctional%2C N-terminal,Virulence-associated E",185,Unclassified / Role category not yet assigned,,
NZ_JNAS01000002.1,EV02_RS09100,,EV02_RS09100,EV02_0824,Protein Homology,261855.0,267047.0,+,,,COORDINATES: protein motif:HMM:NF012573.6,SBBP repeat-containing protein,WP_052043487.1,,,,,EV02_0824,681971.0,687163.0,+,CK_Pro_SB_00824,,GO:0005509,CK_00045896,,,,,,,calcium ion binding,hemolysin-type calcium-binding repeat family protein,"PF00353,PS00330,IPR018511,IPR001343","RTX calcium-binding nonapeptide repeat (4 copies),Hemolysin-type calcium-binding region signature.,Hemolysin-type calcium-binding conserved site,RTX calcium-binding nonapeptide repeat",97,Protein fate / Protein and peptide secretion and trafficking,,
NZ_JNAS01000002.1,EV02_RS09490,,EV02_RS09490,EV02_0825,Protein Homology,267840.0,267977.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863181.1,hypothetical protein,WP_173028028.1,,,,,EV02_0825,687956.0,688093.0,+,CK_Pro_SB_00825,,,CK_00042314,,,,,,,,Conserved hypothetical protein,,,,,,
NZ_JNAS01000002.1,EV02_RS04805,,EV02_RS04805,EV02_0826,Protein Homology,267919.0,268623.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863180.1,HupE/UreJ family protein,WP_011863180.1,,,,,EV02_0826,688107.0,688739.0,+,CK_Pro_SB_00826,,GO:0016020,CK_00000499,R.3,Enzymes of unknown specificity,"NOG131079,COG2370,COG0697,bactNOG60384,bactNOG28569,bactNOG82565,cyaNOG06454,cyaNOG03001","COG: POORLY CHARACTERIZED [S] Function unknown,COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,COG: GER,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones",,,membrane,hydrogenase/urease accessory protein,"PF04955,IPR007038","HupE / UreJ protein,Hydrogenase/Urease accessory protein HupE/UreJ protein",703,Unknown function / Enzymes of unknown specificity,,
NZ_JNAS01000002.1,EV02_RS04800,,EV02_RS04800,EV02_0827,Protein Homology,269191.0,269919.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863192.1,response regulator transcription factor,WP_032519547.1,"GO:0000160,GO:0006355,GO:0000156,GO:0003677",,"phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA","phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA",EV02_0827,689307.0,690035.0,+,CK_Pro_SB_00827,phoB,"GO:0000160,GO:0006355,GO:0003677",CK_00008015,"D.1.5,O.1.2","Phosphorus, response regulators (RR)","COG0745,bactNOG18387,bactNOG03509,cyaNOG01704,cyaNOG05678","COG: TK,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,cyaNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,cyaNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms",,,"phosphorelay signal transduction system,regulation of transcription%2C DNA-templated,phosphorelay signal transduction system,regulation of transcription%2C DNA-templated,DNA binding",two-component system response regulator RR class II (RRII)-CheY-OmpR,"PF00072,PF00486,PS50110,IPR001789,IPR001867","Response regulator receiver domain,Transcriptional regulatory protein%2C C terminal,Response regulatory domain profile.,Signal transduction response regulator%2C receiver domain,OmpR/PhoB-type DNA-binding domain",699,Signal transduction / Two-component systems,,
NZ_JNAS01000002.1,EV02_RS04795,,EV02_RS04795,EV02_0828,Protein Homology,269922.0,271073.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376273.1,PAS domain-containing sensor histidine kinase,WP_241433706.1,,,,,EV02_0828,690032.0,691189.0,+,CK_Pro_SB_00828,phoR,"GO:0018106,GO:0016310,GO:0007165,GO:0000160,GO:0016301,GO:0000155,GO:0016740,GO:0016772,GO:0016020,GO:0016021",CK_00001531,"D.1.5,O.1.1","Phosphorus, Histidine kinase (HK)","COG0642,bactNOG04778,bactNOG02895,bactNOG04490,bactNOG18462,cyaNOG01923","COG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,cyaNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms",,,"peptidyl-histidine phosphorylation,phosphorylation,signal transduction,phosphorelay signal transduction system,peptidyl-histidine phosphorylation,phosphorylation,signal transduction,phosphorelay signal transduction system,kinase activity,phosphorelay sensor kinase activity,transferase activity,transferase activity%2C transferring phosphorus-containing groups,peptidyl-histidine phosphorylation,phosphorylation,signal transduction,phosphorelay signal transduction system,kinase activity,phosphorelay sensor kinase activity,transferase activity,transferase activity%2C transferring phosphorus-containing groups,membrane,integral component of membrane",two-component system sensor histidine kinase%2C phosphate sensing PhoR,"PF00512,PF02518,PS50109,IPR003661,IPR003594,IPR005467,IPR004358","His Kinase A (phospho-acceptor) domain,Histidine kinase-%2C DNA gyrase B-%2C and HSP90-like ATPase,Histidine kinase domain profile.,Signal transduction histidine kinase%2C dimerisation/phosphoacceptor domain,Histidine kinase/HSP90-like ATPase,Histidine kinase domain,Signal transduction histidine kinase-related protein%2C C-terminal",699,Signal transduction / Two-component systems,,2.7.13.3
NZ_JNAS01000002.1,pstS,pstS,EV02_RS04790,EV02_0829,Protein Homology,271359.0,272333.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011823810.1,phosphate ABC transporter substrate-binding protein PstS,WP_032519549.1,"GO:0006817,GO:0035435,GO:0015415,GO:0042301,GO:0043190",ATP-binding cassette (ABC) transporter complex|0043190||IEA,"ATPase-coupled phosphate ion transmembrane transporter activity|0015415||IEA,phosphate ion binding|0042301||IEA","phosphate ion transport|0006817||IEA,phosphate ion transmembrane transport|0035435||IEA",EV02_0829,691475.0,692449.0,+,CK_Pro_SB_00829,pstS,"GO:0006817,GO:0035435,GO:0015415,GO:0042301,GO:0030288,GO:0031362,GO:0055052,GO:0043190",CK_00043821,"D.1.5,E.3,Q.2","Phosphorus,Phosphorus metabolism,Anions",COG0226,COG: METABOLISM [P] Inorganic ion transport and metabolism,,,"phosphate ion transport,phosphate ion transmembrane transport,phosphate ion transport,phosphate ion transmembrane transport,ATPase-coupled phosphate ion transmembrane transporter activity,phosphate ion binding,phosphate ion transport,phosphate ion transmembrane transport,ATPase-coupled phosphate ion transmembrane transporter activity,phosphate ion binding,outer membrane-bounded periplasmic space,anchored component of external side of plasma membrane,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing,ATP-binding cassette (ABC) transporter complex",phosphate ABC transporter%2C phosphate-binding protein PstS,"TIGR00975,PF12849,PS51257,IPR005673,IPR024370","phosphate ABC transporter%2C phosphate-binding protein PstS,PBP superfamily domain,Prokaryotic membrane lipoprotein lipid attachment site profile.,Phosphate ABC transporter%2C substrate-binding protein PstS,PBP domain","103,143","Central intermediary metabolism / Phosphorus compounds,Transport and binding proteins / Anions",,
NZ_JNAS01000002.1,chrA,chrA,EV02_RS04785,EV02_0830,Protein Homology,272380.0,273606.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376278.1,chromate efflux transporter,WP_032519550.1,"GO:0015703,GO:0015109",,chromate transmembrane transporter activity|0015109||IEA,chromate transport|0015703||IEA,EV02_0830,692496.0,693722.0,-,CK_Pro_SB_00830,chrA,"GO:0015703,GO:0015109",CK_00002826,"D.1,D.1.5,D.8,O.1","Adaptation/acclimation to atypical conditions and detoxification,Phosphorus,Toxin production and resistance,Two-component systems","COG2059,bactNOG02129,bactNOG30226,bactNOG22043,bactNOG20380,cyaNOG00760","COG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,cyaNOG: METABOLISM [P] Inorganic ion transport and metabolism",,,"chromate transport,chromate transport,chromate transmembrane transporter activity",chromate transporter,"TIGR00937,PF02417,IPR003370,IPR014047","chromate efflux transporter,Chromate transporter,Chromate transporter,Chromate transporter%2C long chain",96,Cellular processes / Detoxification,,
NZ_JNAS01000002.1,arsJ,arsJ,EV02_RS04780,EV02_0831,Protein Homology,273637.0,274896.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132346.1,organoarsenical effux MFS transporter ArsJ,WP_032519551.1,"GO:0055085,GO:0022857",,transmembrane transporter activity|0022857||IEA,transmembrane transport|0055085||IEA,EV02_0831,693753.0,695012.0,-,CK_Pro_SB_00831,,"GO:0055085,GO:0005215,GO:0022857,GO:0016021",CK_00001248,"D.1.9,Q.9"," Other, Unknown substrate","COG0477,bactNOG01195,cyaNOG02330","COG: GEPR,bactNOG: GP,cyaNOG: METABOLISM [P] Inorganic ion transport and metabolism",,,"transmembrane transport,transmembrane transport,transporter activity,transmembrane transporter activity,transmembrane transport,transporter activity,transmembrane transporter activity,integral component of membrane",multidrug efflux transporter%2C MFS family,"PF07690,IPR011701","Major Facilitator Superfamily,Major facilitator superfamily",141,Transport and binding proteins / Unknown substrate,,
NZ_JNAS01000002.1,EV02_RS04775,,EV02_RS04775,EV02_0832,Protein Homology,274908.0,275930.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132347.1,ArsJ-associated glyceraldehyde-3-phosphate dehydrogenase,WP_032519552.1,"GO:0006006,GO:0016620,GO:0050661,GO:0051287",,"oxidoreductase activity%2C acting on the aldehyde or oxo group of donors%2C NAD or NADP as acceptor|0016620||IEA,NADP binding|0050661||IEA,NAD binding|0051287||IEA",glucose metabolic process|0006006||IEA,EV02_0832,695024.0,696046.0,-,CK_Pro_SB_00832,gap3,"GO:0006006,GO:0055114,GO:0016620,GO:0050661,GO:0051287",CK_00008093,"D.1.5,G.4","Phosphorus,Glycolysis/gluconeogenesis","COG0057,bactNOG00550,cyaNOG02017","COG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism",1.2.1.12,glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)%3B triosephosphate dehydrogenase (ambiguous)%3B glyceraldehyde phosphate dehydrogenase%3B phosphoglyceraldehyde dehydrogenase%3B 3-phosphoglyceraldehyde dehydrogenase%3B NAD+-dependent glyceraldehyde phosphate dehydrogenase%3B glyceraldehyde phosphate dehydrogenase (NAD+)%3B glyceraldehyde-3-phosphate dehydrogenase (NAD+)%3B NADH-glyceraldehyde phosphate dehydrogenase%3B glyceraldehyde-3-P-dehydrogenase,"glucose metabolic process,oxidation-reduction process,glucose metabolic process,oxidation-reduction process,oxidoreductase activity%2C acting on the aldehyde or oxo group of donors%2C NAD or NADP as acceptor,NADP binding,NAD binding",glyceraldehyde-3-phosphate dehydrogenase,"TIGR01534,PF00044,PF02800,PS00071,IPR020828,IPR020830,IPR020829,IPR006424","glyceraldehyde-3-phosphate dehydrogenase%2C type I,Glyceraldehyde 3-phosphate dehydrogenase%2C NAD binding domain,Glyceraldehyde 3-phosphate dehydrogenase%2C C-terminal domain,Glyceraldehyde 3-phosphate dehydrogenase active site.,Glyceraldehyde 3-phosphate dehydrogenase%2C NAD(P) binding domain,Glyceraldehyde 3-phosphate dehydrogenase%2C active site,Glyceraldehyde 3-phosphate dehydrogenase%2C catalytic domain,Glyceraldehyde-3-phosphate dehydrogenase%2C type I",116,Energy metabolism / Glycolysis/gluconeogenesis,,
NZ_JNAS01000002.1,EV02_RS04770,,EV02_RS04770,EV02_0833,Protein Homology,276097.0,276369.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863184.1,ArsR/SmtB family transcription factor,WP_052043505.1,"GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",regulation of DNA-templated transcription|0006355||IEA,EV02_0833,696165.0,696485.0,+,CK_Pro_SB_00833,arsR,"GO:0006355,GO:0006351,GO:0003677,GO:0003700,GO:0005622",CK_00001532,"D.1.7,P","Trace metals,Transcription","COG0640,bactNOG43658,cyaNOG03747,cyaNOG07807","COG: INFORMATION STORAGE AND PROCESSING [K] Transcription,bactNOG: INFORMATION STORAGE AND PROCESSING [K] Transcription,cyaNOG: INFORMATION STORAGE AND PROCESSING [K] Transcription,cyaNOG: INFORMATION STORAGE AND PROCESSING [K] Transcription",,,"regulation of transcription%2C DNA-templated,transcription%2C DNA-templated,regulation of transcription%2C DNA-templated,transcription%2C DNA-templated,DNA binding,DNA-binding transcription factor activity,regulation of transcription%2C DNA-templated,transcription%2C DNA-templated,DNA binding,DNA-binding transcription factor activity,intracellular",bacterial regulatory protein%2C ArsR family,"PF01022,PS50987,IPR001845,IPR011991","Bacterial regulatory protein%2C arsR family,ArsR-type HTH domain profile.,HTH ArsR-type DNA-binding domain,ArsR-like helix-turn-helix domain","141,165,92,96","Transport and binding proteins / Unknown substrate,Transcription / Transcription factors,Cellular processes / Other,Cellular processes / Detoxification",,
NZ_JNAS01000002.1,EV02_RS04765,,EV02_RS04765,EV02_0834,Protein Homology,276388.0,276594.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011863183.1,hypothetical protein,WP_025890999.1,,,,,EV02_0834,696504.0,696716.0,-,CK_Pro_SB_00834,,GO:0016020,CK_00045417,R.2,Conserved hypothetical proteins,,,,,membrane,uncharacterized conserved lipoprotein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000002.1,EV02_RS04760,,EV02_RS04760,EV02_0836,Protein Homology,277014.0,277355.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_019477663.1,hypothetical protein,WP_032519555.1,,,,,EV02_0836,697130.0,697471.0,-,CK_Pro_SB_00836,,,CK_00041492,,,,,,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000002.1,EV02_RS0108720,,EV02_RS0108720,EV02_0837,Protein Homology,277837.0,278028.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011817865.1,hypothetical protein,WP_032519556.1,,,,,EV02_0837,698001.0,698144.0,+,CK_Pro_SB_00837,,,CK_00002720,,,,,,,,Conserved hypothetical protein,,,,,,
NZ_JNAS01000002.1,EV02_RS09495,,EV02_RS09495,EV02_0838,Protein Homology,278255.0,278392.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862410.1,hypothetical protein,WP_193742620.1,,,,,EV02_0838,698371.0,698508.0,+,CK_Pro_SB_00838,,,CK_00055577,,,,,,,,Conserved hypothetical protein,,,,,,
NZ_JNAS01000002.1,EV02_RS04755,,EV02_RS04755,EV02_0839,Protein Homology,278420.0,278605.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011817863.1,hypothetical protein,WP_032519557.1,,,,,EV02_0839,698536.0,698721.0,+,CK_Pro_SB_00839,,,CK_00047151,,,,,,,,Conserved hypothetical protein,,,,,,
NZ_JNAS01000002.1,EV02_RS04750,,EV02_RS04750,EV02_0840,Protein Homology,278602.0,278901.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011817862.1,hypothetical protein,WP_032519558.1,,,,,EV02_0840,698718.0,699017.0,-,CK_Pro_SB_00840,,,CK_00044753,,,,,,,,conserved hypothetical protein,,,,,,
NZ_JNAS01000002.1,EV02_RS0108725,,EV02_RS0108725,EV02_0842,Protein Homology,279378.0,279662.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862407.1,DUF3764 family protein,WP_025887482.1,,,,,EV02_0842,699494.0,699715.0,-,CK_Pro_SB_00842,,,CK_00057291,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein (DUF3764),"PF12594,IPR022240","Protein of unknown function (DUF3764),Protein of unknown function DUF3764",156,Hypothetical proteins / Conserved,,
