locus_tag,island_id,product,resolved_locus_tag,resolution_method
PMN2A_0588,NATL2A_1_933175_1123731,glutaredoxin family protein,PMN2A_0588,locus_tag:locus_tag
PMN2A_0590,NATL2A_1_933175_1123731,conserved hypothetical protein (DUF3104),PMN2A_0590,locus_tag:locus_tag
PMN2A_0591,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0591,locus_tag:locus_tag
PMN2A_0592,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0592,locus_tag:locus_tag
PMN2A_0593,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0593,locus_tag:locus_tag
PMN2A_0594,NATL2A_1_933175_1123731,cupin domain-containing protein,PMN2A_0594,locus_tag:locus_tag
PMN2A_0595,NATL2A_1_933175_1123731,ATP-dependent Clp protease adaptor protein ClpS,PMN2A_0595,locus_tag:locus_tag
PMN2A_0597,NATL2A_1_933175_1123731,cupin domain-containing protein,PMN2A_0597,locus_tag:locus_tag
PMN2A_0598,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0598,locus_tag:locus_tag
PMN2A_0599,NATL2A_1_933175_1123731,2Fe-2S ferredoxin,PMN2A_0599,locus_tag:locus_tag
PMN2A_0600,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0600,locus_tag:locus_tag
PMN2A_0601,NATL2A_1_933175_1123731,pseudouridine synthase,PMN2A_0601,locus_tag:locus_tag
PMN2A_0602,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_0602,locus_tag:locus_tag
PMN2A_0603,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_0603,locus_tag:locus_tag
PMN2A_0604,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_0604,locus_tag:locus_tag
PMN2A_0605,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0605,locus_tag:locus_tag
PMN2A_0606,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0606,locus_tag:locus_tag
PMN2A_0607,NATL2A_1_933175_1123731,conserved hypothetical protein DUF4278,PMN2A_0607,locus_tag:locus_tag
PMN2A_0608,NATL2A_1_933175_1123731,uncharacterized conserved secreted protein,PMN2A_0608,locus_tag:locus_tag
PMN2A_0609,NATL2A_1_933175_1123731,Conserved hypothetical protein,PMN2A_0609,locus_tag:locus_tag
PMN2A_0610,NATL2A_1_933175_1123731,conserved hypothetical protein (DUF3104),PMN2A_0610,locus_tag:locus_tag
PMN2A_0611,NATL2A_1_933175_1123731,"BgtA-like ABC-type uptake transporter for acidic and neutral polar amino acids (N-II), ATPase subunit",PMN2A_0611,locus_tag:locus_tag
PMN2A_0612,NATL2A_1_933175_1123731,"ABC-type uptake transporter for acidic and neutral polar amino acids (N-II), membrane protein",PMN2A_0612,locus_tag:locus_tag
PMN2A_0613,NATL2A_1_933175_1123731,"ABC-type uptake transporter for acidic and neutral polar amino acids (N-II), membrane protein",PMN2A_0613,locus_tag:locus_tag
PMN2A_0614,NATL2A_1_933175_1123731,"ABC-type uptake transporter for acidic and neutral polar amino acids (N-II), substrate binding protein",PMN2A_0614,locus_tag:locus_tag
PMN2A_0615,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0615,locus_tag:locus_tag
PMN2A_0616,NATL2A_1_933175_1123731,putative antibiotic biosynthesis monooxygenase domain protein,PMN2A_0616,locus_tag:locus_tag
PMN2A_0617,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0617,locus_tag:locus_tag
PMN2A_0618,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0618,locus_tag:locus_tag
PMN2A_0619,NATL2A_1_933175_1123731,conserved hypothetical protein family PM-14,PMN2A_0619,locus_tag:locus_tag
PMN2A_0620,NATL2A_1_933175_1123731,possible Legume lectins alpha domain,PMN2A_0620,locus_tag:locus_tag
PMN2A_0621,NATL2A_1_933175_1123731,hydrogenase/urease accessory protein,PMN2A_0621,locus_tag:locus_tag
PMN2A_0622,NATL2A_1_933175_1123731,regulator of chromosome condensation (RCC1) repeat family protein,PMN2A_0622,locus_tag:locus_tag
PMN2A_0623,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0623,locus_tag:locus_tag
PMN2A_0624,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0624,locus_tag:locus_tag
PMN2A_0625,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0625,locus_tag:locus_tag
PMN2A_0629,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0629,locus_tag:locus_tag
PMN2A_0630,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein,PMN2A_0630,locus_tag:locus_tag
PMN2A_0631,NATL2A_1_933175_1123731,sulfate permease,PMN2A_0631,locus_tag:locus_tag
PMN2A_0632,NATL2A_1_933175_1123731,"conserved hypothetical protein, Prochlorococcus-specific (PM-2)",PMN2A_0632,locus_tag:locus_tag
PMN2A_0633,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0633,locus_tag:locus_tag
PMN2A_0634,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0634,locus_tag:locus_tag
PMN2A_0635,NATL2A_1_933175_1123731,methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase (FADH(2)-oxidizing),PMN2A_0635,locus_tag:locus_tag
PMN2A_1967,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1967,locus_tag:locus_tag
PMN2A_1968,NATL2A_1_933175_1123731,Conserved hypothetical protein,PMN2A_1968,locus_tag:locus_tag
PMN2A_1969,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1969,locus_tag:locus_tag
PMN2A_1970,NATL2A_1_933175_1123731,Conserved hypothetical protein,PMN2A_1970,locus_tag:locus_tag
PMN2A_1972,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1972,locus_tag:locus_tag
PMN2A_1973,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1973,locus_tag:locus_tag
PMN2A_1975,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1975,locus_tag:locus_tag
PMN2A_1976,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1976,locus_tag:locus_tag
PMN2A_1977,NATL2A_1_933175_1123731,Conserved hypothetical protein,PMN2A_1977,locus_tag:locus_tag
PMN2A_1981,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1981,locus_tag:locus_tag
PMN2A_1983,NATL2A_1_933175_1123731,possible high light inducible protein,PMN2A_1983,locus_tag:locus_tag
PMN2A_1984,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1984,locus_tag:locus_tag
PMN2A_1985,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1985,locus_tag:locus_tag
PMN2A_1986,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1986,locus_tag:locus_tag
PMN2A_1987,NATL2A_1_933175_1123731,Conserved hypothetical protein,PMN2A_1987,locus_tag:locus_tag
PMN2A_1988,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1988,locus_tag:locus_tag
PMN2A_1989,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1989,locus_tag:locus_tag
PMN2A_1992,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1992,locus_tag:locus_tag
PMN2A_1993,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1993,locus_tag:locus_tag
PMN2A_1994,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1994,locus_tag:locus_tag
PMN2A_1995,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1995,locus_tag:locus_tag
PMN2A_1996,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_1996,locus_tag:locus_tag
PMN2A_1997,NATL2A_1_933175_1123731,uncharacterized conserved lipoprotein,PMN2A_1997,locus_tag:locus_tag
PMN2A_2000,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2000,locus_tag:locus_tag
PMN2A_2001,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2001,locus_tag:locus_tag
PMN2A_2002,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2002,locus_tag:locus_tag
PMN2A_2003,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2003,locus_tag:locus_tag
PMN2A_2005,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2005,locus_tag:locus_tag
PMN2A_2007,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2007,locus_tag:locus_tag
PMN2A_2008,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2008,locus_tag:locus_tag
PMN2A_2009,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2009,locus_tag:locus_tag
PMN2A_2011,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein,PMN2A_2011,locus_tag:locus_tag
PMN2A_2013,NATL2A_1_933175_1123731,Conserved hypothetical protein,PMN2A_2013,locus_tag:locus_tag
PMN2A_2014,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2014,locus_tag:locus_tag
PMN2A_2015,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2015,locus_tag:locus_tag
PMN2A_2017,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2017,locus_tag:locus_tag
PMN2A_2019,NATL2A_1_933175_1123731,Conserved hypothetical protein,PMN2A_2019,locus_tag:locus_tag
PMN2A_2020,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2020,locus_tag:locus_tag
PMN2A_2021,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2021,locus_tag:locus_tag
PMN2A_2022,NATL2A_1_933175_1123731,possible high light inducible protein,PMN2A_2022,locus_tag:locus_tag
PMN2A_2026,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2026,locus_tag:locus_tag
PMN2A_2027,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2027,locus_tag:locus_tag
PMN2A_2028,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein,PMN2A_2028,locus_tag:locus_tag
PMN2A_2029,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2029,locus_tag:locus_tag
PMN2A_2030,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2030,locus_tag:locus_tag
PMN2A_2034,NATL2A_1_933175_1123731,Conserved hypothetical protein,PMN2A_2034,locus_tag:locus_tag
PMN2A_2038,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2038,locus_tag:locus_tag
PMN2A_2039,NATL2A_1_933175_1123731,Conserved hypothetical protein,PMN2A_2039,locus_tag:locus_tag
PMN2A_2042,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2042,locus_tag:locus_tag
PMN2A_2043,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2043,locus_tag:locus_tag
PMN2A_2044,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2044,locus_tag:locus_tag
PMN2A_2045,NATL2A_1_933175_1123731,Conserved hypothetical protein,PMN2A_2045,locus_tag:locus_tag
PMN2A_2046,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2046,locus_tag:locus_tag
PMN2A_2047,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2047,locus_tag:locus_tag
PMN2A_2049,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2049,locus_tag:locus_tag
PMN2A_2050,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2050,locus_tag:locus_tag
PMN2A_2052,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein,PMN2A_2052,locus_tag:locus_tag
PMN2A_2054,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein,PMN2A_2054,locus_tag:locus_tag
PMN2A_2056,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2056,locus_tag:locus_tag
PMN2A_2058,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2058,locus_tag:locus_tag
PMN2A_2060,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2060,locus_tag:locus_tag
PMN2A_2061,NATL2A_1_933175_1123731,possible high light inducible protein,PMN2A_2061,locus_tag:locus_tag
PMN2A_2068,NATL2A_1_933175_1123731,Hypothetical protein,PMN2A_2068,locus_tag:locus_tag
PMN2A_2070,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2070,locus_tag:locus_tag
PMN2A_2071,NATL2A_1_933175_1123731,Conserved hypothetical protein,PMN2A_2071,locus_tag:locus_tag
PMN2A_2072,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2072,locus_tag:locus_tag
PMN2A_2075,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2075,locus_tag:locus_tag
PMN2A_2076,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2076,locus_tag:locus_tag
PMN2A_2077,NATL2A_1_933175_1123731,possible high light inducible protein,PMN2A_2077,locus_tag:locus_tag
PMN2A_2081,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2081,locus_tag:locus_tag
PMN2A_2082,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2082,locus_tag:locus_tag
PMN2A_2087,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2087,locus_tag:locus_tag
PMN2A_2088,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2088,locus_tag:locus_tag
PMN2A_2091,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2091,locus_tag:locus_tag
PMN2A_2092,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_2092,locus_tag:locus_tag
PMN2A_2095,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2095,locus_tag:locus_tag
PMN2A_2096,NATL2A_1_933175_1123731,Conserved hypothetical protein,PMN2A_2096,locus_tag:locus_tag
PMN2A_2102,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2102,locus_tag:locus_tag
PMN2A_2103,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2103,locus_tag:locus_tag
PMN2A_2105,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_2105,locus_tag:locus_tag
PMN2A_2106,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2106,locus_tag:locus_tag
PMN2A_2108,NATL2A_1_933175_1123731,possible high light inducible protein,PMN2A_2108,locus_tag:locus_tag
PMN2A_2111,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2111,locus_tag:locus_tag
PMN2A_2114,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2114,locus_tag:locus_tag
PMN2A_2115,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2115,locus_tag:locus_tag
PMN2A_2117,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2117,locus_tag:locus_tag
PMN2A_2119,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2119,locus_tag:locus_tag
PMN2A_2120,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein,PMN2A_2120,locus_tag:locus_tag
PMN2A_2121,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_2121,locus_tag:locus_tag
PMN2A_RS05980,NATL2A_1_933175_1123731,chlorophyll a/b-binding protein,PMN2A_RS05980,locus_tag:locus_tag
PMN2A_RS06170,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_RS06170,locus_tag:locus_tag
PMN2A_RS10115,NATL2A_1_933175_1123731,DUF4278 domain-containing protein,PMN2A_RS10115,locus_tag:locus_tag
PMN2A_RS10290,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_RS10290,locus_tag:locus_tag
PMN2A_RS10300,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_RS10300,locus_tag:locus_tag
PMN2A_RS10490,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_RS10490,locus_tag:locus_tag
PMN2A_RS10510,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_RS10510,locus_tag:locus_tag
PMN2A_RS10545,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_RS10545,locus_tag:locus_tag
PMN2A_RS10570,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_RS10570,locus_tag:locus_tag
PMN2A_RS10600,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_RS10600,locus_tag:locus_tag
PMN2A_RS10615,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_RS10615,locus_tag:locus_tag
PMN2A_RS10630,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_RS10630,locus_tag:locus_tag
PMN2A_RS10670,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_RS10670,locus_tag:locus_tag
PMN2A_RS10755,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_RS10755,locus_tag:locus_tag
PMN2A_RS11030,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_RS11030,locus_tag:locus_tag
PMN2A_RS11045,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_RS11045,locus_tag:locus_tag
PMN2A_RS11095,NATL2A_1_933175_1123731,chlorophyll a/b-binding protein,PMN2A_RS11095,locus_tag:locus_tag
PMN2A_0710,NATL2A_1_1206574_1255641,uncharacterized conserved secreted protein,PMN2A_0710,locus_tag:locus_tag
PMN2A_0711,NATL2A_1_1206574_1255641,conserved hypothetical protein,PMN2A_0711,locus_tag:locus_tag
PMN2A_0712,NATL2A_1_1206574_1255641,pentapeptide repeats family protein,PMN2A_0712,locus_tag:locus_tag
PMN2A_0713,NATL2A_1_1206574_1255641,conserved hypothetical protein,PMN2A_0713,locus_tag:locus_tag
PMN2A_0714,NATL2A_1_1206574_1255641,macrophage migration inhibitory factor MIF-like protein,PMN2A_0714,locus_tag:locus_tag
PMN2A_0715,NATL2A_1_1206574_1255641,conserved hypothetical protein,PMN2A_0715,locus_tag:locus_tag
PMN2A_0716,NATL2A_1_1206574_1255641,conserved hypothetical protein,PMN2A_0716,locus_tag:locus_tag
PMN2A_0717,NATL2A_1_1206574_1255641,"divinyl-chlorophyll a/b binding light harvesting protein, photosystem II-associated",PMN2A_0717,locus_tag:locus_tag
PMN2A_0718,NATL2A_1_1206574_1255641,"divinyl-chlorophyll a/b binding light harvesting protein, photosystem II-associated",PMN2A_0718,locus_tag:locus_tag
PMN2A_0719,NATL2A_1_1206574_1255641,"divinyl-chlorophyll a/b binding light harvesting protein, photosystem II-associated",PMN2A_0719,locus_tag:locus_tag
PMN2A_0720,NATL2A_1_1206574_1255641,conserved hypothetical protein,PMN2A_0720,locus_tag:locus_tag
PMN2A_0721,NATL2A_1_1206574_1255641,Predicted protein family PM-20,PMN2A_0721,locus_tag:locus_tag
PMN2A_0722,NATL2A_1_1206574_1255641,"divinyl-chlorophyll a/b binding light harvesting protein, photosystem II-associated",PMN2A_0722,locus_tag:locus_tag
PMN2A_0723,NATL2A_1_1206574_1255641,"divinyl-chlorophyll a/b binding light harvesting protein, photosystem II-associated",PMN2A_0723,locus_tag:locus_tag
PMN2A_0724,NATL2A_1_1206574_1255641,conserved hypothetical protein,PMN2A_0724,locus_tag:locus_tag
PMN2A_0725,NATL2A_1_1206574_1255641,conserved hypothetical protein (UCP037205),PMN2A_0725,locus_tag:locus_tag
PMN2A_0726,NATL2A_1_1206574_1255641,"deoxyribodipyrimidine photolyase-like, FAD-domain containing protein",PMN2A_0726,locus_tag:locus_tag
PMN2A_0727,NATL2A_1_1206574_1255641,2-Cys peroxiredoxin,PMN2A_0727,locus_tag:locus_tag
PMN2A_0728,NATL2A_1_1206574_1255641,FAD binding domain of DNA photolyase,PMN2A_0728,locus_tag:locus_tag
PMN2A_0729,NATL2A_1_1206574_1255641,short-chain dehydrogenase/reductase (SDR) superfamily,PMN2A_0729,locus_tag:locus_tag
PMN2A_0730,NATL2A_1_1206574_1255641,conserved hypothetical protein,PMN2A_0730,locus_tag:locus_tag
PMN2A_0731,NATL2A_1_1206574_1255641,transglutaminase-like superfamily protein,PMN2A_0731,locus_tag:locus_tag
PMN2A_0732,NATL2A_1_1206574_1255641,A predicted alpha-helical domain with a conserved ER motif family protein,PMN2A_0732,locus_tag:locus_tag
PMN2A_0733,NATL2A_1_1206574_1255641,A circularly permuted ATPgrasp family protein,PMN2A_0733,locus_tag:locus_tag
PMN2A_0734,NATL2A_1_1206574_1255641,mu-like prophage FluMu gp41 family protein,PMN2A_0734,locus_tag:locus_tag
PMN2A_0735,NATL2A_1_1206574_1255641,photosystem II protein D1.1,PMN2A_0735,locus_tag:locus_tag
PMN2A_0736,NATL2A_1_1206574_1255641,mu-like prophage FluMu gp41 family protein,PMN2A_0736,locus_tag:locus_tag
PMN2A_0737,NATL2A_1_1206574_1255641,conserved hypothetical protein,PMN2A_0737,locus_tag:locus_tag
PMN2A_0738,NATL2A_1_1206574_1255641,TPR repeat-containing protein,PMN2A_0738,locus_tag:locus_tag
PMN2A_0739,NATL2A_1_1206574_1255641,conserved hypothetical protein,PMN2A_0739,locus_tag:locus_tag
PMN2A_0740,NATL2A_1_1206574_1255641,conserved hypothetical protein,PMN2A_0740,locus_tag:locus_tag
PMN2A_0741,NATL2A_1_1206574_1255641,serralysin-like metalloprotease C-terminal domain-containing protein,PMN2A_0741,locus_tag:locus_tag
PMN2A_0742,NATL2A_1_1206574_1255641,Predicted protein family PM-12,PMN2A_0742,locus_tag:locus_tag
PMN2A_0743,NATL2A_1_1206574_1255641,conserved hypothetical protein,PMN2A_0743,locus_tag:locus_tag
PMN2A_0744,NATL2A_1_1206574_1255641,conserved hypothetical protein,PMN2A_0744,locus_tag:locus_tag
PMN2A_0745,NATL2A_1_1206574_1255641,hemolysin-type calcium-binding repeat family protein,PMN2A_0745,locus_tag:locus_tag
PMN2A_0746,NATL2A_1_1206574_1255641,ribosome-binding ATPase,PMN2A_0746,locus_tag:locus_tag
PMN2A_2132,NATL2A_1_1206574_1255641,Conserved hypothetical protein,PMN2A_2132,locus_tag:locus_tag
PMN2A_RS10805,NATL2A_1_1206574_1255641,hypothetical protein,PMN2A_RS10805,locus_tag:locus_tag
PMN2A_0775,NATL2A_1_1282992_1305647,iron-uptake factor PiuC,PMN2A_0775,locus_tag:locus_tag
PMN2A_0776,NATL2A_1_1282992_1305647,possible peptidase,PMN2A_0776,locus_tag:locus_tag
PMN2A_0777,NATL2A_1_1282992_1305647,outer membrane porin,PMN2A_0777,locus_tag:locus_tag
PMN2A_0778,NATL2A_1_1282992_1305647,"glycine--tRNA ligase, alpha subunit",PMN2A_0778,locus_tag:locus_tag
PMN2A_0779,NATL2A_1_1282992_1305647,conserved hypothetical protein,PMN2A_0779,locus_tag:locus_tag
PMN2A_0780,NATL2A_1_1282992_1305647,conserved hypothetical protein,PMN2A_0780,locus_tag:locus_tag
PMN2A_0782,NATL2A_1_1282992_1305647,uncharacterized conserved membrane protein,PMN2A_0782,locus_tag:locus_tag
PMN2A_0783,NATL2A_1_1282992_1305647,conserved hypothetical protein,PMN2A_0783,locus_tag:locus_tag
PMN2A_0784,NATL2A_1_1282992_1305647,"conserved hypothetical protein, DUF2358 superfamily",PMN2A_0784,locus_tag:locus_tag
PMN2A_0785,NATL2A_1_1282992_1305647,conserved hypothetical protein,PMN2A_0785,locus_tag:locus_tag
PMN2A_0786,NATL2A_1_1282992_1305647,uncharacterized conserved secreted protein,PMN2A_0786,locus_tag:locus_tag
PMN2A_0787,NATL2A_1_1282992_1305647,2-Cys peroxiredoxin,PMN2A_0787,locus_tag:locus_tag
PMN2A_0788,NATL2A_1_1282992_1305647,methyltransferase domain protein,PMN2A_0788,locus_tag:locus_tag
PMN2A_0789,NATL2A_1_1282992_1305647,conserved hypothetical protein,PMN2A_0789,locus_tag:locus_tag
PMN2A_0790,NATL2A_1_1282992_1305647,putative membrane protein,PMN2A_0790,locus_tag:locus_tag
PMN2A_0791,NATL2A_1_1282992_1305647,conserved hypothetical protein,PMN2A_0791,locus_tag:locus_tag
PMN2A_0792,NATL2A_1_1282992_1305647,"cytochrome b559, beta subunit-like protein",PMN2A_0792,locus_tag:locus_tag
PMN2A_0793,NATL2A_1_1282992_1305647,uncharacterized conserved membrane protein,PMN2A_0793,locus_tag:locus_tag
PMN2A_0794,NATL2A_1_1282992_1305647,flavodoxin,PMN2A_0794,locus_tag:locus_tag
PMN2A_0795,NATL2A_1_1282992_1305647,conserved hypothetical protein,PMN2A_0795,locus_tag:locus_tag
PMN2A_0796,NATL2A_1_1282992_1305647,4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferase of PMT family,PMN2A_0796,locus_tag:locus_tag
PMN2A_0797,NATL2A_1_1282992_1305647,glycosyl transferase family GT1,PMN2A_0797,locus_tag:locus_tag
PMN2A_0798,NATL2A_1_1282992_1305647,eamA-like transporter family protein,PMN2A_0798,locus_tag:locus_tag
PMN2A_0799,NATL2A_1_1282992_1305647,signal peptide peptidase SppA (protease IV),PMN2A_0799,locus_tag:locus_tag
PMN2A_0800,NATL2A_1_1282992_1305647,chorismate mutase,PMN2A_0800,locus_tag:locus_tag
PMN2A_0801,NATL2A_1_1282992_1305647,uncharacterized conserved lipoprotein (DUF2808),PMN2A_0801,locus_tag:locus_tag
PMN2A_0802,NATL2A_1_1282992_1305647,50S ribosomal protein L34,PMN2A_0802,locus_tag:locus_tag
PMN2A_2133,NATL2A_1_1282992_1305647,conserved hypothetical protein,PMN2A_2133,locus_tag:locus_tag
PMN2A_2134,NATL2A_1_1282992_1305647,conserved hypothetical protein,PMN2A_2134,locus_tag:locus_tag
PMN2A_2135,NATL2A_1_1282992_1305647,conserved hypothetical protein,PMN2A_2135,locus_tag:locus_tag
PMN2A_2136,NATL2A_1_1282992_1305647,conserved hypothetical protein,PMN2A_2136,locus_tag:locus_tag
PMN2A_2138,NATL2A_1_1282992_1305647,conserved hypothetical protein,PMN2A_2138,locus_tag:locus_tag
PMN2A_2139,NATL2A_1_1282992_1305647,Conserved hypothetical protein,PMN2A_2139,locus_tag:locus_tag
PMN2A_2140,NATL2A_1_1282992_1305647,conserved hypothetical protein,PMN2A_2140,locus_tag:locus_tag
PMN2A_RS10940,NATL2A_1_1282992_1305647,hypothetical protein,PMN2A_RS10940,locus_tag:locus_tag
