seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
NZ_CP006471.1,M744_RS14125,,M744_RS14125,M744_RS14125,Protein Homology,1369963,1370136,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244582.1,hypothetical protein,WP_173282536.1,,,,,,,
NZ_CP006471.1,M744_RS07050,,M744_RS07050,M744_07365,Protein Homology,1370203,1370562,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244583.1,tetratricopeptide repeat protein,WP_011244583.1,,,,,,M744_07365,
NZ_CP006471.1,M744_RS07055,,M744_RS07055,M744_07370,Protein Homology,1370731,1371459,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378207.1,Bax inhibitor-1/YccA family protein,WP_011378207.1,GO:0016020,membrane|0016020||IEA,,,,M744_07370,
NZ_CP006471.1,M744_RS07060,,M744_RS07060,M744_07375,Protein Homology,1371536,1372078,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244585.1,dihydrofolate reductase family protein,WP_231621282.1,"GO:0046654,GO:0004146,GO:0050661",,"dihydrofolate reductase activity|0004146||IEA,NADP binding|0050661||IEA",tetrahydrofolate biosynthetic process|0046654||IEA,,M744_07375,1.5.1.3
NZ_CP006471.1,M744_RS07065,,M744_RS07065,M744_07380,Protein Homology,1372258,1372575,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244586.1,hypothetical protein,WP_011244586.1,,,,,,M744_07380,
NZ_CP006471.1,M744_RS07070,,M744_RS07070,M744_07385,Protein Homology,1372678,1373043,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378206.1,response regulator,WP_011378206.1,GO:0000160,,,phosphorelay signal transduction system|0000160||IEA,,M744_07385,
NZ_CP006471.1,M744_RS07075,,M744_RS07075,M744_07390,Protein Homology,1373089,1376022,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378205.1,Cache 3/Cache 2 fusion domain-containing protein,WP_011378205.1,,,,,,M744_07390,
NZ_CP006471.1,M744_RS07080,,M744_RS07080,M744_07395,Protein Homology,1376015,1377250,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244589.1,response regulator,WP_011378204.1,GO:0000160,,,phosphorelay signal transduction system|0000160||IEA,,M744_07395,
NZ_CP006471.1,M744_RS07085,,M744_RS07085,M744_07400,Protein Homology,1377189,1377989,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244590.1,Crp/Fnr family transcriptional regulator,WP_155813928.1,"GO:0003677,GO:0030552",,"DNA binding|0003677||IEA,cAMP binding|0030552||IEA",,,M744_07400,
NZ_CP006471.1,htpG,htpG,M744_RS07090,M744_07405,Protein Homology,1378116,1380032,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244591.1,molecular chaperone HtpG,WP_011244591.1,"GO:0006457,GO:0005524,GO:0016887,GO:0051082",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,unfolded protein binding|0051082||IEA",protein folding|0006457||IEA,,M744_07405,
NZ_CP006471.1,M744_RS13950,,M744_RS13950,M744_RS13950,GeneMarkS-2+,1380140,1380370,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_152034137.1,,,,,,,
NZ_CP006471.1,M744_RS07095,,M744_RS07095,M744_07415,Protein Homology,1380372,1383485,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378201.1,sensor domain-containing diguanylate cyclase,WP_011378201.1,,,,,,M744_07415,2.7.7.65
NZ_CP006471.1,M744_RS07100,,M744_RS07100,M744_07420,Protein Homology,1383756,1385510,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244593.1,diflavin flavoprotein,WP_011378200.1,,,,,,M744_07420,
NZ_CP006471.1,M744_RS07105,,M744_RS07105,M744_07425,Protein Homology,1385726,1387441,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244594.1,diflavin flavoprotein,WP_011378199.1,,,,,,M744_07425,
NZ_CP006471.1,M744_RS07110,,M744_RS07110,M744_07430,Protein Homology,1387507,1388250,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378198.1,pantothenate kinase,WP_011378198.1,,,,,,M744_07430,2.7.1.33
NZ_CP006471.1,M744_RS07115,,M744_RS07115,M744_07435,Protein Homology,1388223,1388669,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244596.1,NUDIX domain-containing protein,WP_011244596.1,GO:0016787,,hydrolase activity|0016787||IEA,,,M744_07435,
NZ_CP006471.1,bcp,bcp,M744_RS07120,M744_07440,Protein Homology,1388725,1389198,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244597.1,thioredoxin-dependent thiol peroxidase,WP_011244597.1,"GO:0016209,GO:0016491",,"antioxidant activity|0016209||IEA,oxidoreductase activity|0016491||IEA",,,M744_07440,1.11.1.24
NZ_CP006471.1,M744_RS07125,,M744_RS07125,M744_07445,Protein Homology,1389213,1389992,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244598.1,4'-phosphopantetheinyl transferase family protein,WP_011244598.1,GO:0008897,,holo-[acyl-carrier-protein] synthase activity|0008897||IEA,,,M744_07445,2.7.8.7
NZ_CP006471.1,M744_RS07130,,M744_RS07130,M744_07450,Protein Homology,1390060,1390623,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244599.1,hypothetical protein,WP_011244599.1,,,,,,M744_07450,
NZ_CP006471.1,M744_RS07135,,M744_RS07135,M744_07455,Protein Homology,1390684,1391115,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244600.1,Fur family transcriptional regulator,WP_011244600.1,"GO:0006355,GO:0003677,GO:0003700,GO:0046872",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA,metal ion binding|0046872||IEA",regulation of DNA-templated transcription|0006355||IEA,,M744_07455,
NZ_CP006471.1,M744_RS07140,,M744_RS07140,M744_07460,Protein Homology,1391321,1392943,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244601.1,DUF3685 domain-containing protein,WP_011244601.1,,,,,,M744_07460,
NZ_CP006471.1,M744_RS07145,,M744_RS07145,M744_07465,Protein Homology,1393058,1393774,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244602.1,alpha/beta fold hydrolase,WP_011244602.1,,,,,,M744_07465,
NZ_CP006471.1,M744_RS07150,,M744_RS07150,M744_07470,Protein Homology,1394011,1394460,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244603.1,Spy/CpxP family protein refolding chaperone,WP_011244603.1,"GO:0061077,GO:0044183,GO:0051082",,"protein folding chaperone|0044183||IEA,unfolded protein binding|0051082||IEA",chaperone-mediated protein folding|0061077||IEA,,M744_07470,
NZ_CP006471.1,hypE,hypE,M744_RS07155,M744_07475,Protein Homology,1394495,1395526,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378195.1,hydrogenase expression/formation protein HypE,WP_011378195.1,,,,,,M744_07475,
NZ_CP006471.1,M744_RS07160,,M744_RS07160,M744_07485,Protein Homology,1395976,1396602,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244605.1,hypothetical protein,WP_011244605.1,,,,,,M744_07485,
NZ_CP006471.1,M744_RS07165,,M744_RS07165,M744_07490,Protein Homology,1397090,1397593,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378194.1,tyrosine-type recombinase/integrase,WP_011378194.1,"GO:0006310,GO:0015074,GO:0003677",,DNA binding|0003677||IEA,"DNA recombination|0006310||IEA,DNA integration|0015074||IEA",,M744_07490,
NZ_CP006471.1,M744_RS07170,,M744_RS07170,M744_07495,Protein Homology,1397717,1398010,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244607.1,YciI family protein,WP_011244607.1,,,,,,M744_07495,
NZ_CP006471.1,smpB,smpB,M744_RS07175,M744_07500,Protein Homology,1398023,1398487,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244608.1,SsrA-binding protein SmpB,WP_011244608.1,GO:0003723,,RNA binding|0003723||IEA,,,M744_07500,
NZ_CP006471.1,M744_RS07180,,M744_RS07180,M744_07505,Protein Homology,1398520,1399698,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378193.1,LL-diaminopimelate aminotransferase,WP_011378193.1,,,,,,M744_07505,2.6.1.83
NZ_CP006471.1,trxA,trxA,M744_RS07185,M744_07510,Protein Homology,1399703,1400026,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378192.1,thioredoxin,WP_011378192.1,GO:0015035,,protein-disulfide reductase activity|0015035||IEA,,,M744_07510,
NZ_CP006471.1,hemB,hemB,M744_RS07190,M744_07515,Protein Homology,1400196,1401176,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244611.1,porphobilinogen synthase,WP_011244611.1,"GO:0033014,GO:0003824,GO:0004655,GO:0046872",,"catalytic activity|0003824||IEA,porphobilinogen synthase activity|0004655||IEA,metal ion binding|0046872||IEA",tetrapyrrole biosynthetic process|0033014||IEA,,M744_07515,4.2.1.24
NZ_CP006471.1,M744_RS07195,,M744_RS07195,M744_07520,Protein Homology,1401400,1402635,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244612.1,PQQ-dependent sugar dehydrogenase,WP_011244612.1,"GO:0016901,GO:0070968",,"oxidoreductase activity%2C acting on the CH-OH group of donors%2C quinone or similar compound as acceptor|0016901||IEA,pyrroloquinoline quinone binding|0070968||IEA",,,M744_07520,1.1.5.-
NZ_CP006471.1,M744_RS07200,,M744_RS07200,M744_07525,Protein Homology,1402656,1403447,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378191.1,DNA adenine methylase,WP_011378191.1,"GO:0032775,GO:0003677,GO:0009007",,"DNA binding|0003677||IEA,site-specific DNA-methyltransferase (adenine-specific) activity|0009007||IEA",obsolete DNA methylation on adenine|0032775||IEA,,M744_07525,2.1.1.72
NZ_CP006471.1,M744_RS07205,,M744_RS07205,M744_07530,Protein Homology,1403454,1404434,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244614.1,DnaJ C-terminal domain-containing protein,WP_011244614.1,,,,,,M744_07530,
NZ_CP006471.1,M744_RS07210,,M744_RS07210,M744_07535,Protein Homology,1404556,1409262,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244615.1,translocation/assembly module TamB domain-containing protein,WP_011244615.1,"GO:0009306,GO:0005886",plasma membrane|0005886||IEA,,protein secretion|0009306||IEA,,M744_07535,
NZ_CP006471.1,sufU,sufU,M744_RS07215,M744_07540,Protein Homology,1409737,1410219,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244616.1,Fe-S cluster assembly sulfur transfer protein SufU,WP_011244616.1,"GO:0016226,GO:0005198",,structural molecule activity|0005198||IEA,iron-sulfur cluster assembly|0016226||IEA,,M744_07540,
NZ_CP006471.1,M744_RS07220,,M744_RS07220,M744_07545,Protein Homology,1410216,1410743,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244617.1,Ycf51 family protein,WP_011244617.1,,,,,,M744_07545,
NZ_CP006471.1,M744_RS07225,,M744_RS07225,M744_07550,Protein Homology,1410736,1411158,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244618.1,DUF4332 domain-containing protein,WP_011244618.1,,,,,,M744_07550,
NZ_CP006471.1,M744_RS07230,,M744_RS07230,M744_07555,Protein Homology,1411155,1411982,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244619.1,RNA polymerase sigma factor SigF,WP_011244619.1,,,,,,M744_07555,
NZ_CP006471.1,M744_RS07235,,M744_RS07235,M744_07560,Protein Homology,1412296,1415163,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244620.1,UPF0182 family protein,WP_011244620.1,,,,,,M744_07560,
NZ_CP006471.1,thrC,thrC,M744_RS07240,M744_07570,Protein Homology,1415345,1416637,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244621.1,threonine synthase,WP_011244621.1,"GO:0009088,GO:0004795",,threonine synthase activity|0004795||IEA,threonine biosynthetic process|0009088||IEA,,M744_07570,4.2.3.1
NZ_CP006471.1,M744_RS07245,,M744_RS07245,M744_07575,Protein Homology,1416723,1416998,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244622.1,MoaD/ThiS family protein,WP_011244622.1,,,,,,M744_07575,
NZ_CP006471.1,mutL,mutL,M744_RS07250,M744_07580,Protein Homology,1417081,1418706,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244623.1,DNA mismatch repair endonuclease MutL,WP_011244623.1,,,,,,M744_07580,
NZ_CP006471.1,recN,recN,M744_RS07255,M744_07585,Protein Homology,1418780,1420525,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378188.1,DNA repair protein RecN,WP_011378188.1,"GO:0006281,GO:0006310,GO:0005524",,ATP binding|0005524||IEA,"DNA repair|0006281||IEA,DNA recombination|0006310||IEA",,M744_07585,
NZ_CP006471.1,M744_RS07260,,M744_RS07260,M744_07590,Protein Homology,1420597,1422456,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378187.1,ABC1 kinase family protein,WP_011378187.1,"GO:0006468,GO:0004672,GO:0005524",,"protein kinase activity|0004672||IEA,ATP binding|0005524||IEA",protein phosphorylation|0006468||IEA,,M744_07590,2.7.-.-
NZ_CP006471.1,M744_RS07265,,M744_RS07265,M744_07595,Protein Homology,1422468,1423421,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244626.1,hypothetical protein,WP_011244626.1,,,,,,M744_07595,
NZ_CP006471.1,M744_RS07270,,M744_RS07270,M744_07600,GeneMarkS-2+,1423467,1423724,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011378186.1,,,,,,M744_07600,
NZ_CP006471.1,M744_RS07275,,M744_RS07275,M744_07605,Protein Homology,1423816,1424781,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244627.1,PhoH family protein,WP_011244627.1,GO:0005524,,ATP binding|0005524||IEA,,,M744_07605,
NZ_CP006471.1,rpsU,rpsU,M744_RS07280,M744_07610,Protein Homology,1424908,1425081,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244628.1,30S ribosomal protein S21,WP_011244628.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,M744_07610,
NZ_CP006471.1,M744_RS07285,,M744_RS07285,M744_07615,Protein Homology,1425141,1425458,-,,,COORDINATES: protein motif:HMM:NF024483.6,KH domain-containing protein,WP_011378185.1,GO:0003676,,nucleic acid binding|0003676||IEA,,,M744_07615,
NZ_CP006471.1,rpsP,rpsP,M744_RS07290,M744_07620,Protein Homology,1425462,1425710,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244630.1,30S ribosomal protein S16,WP_011244630.1,"GO:0006412,GO:0003735,GO:0000314,GO:0022627","organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA",structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,M744_07620,
NZ_CP006471.1,ffh,ffh,M744_RS07295,M744_07625,Protein Homology,1425814,1427271,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_039755651.1,signal recognition particle protein,WP_039755651.1,"GO:0009306,GO:0003924,GO:0005048,GO:0005525,GO:0048501",signal recognition particle%2C plasma membrane targeting|0048501||IEA,"GTPase activity|0003924||IEA,signal sequence binding|0005048||IEA,GTP binding|0005525||IEA",protein secretion|0009306||IEA,,M744_07625,
NZ_CP006471.1,M744_RS07300,,M744_RS07300,M744_07630,Protein Homology,1427419,1427715,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378183.1,hypothetical protein,WP_011378183.1,,,,,,M744_07630,
NZ_CP006471.1,M744_RS07305,,M744_RS07305,M744_07635,Protein Homology,1427672,1428058,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244633.1,hypothetical protein,WP_011244633.1,,,,,,M744_07635,
NZ_CP006471.1,M744_RS07310,,M744_RS07310,M744_07640,Protein Homology,1428058,1428831,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378182.1,hypothetical protein,WP_231621283.1,,,,,,M744_07640,
NZ_CP006471.1,M744_RS07315,,M744_RS07315,M744_07645,Protein Homology,1428976,1430388,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244635.1,cytochrome ubiquinol oxidase subunit I,WP_011378181.1,"GO:0009055,GO:0046872,GO:0016020,GO:0070069","membrane|0016020||IEA,cytochrome complex|0070069||IEA","electron transfer activity|0009055||IEA,metal ion binding|0046872||IEA",,,M744_07645,
NZ_CP006471.1,cydB,cydB,M744_RS07320,M744_07650,Protein Homology,1430437,1431468,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244636.1,cytochrome d ubiquinol oxidase subunit II,WP_011378180.1,GO:0016682,,oxidoreductase activity%2C acting on diphenols and related substances as donors%2C oxygen as acceptor|0016682||IEA,,,M744_07650,7.1.1.-
NZ_CP006471.1,M744_RS07325,,M744_RS07325,M744_07655,Protein Homology,1431660,1432163,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378179.1,hypothetical protein,WP_011378179.1,,,,,,M744_07655,
NZ_CP006471.1,M744_RS07330,,M744_RS07330,M744_07660,Protein Homology,1432236,1432538,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006910508.1,MSMEG_0570 family nitrogen starvation response protein,WP_126147814.1,,,,,,M744_07660,
NZ_CP006471.1,M744_RS07335,,M744_RS07335,M744_07665,Protein Homology,1432620,1433438,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244639.1,inositol monophosphatase family protein,WP_011244639.1,,,,,,M744_07665,
NZ_CP006471.1,M744_RS07340,,M744_RS07340,M744_07670,Protein Homology,1433438,1434889,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378178.1,BCD family MFS transporter,WP_011378178.1,,,,,,M744_07670,
NZ_CP006471.1,M744_RS07345,,M744_RS07345,M744_07675,Protein Homology,1434936,1436540,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378177.1,TolC family protein,WP_231621284.1,"GO:0055085,GO:0015562",,efflux transmembrane transporter activity|0015562||IEA,transmembrane transport|0055085||IEA,,M744_07675,
NZ_CP006471.1,ald,ald,M744_RS07350,M744_07680,Protein Homology,1436847,1437938,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378176.1,alanine dehydrogenase,WP_011378176.1,"GO:0042853,GO:0000286",,alanine dehydrogenase activity|0000286||IEA,L-alanine catabolic process|0042853||IEA,,M744_07680,1.4.1.1
NZ_CP006471.1,M744_RS13955,,M744_RS13955,M744_07685,Protein Homology,1438053,1438217,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244643.1,chlorophyll a/b-binding protein,WP_265575013.1,,,,,,M744_07685,
NZ_CP006471.1,rlmN,rlmN,M744_RS07360,M744_07690,Protein Homology,1438229,1439284,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244644.1,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN,WP_039755656.1,"GO:0030488,GO:0070475,GO:0008757,GO:0016433",,"S-adenosylmethionine-dependent methyltransferase activity|0008757||IEA,rRNA (adenine) methyltransferase activity|0016433||IEA","tRNA methylation|0030488||IEA,rRNA base methylation|0070475||IEA",,M744_07690,2.1.1.192
NZ_CP006471.1,M744_RS13960,,M744_RS13960,M744_RS13960,GeneMarkS-2+,1439364,1439513,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_155813930.1,,,,,,,
NZ_CP006471.1,M744_RS07365,,M744_RS07365,M744_07700,Protein Homology,1439531,1439722,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244645.1,hypothetical protein,WP_011244645.1,,,,,,M744_07700,
NZ_CP006471.1,M744_RS07370,,M744_RS07370,M744_07705,Protein Homology,1440191,1441972,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244646.1,sodium:solute symporter family protein,WP_039755658.1,"GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,,,M744_07705,
NZ_CP006471.1,M744_RS14130,,M744_RS14130,M744_RS14130,Protein Homology,1441969,1442121,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244647.1,hypothetical protein,WP_011244647.1,,,,,,,
NZ_CP006471.1,M744_RS07375,,M744_RS07375,M744_07715,Protein Homology,1442112,1442576,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244648.1,GNAT family N-acetyltransferase,WP_011244648.1,,,,,,M744_07715,2.3.-.-
NZ_CP006471.1,M744_RS07380,,M744_RS07380,M744_07720,Protein Homology,1442696,1443448,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244649.1,HEAT repeat domain-containing protein,WP_011244649.1,GO:0005515,,protein binding|0005515||IEA,,,M744_07720,
NZ_CP006471.1,M744_RS07385,,M744_RS07385,M744_07725,Protein Homology,1443688,1443891,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244650.1,DUF2997 domain-containing protein,WP_011244650.1,,,,,,M744_07725,
NZ_CP006471.1,M744_RS07390,,M744_RS07390,M744_07730,Protein Homology,1443934,1444320,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244651.1,DUF1257 domain-containing protein,WP_011378170.1,,,,,,M744_07730,
NZ_CP006471.1,M744_RS07395,,M744_RS07395,M744_07735,Protein Homology,1444320,1444712,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244652.1,ferredoxin,WP_011244652.1,"GO:0005506,GO:0009055",,"iron ion binding|0005506||IEA,electron transfer activity|0009055||IEA",,,M744_07735,
NZ_CP006471.1,M744_RS07400,,M744_RS07400,M744_07740,Protein Homology,1444715,1445476,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378169.1,class I SAM-dependent methyltransferase,WP_011378169.1,"GO:0008168,GO:1904047",,"methyltransferase activity|0008168||IEA,S-adenosyl-L-methionine binding|1904047||IEA",,,M744_07740,2.1.1.-
NZ_CP006471.1,M744_RS07405,,M744_RS07405,M744_07745,Protein Homology,1445504,1446688,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244654.1,aldo/keto reductase,WP_011244654.1,,,,,,M744_07745,
NZ_CP006471.1,sigA2,sigA2,M744_RS07410,M744_07750,Protein Homology,1446904,1447866,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378168.1,circadian expression RNA polymerase sigma factor SigA2,WP_011378168.1,,,,,,M744_07750,
NZ_CP006471.1,M744_RS07415,,M744_RS07415,M744_07755,Protein Homology,1448073,1448618,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378167.1,HPP family protein,WP_011378167.1,GO:0016020,membrane|0016020||IEA,,,,M744_07755,
NZ_CP006471.1,M744_RS07420,,M744_RS07420,M744_07760,Protein Homology,1448633,1449043,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244657.1,acyl-CoA thioesterase,WP_011244657.1,"GO:0016787,GO:0016790",,"hydrolase activity|0016787||IEA,thiolester hydrolase activity|0016790||IEA",,,M744_07760,3.1.2.-
NZ_CP006471.1,M744_RS07425,,M744_RS07425,M744_07765,Protein Homology,1449190,1450374,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010997506.1,NAD(P)H-quinone oxidoreductase subunit H,WP_011244658.1,,,,,,M744_07765,
NZ_CP006471.1,M744_RS07430,,M744_RS07430,M744_07770,Protein Homology,1450633,1451652,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244659.1,type I glyceraldehyde-3-phosphate dehydrogenase,WP_011378166.1,,,,,,M744_07770,1.2.1.-
NZ_CP006471.1,murC,murC,M744_RS07435,M744_07775,Protein Homology,1451931,1453367,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244660.1,UDP-N-acetylmuramate--L-alanine ligase,WP_011244660.1,"GO:0009252,GO:0008763",,UDP-N-acetylmuramate-L-alanine ligase activity|0008763||IEA,peptidoglycan biosynthetic process|0009252||IEA,,M744_07775,6.3.2.8
NZ_CP006471.1,murB,murB,M744_RS07440,M744_07780,Protein Homology,1453378,1454283,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244661.1,UDP-N-acetylmuramate dehydrogenase,WP_011244661.1,"GO:0008762,GO:0071949",,"UDP-N-acetylmuramate dehydrogenase activity|0008762||IEA,FAD binding|0071949||IEA",,,M744_07780,1.3.1.98
NZ_CP006471.1,M744_RS07445,,M744_RS07445,M744_07785,Protein Homology,1454324,1454749,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378165.1,heavy metal-responsive transcriptional regulator,WP_011378165.1,"GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",regulation of DNA-templated transcription|0006355||IEA,,M744_07785,
NZ_CP006471.1,M744_RS07450,,M744_RS07450,M744_07790,Protein Homology,1454794,1456053,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244663.1,SufS family cysteine desulfurase,WP_011244663.1,"GO:0006534,GO:0016226,GO:0030170,GO:0031071",,"pyridoxal phosphate binding|0030170||IEA,cysteine desulfurase activity|0031071||IEA","cysteine metabolic process|0006534||IEA,iron-sulfur cluster assembly|0016226||IEA",,M744_07790,2.8.1.7
NZ_CP006471.1,sufD,sufD,M744_RS07455,M744_07795,Protein Homology,1456063,1457391,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378164.1,Fe-S cluster assembly protein SufD,WP_011378164.1,GO:0016226,,,iron-sulfur cluster assembly|0016226||IEA,,M744_07795,
NZ_CP006471.1,sufC,sufC,M744_RS07460,M744_07800,Protein Homology,1457391,1458176,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010313044.1,Fe-S cluster assembly ATPase SufC,WP_011244665.1,"GO:0016226,GO:0005524",,ATP binding|0005524||IEA,iron-sulfur cluster assembly|0016226||IEA,,M744_07800,
NZ_CP006471.1,sufB,sufB,M744_RS07465,M744_07805,Protein Homology,1458222,1459661,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_009767622.1,Fe-S cluster assembly protein SufB,WP_011244666.1,GO:0016226,,,iron-sulfur cluster assembly|0016226||IEA,,M744_07805,
NZ_CP006471.1,M744_RS07470,,M744_RS07470,M744_07810,Protein Homology,1459709,1460071,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244667.1,ferredoxin-thioredoxin reductase catalytic domain-containing protein,WP_011244667.1,GO:0016730,,oxidoreductase activity%2C acting on iron-sulfur proteins as donors|0016730||IEA,,,M744_07810,
NZ_CP006471.1,sufR,sufR,M744_RS07475,M744_07815,Protein Homology,1460247,1460891,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244668.1,iron-sulfur cluster biosynthesis transcriptional regulator SufR,WP_011244668.1,"GO:0006355,GO:0016226,GO:0140110",,transcription regulator activity|0140110||IEA,"regulation of DNA-templated transcription|0006355||IEA,iron-sulfur cluster assembly|0016226||IEA",,M744_07815,
NZ_CP006471.1,M744_RS07480,,M744_RS07480,M744_07820,Protein Homology,1460888,1461298,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244669.1,hypothetical protein,WP_011244669.1,,,,,,M744_07820,
NZ_CP006471.1,M744_RS07485,,M744_RS07485,M744_07825,Protein Homology,1461295,1461780,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244670.1,phosphoribosyltransferase,WP_011244670.1,"GO:0006144,GO:0106130",,purine phosphoribosyltransferase activity|0106130||IEA,purine nucleobase metabolic process|0006144||IEA,,M744_07825,2.4.2.-
