old_locus_tag,locus_tag_new,gene,product,has_primary_tss,antisense_tss_count,internal_tss_count,minus10_element_score,tss_distance_to_cds,resolved_locus_tag,resolution_method
PMT1095,P9313_13931,,Glutaredoxin-related protein,False,1,0,,,PMT1095,locus_tag:old_locus_tag
PMT1096,P9313_13961,,conserved hypothetical protein,True,0,0,4.492211344,45.0,PMT1096,locus_tag:old_locus_tag
PMT1097,P9313_13971,,two-component response regulator,True,3,1,4.527729326,15.0,PMT1097,locus_tag:old_locus_tag
PMT1098,P9313_14011,,possible cAMP phosphodiesterases class-II,True,0,1,3.241816367,19.0,PMT1098,locus_tag:old_locus_tag
PMT1099,P9313_14031,,two-component sensor histidine kinase,True,2,5,4.499237831,26.0,PMT1099,locus_tag:old_locus_tag
PMT1100,P9313_14041,,conserved hypothetical protein,True,2,1,4.081183513,22.0,PMT1100,locus_tag:old_locus_tag
PMT1101,P9313_14051,petH,ferredoxin-NADP oxidoreductase (FNR),True,4,2,4.081183513,16.0,PMT1101,locus_tag:old_locus_tag
PMT1102,P9313_14061,zwf,Glucose-6-phosphate dehydrogenase,True,3,1,2.216409015,35.0,PMT1102,locus_tag:old_locus_tag
PMT1103,P9313_14071,,Putative glucose 6-phosphate dehydrogenase effector OpcA,False,3,0,,,PMT1103,locus_tag:old_locus_tag
PMT1104,P9313_14081,cbiA,"putative Cobyrinic acid a,c-diamide synthase",False,2,0,,,PMT1104,locus_tag:old_locus_tag
PMT1105,P9313_14091,,putative phosphoglycerate mutase family protein,False,4,0,,,PMT1105,locus_tag:old_locus_tag
PMT1106,P9313_14101,,possible Cytochrome C biogenesis protein trans,False,4,0,,,PMT1106,locus_tag:old_locus_tag
PMT1107,P9313_14111,,Exodeoxyribonuclease V,True,4,1,2.130279053,0.0,PMT1107,locus_tag:old_locus_tag
PMT1108,P9313_14121,,Uncharacterized protein conserved in bacteria,False,1,1,,,PMT1108,locus_tag:old_locus_tag
PMT1109,P9313_14131,crtE,Polyprenyl synthetase,True,1,2,3.798695526,76.0,PMT1109,locus_tag:old_locus_tag
PMT1110,P9313_14141,folD,putuative bifunctional Methylenetetrahydrofolate dehydrogenase Methenyltetrahydrofolate/cyclohydrolase,True,1,1,4.72959631,79.0,PMT1110,locus_tag:old_locus_tag
PMT1111,P9313_14151,,Predicted membrane-associated HD superfamily hydrolase,True,7,3,4.527729326,2.0,PMT1111,locus_tag:old_locus_tag
PMT1112,P9313_14161,rluA,putative pseudouridylate synthase,False,1,0,,,PMT1112,locus_tag:old_locus_tag
PMT1113,P9313_14171,,possible Hepatitis C virus core protein,False,1,0,,,PMT1113,locus_tag:old_locus_tag
PMT1115,P9313_14221,,"possible Transcription initiation factor IIA, gam",False,1,1,,,PMT1115,locus_tag:old_locus_tag
PMT1116,P9313_14241,,hypothetical,True,0,0,5.05611699,42.0,PMT1116,locus_tag:old_locus_tag
PMT1117,P9313_14251,,hypothetical,False,1,0,,,PMT1117,locus_tag:old_locus_tag
PMT1118,P9313_14261,,conserved hypothetical,False,1,0,,,PMT1118,locus_tag:old_locus_tag
PMT1119,P9313_14271,,possible HAMP domain,True,1,0,4.958946612,9.0,PMT1119,locus_tag:old_locus_tag
PMT1120,P9313_14281,,Binding-protein-dependent transport systems inner membrane co...,False,1,1,,,PMT1120,locus_tag:old_locus_tag
PMT1121,P9313_14291,leuA,HMG-CoA Lyase-like family,True,2,6,5.450595445,40.0,PMT1121,locus_tag:old_locus_tag
PMT1122,P9313_14301,,Uncharacterized conserved protein,True,5,0,4.426623935,15.0,PMT1122,locus_tag:old_locus_tag
PMT1123,P9313_14311,crtL1,putative lycopene beta cyclase,False,2,2,,,PMT1123,locus_tag:old_locus_tag
PMT1124,P9313_14321,gyrA,"DNA gyrase/topoisomerase IV, subunit A",True,9,4,4.352459465,17.0,PMT1124,locus_tag:old_locus_tag
PMT1125,P9313_14331,,Proline-rich region,True,1,0,5.117136098,18.0,PMT1125,locus_tag:old_locus_tag
PMT1126,P9313_14341,guaB,putative IMP dehydrogenase,True,3,3,3.661947302,17.0,PMT1126,locus_tag:old_locus_tag
PMT1127,P9313_14351,trxA,Thioredoxin,False,3,0,,,PMT1127,locus_tag:old_locus_tag
PMT1128,P9313_14361,hisH,Glutamine amidotransferase class-I,False,2,5,,,PMT1128,locus_tag:old_locus_tag
PMT1129,P9313_14371,,N6-adenine-specific methylase,False,4,2,,,PMT1129,locus_tag:old_locus_tag
PMT1131,P9313_14391,cytM,"Cytochrome c, class IC:Cytochrome c, class I",True,1,0,4.006493,,PMT1131,locus_tag:old_locus_tag
PMT1132,P9313_14401,lasT,probable tRNA/rRNA methyltransferase,False,2,1,,,PMT1132,locus_tag:old_locus_tag
PMT1133,P9313_14411,penP,putative beta-lactamase,False,3,2,,,PMT1133,locus_tag:old_locus_tag
PMT1134,P9313_14421,,conserved hypothetical protein,False,4,1,,,PMT1134,locus_tag:old_locus_tag
PMT1135,P9313_14431,chlI,"Protoporphyrin IX Magnesium chelatase, ChlI subunit",False,1,1,,,PMT1135,locus_tag:old_locus_tag
PMT1136,P9313_14441,ruvC,Crossover junction endodeoxyribonuclease RuvC,False,1,0,,,PMT1136,locus_tag:old_locus_tag
PMT1137,P9313_14451,,SAM (and some other nucleotide) binding motif,False,2,0,,,PMT1137,locus_tag:old_locus_tag
PMT1138,P9313_14461,,5-formyltetrahydrofolate cyclo-ligase,False,0,1,,,PMT1138,locus_tag:old_locus_tag
PMT1140,P9313_14481,,possible Protein kinase C terminal domain,True,3,1,5.826237321,33.0,PMT1140,locus_tag:old_locus_tag
PMT1141,P9313_14491,,conserved hypothetical,True,1,0,4.402067452,32.0,PMT1141,locus_tag:old_locus_tag
PMT1142,P9313_14501,,SufE protein probably involved in Fe-S center assembly,False,1,0,,,PMT1142,locus_tag:old_locus_tag
PMT1143,P9313_14511,thrA,Homoserine dehydrogenase:ACT domain,True,4,1,4.449629843,91.0,PMT1143,locus_tag:old_locus_tag
PMT1144,P9313_14521,,conserved hypothetical protein,False,1,0,,,PMT1144,locus_tag:old_locus_tag
PMT1145,P9313_14531,ddpA,"ABC transporter, substrate binding protein, possibly oligopeptides",False,9,3,,,PMT1145,locus_tag:old_locus_tag
PMT1146,P9313_14541,dppB,"putative ABC transporter, oligopeptides",False,1,0,,,PMT1146,locus_tag:old_locus_tag
PMT1147,P9313_14551,,Predicted dienelactone hydrolase,True,2,4,3.574777106,54.0,PMT1147,locus_tag:old_locus_tag
PMT1148,P9313_14571,,possible GatB/Yqey domain,False,0,1,,,PMT1148,locus_tag:old_locus_tag
PMT1149,P9313_14581,,Type I antifreeze protein,True,1,0,5.694057398,109.0,PMT1149,locus_tag:old_locus_tag
PMT1151,P9313_14601,,possible Phosphofructokinase,True,1,0,5.117136098,30.0,PMT1151,locus_tag:old_locus_tag
PMT1154,P9313_14641,hli8,possible high light inducible protein,True,0,0,4.887785797,58.0,PMT_1154,tier1:old_locus_tag
PMT1155,P9313_14651,,probable GTP-binding protein,True,0,2,4.760083283,0.0,PMT1155,locus_tag:old_locus_tag
PMT1156,P9313_14661,acrA,possible membrane fusion protein,True,1,1,3.19913523,63.0,PMT1156,locus_tag:old_locus_tag
PMT1157,P9313_14671,polA,DNA polymerase I,False,1,8,,,PMT1157,locus_tag:old_locus_tag
PMT1158,P9313_14681,,Uncharacterized protein involved in ubiquinone biosynthesis,True,0,0,6.159696669,84.0,PMT1158,locus_tag:old_locus_tag
PMT1159,P9313_14691,cysRS,Cysteinyl-tRNA synthetase,False,3,1,,,PMT1159,locus_tag:old_locus_tag
PMT1160,P9313_14701,,"putative sodium-dependent transporter, NSS family",True,2,2,3.463615928,17.0,PMT1160,locus_tag:old_locus_tag
PMT1161,P9313_14711,dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,True,1,1,3.19913523,30.0,PMT1161,locus_tag:old_locus_tag
PMT1162,P9313_14721,,Ferredoxin,False,1,0,,,PMT1162,locus_tag:old_locus_tag
PMT1163,P9313_14731,,Predicted hydrolase of the alpha/beta-hydrolase fold,False,0,1,,,PMT1163,locus_tag:old_locus_tag
PMT1165,P9313_14751,pntA-2,"putative nicotinamide nucleotide transhydrogenase, subunit alpha 2 (A2)",False,1,0,,,PMT1165,locus_tag:old_locus_tag
PMT1166,P9313_14761,pntA-1,"putative nicotinamide nucleotide transhydrogenase, subunit alpha 1 (A1)",True,4,2,3.984013134,19.0,PMT1166,locus_tag:old_locus_tag
PMT1167,P9313_14771,,possible 7kD DNA-binding domain,False,1,0,,,PMT1167,locus_tag:old_locus_tag
PMT1168,P9313_14791,,Helicase C-terminal domain,False,3,1,,,PMT1168,locus_tag:old_locus_tag
PMT1169,P9313_14811,infA,translation initiation factor IF-1,True,1,1,5.117136098,26.0,PMT1169,locus_tag:old_locus_tag
PMT1170,P9313_14821,,possible pseudouridine synthase,True,2,1,4.984956175,23.0,PMT1170,locus_tag:old_locus_tag
PMT1171,P9313_14831,,SAM (and some other nucleotide) binding motif:Generic methyl-...,True,0,1,4.006493,23.0,PMT1171,locus_tag:old_locus_tag
PMT1172,P9313_14841,,hypothetical,False,1,0,,,PMT1172,locus_tag:old_locus_tag
PMT1173,P9313_14851,ycf39,putative chaperon-like protein for quinone binding in photosystem II,True,1,0,5.221245144,17.0,PMT1173,locus_tag:old_locus_tag
PMT1174,P9313_14871,F18O21.290,"putative N2,N2-dimethylguanosine tRNA methyltransferases-like...",False,1,0,,,PMT1174,locus_tag:old_locus_tag
PMT1175,P9313_14881,,predicted alpha/beta hydrolase superfamily protein,False,2,1,,,PMT1175,locus_tag:old_locus_tag
PMT1176,P9313_14891,ilvN,Acetolactate synthase small subunit,True,2,0,3.293500972,14.0,PMT1176,locus_tag:old_locus_tag
PMT1177,P9313_14901,ppiB,Cyclophilin-type peptidyl-prolyl cis-trans isomerase,True,3,0,2.595918324,50.0,PMT1177,locus_tag:old_locus_tag
PMT1178,P9313_14911,,photosystem I assembly related protein Ycf4,True,0,1,4.7355268,15.0,PMT1178,locus_tag:old_locus_tag
PMT1179,P9313_14931,psbD,Photosystem II PsbD protein (D2),True,2,1,4.958946612,42.0,PMT1179,locus_tag:old_locus_tag
PMT1180,P9313_14941,psbC,Photosystem II PsbC protein (CP43),False,2,1,,,PMT1180,locus_tag:old_locus_tag
PMT1181,P9313_14961,maf,Maf-like protein,False,0,2,,,PMT1181,locus_tag:old_locus_tag
PMT1182,P9313_14971,,conserved hypothetical protein,True,0,2,4.317472482,39.0,PMT1182,locus_tag:old_locus_tag
PMT1183,P9313_14981,cobB,Cobyric acid synthase CobB,False,1,4,,,PMT1183,locus_tag:old_locus_tag
PMT1184,P9313_14991,,conserved hypothetical protein,False,0,1,,,PMT1184,locus_tag:old_locus_tag
PMT1185,P9313_15021,,possible Adenosine-deaminase (editase) domain,True,0,0,4.958946612,15.0,PMT1185,locus_tag:old_locus_tag
PMT1186,P9313_15031,,Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Ma...,False,1,1,,,PMT1186,locus_tag:old_locus_tag
PMT1187,P9313_15041,dnaA,chromosomal replication initiator protein DnaA,True,3,2,4.760083283,15.0,PMT1187,locus_tag:old_locus_tag
PMT1188,P9313_15051,,"Serine proteases, trypsin family:PDZ domain (also known as DH...",False,5,0,,,PMT1188,locus_tag:old_locus_tag
PMT1190,P9313_15071,,Glycosyltransferases involved in cell wall biogenesis,False,2,0,,,PMT1190,locus_tag:old_locus_tag
PMT1191,P9313_15081,,possible acetyltransferase,True,0,0,4.506176498,16.0,PMT1191,locus_tag:old_locus_tag
PMT1192,P9313_15091,,putative multidrug efflux ABC transporter,False,2,3,,,PMT1192,locus_tag:old_locus_tag
PMT1193,P9313_15101,hisG,possible ATP phosphoribosyltransferase,True,3,4,4.958946612,14.0,PMT1193,locus_tag:old_locus_tag
PMT1194,P9313_15111,,Putative hydroxyacylglutathione hydrolase,False,2,1,,,PMT1194,locus_tag:old_locus_tag
PMT1195,P9313_15131,tdcF,"Putative translation initiation inhibitor, yjgF family",False,0,1,,,PMT1195,locus_tag:old_locus_tag
PMT1196,P9313_15151,,conserved hypothetical,True,1,0,4.317472482,32.0,PMT1196,locus_tag:old_locus_tag
PMT1197,P9313_15161,cbbX,probable RuBisCo-expression protein CbbX,False,2,2,,,PMT1197,locus_tag:old_locus_tag
PMT1201,P9313_15201,,putative carboxysome peptide A,False,2,0,,,PMT1201,locus_tag:old_locus_tag
PMT1202,P9313_15211,csoS3,carboxysome shell protein CsoS3,False,3,0,,,PMT1202,locus_tag:old_locus_tag
PMT1203,P9313_15231,csoS2,carboxysome shell protein CsoS2,False,2,1,,,PMT1203,locus_tag:old_locus_tag
PMT1204,P9313_15241,rbcS,"Ribulose bisphosphate carboxylase, small chain",False,1,0,,,PMT1204,locus_tag:old_locus_tag
PMT1205,P9313_15251,rbcL,"Ribulose bisphosphate carboxylase, large chain",False,3,1,,,PMT1205,locus_tag:old_locus_tag
PMT1206,P9313_15261,csoS1,carboxysome shell protein CsoS1,True,0,1,2.657013644,30.0,PMT1206,locus_tag:old_locus_tag
PMT1207,P9313_15271,,HAM1 family protein,False,1,0,,,PMT1207,locus_tag:old_locus_tag
PMT1208,P9313_15281,,conserved hypothetical protein,True,0,1,4.790284736,0.0,PMT1208,locus_tag:old_locus_tag
PMT1209,P9313_15291,,conserved hypothetical,True,0,0,3.798695526,17.0,PMT1209,locus_tag:old_locus_tag
PMT1211,P9313_15321,,conserved hypothetical protein,False,1,0,,,PMT1211,locus_tag:old_locus_tag
PMT1212,P9313_15331,,conserved hypothetical protein,False,1,0,,,PMT1212,locus_tag:old_locus_tag
PMT1213,P9313_15341,sbtA,putative sodium-dependent bicarbonate transporter,False,1,0,,,PMT1213,locus_tag:old_locus_tag
PMT1214,P9313_15351,,putative sulfate transporter,True,2,0,3.922994026,27.0,PMT1214,locus_tag:old_locus_tag
PMT1215,P9313_15361,chlN,putative protochlorophillide reductase subunit,True,3,1,2.237777434,18.0,PMT1215,locus_tag:old_locus_tag
PMT1216,P9313_15371,chlB,"Oxidoreductase, nitrogenase component 1",False,2,2,,,PMT1216,locus_tag:old_locus_tag
PMT1217,P9313_15381,frxC,Protochlorophyllide reductase iron-sulfur ATP-binding protein,False,1,1,,,PMT1217,locus_tag:old_locus_tag
PMT1218,P9313_15391,pcr,Short-chain dehydrogenase/reductase (SDR) superfamily,True,3,0,3.626960319,31.0,PMT1218,locus_tag:old_locus_tag
PMT1219,P9313_15401,,conserved hypothetical protein,True,1,2,5.117136098,59.0,PMT1219,locus_tag:old_locus_tag
PMT1220,P9313_15411,psaM,possible photosystem I reaction centre subunit XII (PsaM),True,1,0,3.908236453,23.0,PMT1220,locus_tag:old_locus_tag
PMT1221,P9313_15431,,Domain of unknown function DUF81,False,2,1,,,PMT1221,locus_tag:old_locus_tag
PMT1222,P9313_15442,,,False,1,0,,,,unresolved
PMT1223,P9313_15451,,hypothetical,True,3,0,2.811595443,122.0,PMT1223,locus_tag:old_locus_tag
PMT1224,P9313_15471,lplA,Biotin/lipoate A/B protein ligase family,False,2,0,,,PMT1224,locus_tag:old_locus_tag
PMT1225,P9313_15481,,Zn-dependent proteases,True,1,0,5.59688702,38.0,PMT1225,locus_tag:old_locus_tag
PMT1226,P9313_15491,trpF,phosphoribosylanthranilate isomerase,False,2,0,,,PMT1226,locus_tag:old_locus_tag
PMT1227,P9313_15511,folE,putative GTP cyclohydrolase I,False,3,3,,,PMT1227,locus_tag:old_locus_tag
PMT1228,P9313_15521,,putative short-chain dehydrogenase,True,5,3,5.063055658,15.0,PMT1228,locus_tag:old_locus_tag
PMT1229,P9313_15531,accA,"acetyl-CoA carboxylase, alpha subunit",False,2,1,,,PMT1229,locus_tag:old_locus_tag
PMT1230,P9313_15541,,Predicted dehydrogenase,True,1,2,5.063055658,24.0,PMT1230,locus_tag:old_locus_tag
PMT1231,P9313_15551,,conserved hypothetical protein,True,2,4,4.958946612,22.0,PMT1231,locus_tag:old_locus_tag
PMT1232,P9313_15561,,Creatininase,False,2,2,,,PMT1232,locus_tag:old_locus_tag
PMT1233,P9313_15591,rps1b,"30S ribosomal protein S1 homolog B, putative Nbp1",True,3,4,4.7355268,20.0,PMT1233,locus_tag:old_locus_tag
PMT1234,P9313_15601,,conserved hypothetical protein,True,1,2,4.72959631,63.0,PMT1234,locus_tag:old_locus_tag
PMT1235,P9313_15611,,DUF152,False,1,0,,,PMT1235,locus_tag:old_locus_tag
PMT1236,P9313_15621,,Uncharacterized FAD-dependent dehydrogenases,True,0,0,2.216409015,37.0,PMT1236,locus_tag:old_locus_tag
PMT1237,P9313_15631,,"possible Histidine kinase-, DNA gyrase B-, phy",True,0,1,3.588438682,17.0,PMT1237,locus_tag:old_locus_tag
PMT1238,P9313_15651,,conserved hypothetical protein,False,0,1,,,PMT1238,locus_tag:old_locus_tag
PMT1239,P9313_15661,ilvB,acetolactate synthase,True,1,3,3.984013134,83.0,PMT1239,locus_tag:old_locus_tag
PMT1240,P9313_15681,hemH,Ferrochelatase,True,0,1,3.956885013,22.0,PMT1240,locus_tag:old_locus_tag
PMT1241,P9313_15691,,phage integrase family,True,2,0,3.305426442,14.0,PMT1241,locus_tag:old_locus_tag
PMT1242,P9313_15701,,possible methyltransferase,False,3,0,,,PMT1242,locus_tag:old_locus_tag
PMT1243,P9313_15711,cobO,possible cob(I)alamin adenosyltransferase,False,2,1,,,PMT1243,locus_tag:old_locus_tag
PMT1244,P9313_15721,pyrH,uridylate kinase,True,2,1,3.588438682,13.0,PMT1244,locus_tag:old_locus_tag
PMT1245,P9313_15731,frr,Ribosome recycling factor,False,1,1,,,PMT1245,locus_tag:old_locus_tag
PMT1246,P9313_15741,fixC,NAD binding site,False,0,2,,,PMT1246,locus_tag:old_locus_tag
PMT1247,P9313_15751,,Short-chain dehydrogenase/reductase (SDR) superfamily,True,2,1,4.958946612,27.0,PMT1247,locus_tag:old_locus_tag
PMT1248,P9313_15761,tal,Transaldolase,True,0,1,3.99540665,20.0,PMT1248,locus_tag:old_locus_tag
PMT1249,P9313_15771,ftsI,putative peptidoglycan synthetase (pbp transpeptidase domain),False,2,2,,,PMT1249,locus_tag:old_locus_tag
PMT1250,P9313_15781,,conserved hypothetical,True,1,0,5.292405959,4.0,PMT1250,locus_tag:old_locus_tag
PMT1251,P9313_15791,,Possible membrane associated protease,True,0,1,2.575306473,83.0,PMT1251,locus_tag:old_locus_tag
PMT1252,P9313_15801,cobC,possible alpha-ribazole-5'-P phosphatase,True,3,1,5.201312567,18.0,PMT1252,locus_tag:old_locus_tag
PMT1253,P9313_15811,,putative dihydroorotase,False,1,2,,,PMT1253,locus_tag:old_locus_tag
PMT1254,P9313_15821,lepB,Signal peptidase I,True,1,2,4.291440357,22.0,PMT1254,locus_tag:old_locus_tag
PMT1255,P9313_15841,,conserved hypothetical protein,False,4,4,,,PMT1255,locus_tag:old_locus_tag
PMT1256,P9313_15851,arsC,putative arsenate reductase,False,0,1,,,PMT1256,locus_tag:old_locus_tag
PMT1257,P9313_15861,ppa,Inorganic pyrophosphatase,False,0,2,,,PMT1257,locus_tag:old_locus_tag
PMT1258,P9313_15881,,possible Helix-turn-helix domain of resolvase,False,3,0,,,PMT1258,locus_tag:old_locus_tag
PMT1259,P9313_15891,proS,Prolyl-tRNA synthetase,True,5,1,3.99540665,17.0,PMT1259,locus_tag:old_locus_tag
PMT1260,P9313_15901,psb27,possible Photosystem II reaction center Psb27 protein,True,0,0,5.826237321,7.0,PMT1260,locus_tag:old_locus_tag
PMT1261,P9313_15911,purA,Adenylosuccinate synthetase,True,3,0,3.345426804,34.0,PMT1261,locus_tag:old_locus_tag
PMT1262,P9313_15921,,Possible carbohydrate kinase,False,2,0,,,PMT1262,locus_tag:old_locus_tag
PMT1263,P9313_15931,cutA,CutA1 divalent ion tolerance protein,True,1,0,2.35836889,79.0,PMT1263,locus_tag:old_locus_tag
PMT1264,P9313_15951,cobK,Precorrin-6x reductase CbiJ/CobK,True,1,3,2.359629355,71.0,PMT1264,locus_tag:old_locus_tag
PMT1265,P9313_15961,,Single-stranded DNA-binding protein,True,0,0,4.402067452,16.0,PMT1265,locus_tag:old_locus_tag
PMT1266,P9313_15971,,conserved hypothetical protein,True,0,0,4.685918812,21.0,PMT1266,locus_tag:old_locus_tag
PMT1267,P9313_15981,,conserved hypothetical protein,True,0,2,4.7355268,0.0,PMT1267,locus_tag:old_locus_tag
PMT1268,P9313_15991,argB,Aspartokinase superfamily:Acetylglutamate kinase,True,3,0,2.42264337,13.0,PMT1268,locus_tag:old_locus_tag
PMT1269,P9313_16001,,conserved hypothetical protein,True,2,1,5.158731066,79.0,PMT1269,locus_tag:old_locus_tag
PMT1270,P9313_16011,,hypothetical,False,1,0,,,PMT1270,locus_tag:old_locus_tag
PMT1271,P9313_16021,priA,primosomal protein N' (replication factor Y),False,3,2,,,PMT1271,locus_tag:old_locus_tag
PMT1272,P9313_16041,sigA,Putative principal RNA polymerase sigma factor,False,1,0,,,PMT1272,locus_tag:old_locus_tag
PMT1273,P9313_16061,hemC,Porphobilinogen deaminase,True,0,0,3.984013134,16.0,PMT1273,locus_tag:old_locus_tag
PMT1274,P9313_16071,,conserved hypothetical protein,False,1,0,,,PMT1274,locus_tag:old_locus_tag
PMT1275,P9313_16081,ppa,putative inorganic pyrophosphatase,False,0,2,,,PMT1275,locus_tag:old_locus_tag
PMT1276,P9313_16101,,conserved hypothetical,False,1,0,,,PMT1276,locus_tag:old_locus_tag
PMT1277,P9313_16111,,hypothetical,False,3,0,,,PMT1277,locus_tag:old_locus_tag
PMT1278,P9313_16121,,possible Paralytic/GBP/PSP peptide,True,0,1,4.984956175,15.0,PMT_1278,tier1:old_locus_tag
PMT1279,P9313_16131,cxp,Carboxypeptidase Taq (M32) metallopeptidase,True,1,0,4.72959631,,PMT1279,locus_tag:old_locus_tag
PMT1280,P9313_16141,,Uncharacterized protein conserved in bacteria,False,1,0,,,PMT1280,locus_tag:old_locus_tag
PMT1281,P9313_16151,,conserved hypothetical protein,False,1,0,,,PMT1281,locus_tag:old_locus_tag
PMT1282,P9313_16161,,"possible Helix-turn-helix protein, copG family",False,1,0,,,PMT1282,locus_tag:old_locus_tag
PMT1283,P9313_16171,,4a-hydroxytetrahydrobiopterin dehydratase (PCD),False,0,1,,,PMT1283,locus_tag:old_locus_tag
PMT1284,P9313_16181,,Putative GTPases (G3E family),False,2,1,,,PMT1284,locus_tag:old_locus_tag
PMT1285,P9313_16201,,conserved hypothetical protein,True,0,0,5.826237321,15.0,PMT_1285,tier1:old_locus_tag
PMT1286,P9313_16211,,possible Glycosyl hydrolases family 11,False,1,0,,,PMT1286,locus_tag:old_locus_tag
PMT1287,P9313_16221,futB,putative iron ABC transporter,False,4,2,,,PMT1287,locus_tag:old_locus_tag
PMT1288,P9313_16251,,conserved hypothetical,False,1,0,,,PMT1288,locus_tag:old_locus_tag
PMT1289,P9313_16261,,hypthetical protein,True,1,7,4.790284736,78.0,PMT1289,locus_tag:old_locus_tag
PMT1290,P9313_16281,,conserved hypothetical protein,False,0,1,,,PMT1290,locus_tag:old_locus_tag
PMT1291,P9313_16291,,Uncharacterized conserved protein,False,1,0,,,PMT1291,locus_tag:old_locus_tag
PMT1292,P9313_16311,,conserved hypothetical protein,False,1,3,,,PMT1292,locus_tag:old_locus_tag
PMT1293,P9313_16321,,conserved hypothetical protein,False,3,1,,,PMT1293,locus_tag:old_locus_tag
PMT1294,P9313_16341,xthA,exodeoxyribonuclease III,False,2,1,,,PMT1294,locus_tag:old_locus_tag
PMT1295,P9313_16351,glcD,putative glycolate oxidase subunit glcD,True,4,2,4.530732981,,PMT1295,locus_tag:old_locus_tag
PMT1296,P9313_16361,hemL,"glutamate-1-semialdehyde 2,1-aminomutase",False,2,2,,,PMT1296,locus_tag:old_locus_tag
PMT1297,P9313_16371,,Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit and related amidases,True,2,5,5.05611699,27.0,PMT1297,locus_tag:old_locus_tag
PMT1298,P9313_16381,,conserved hypothetical protein,False,0,1,,,PMT1298,locus_tag:old_locus_tag
PMT1299,P9313_16401,,Band 7 protein,True,1,0,5.063055658,16.0,PMT1299,locus_tag:old_locus_tag
PMT1300,P9313_16411,,Membrane protein implicated in regulation of membrane protease activity,True,3,0,2.571236781,36.0,PMT1300,locus_tag:old_locus_tag
PMT1301,P9313_16421,,conserved hypothetical protein,True,2,1,3.99540665,6.0,PMT1301,locus_tag:old_locus_tag
PMT1302,P9313_16431,pta,BioD-like N-terminal domain of phosphotransacetylase,True,2,3,4.426623935,23.0,PMT1302,locus_tag:old_locus_tag
PMT1303,P9313_16441,,possible Ligand-binding domain of nuclear horm,False,0,1,,,PMT1303,locus_tag:old_locus_tag
PMT1304,P9313_16461,,Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),True,1,1,5.063055658,61.0,PMT1304,locus_tag:old_locus_tag
PMT1305,P9313_16471,map,putative methionine aminopeptidase,False,1,2,,,PMT1305,locus_tag:old_locus_tag
PMT1306,P9313_16481,rpl19,Ribosomal protein L19,True,0,1,5.292405959,24.0,PMT1306,locus_tag:old_locus_tag
PMT1308,P9313_16511,gltX,Glutamyl-tRNA synthetase,False,1,4,,,PMT1308,locus_tag:old_locus_tag
PMT1309,P9313_16521,nhaP,"putative Na+/H+ antiporter, CPA1 family",False,2,1,,,PMT1309,locus_tag:old_locus_tag
PMT1310,P9313_16531,,conserved hypothetical protein,True,0,1,4.334021858,26.0,PMT1310,locus_tag:old_locus_tag
PMT1311,P9313_16541,,Uncharacterized protein conserved in bacteria,False,1,0,,,PMT1311,locus_tag:old_locus_tag
PMT1312,P9313_16551,nfrC,UDP-N-acetylglucosamine 2-epimerase,True,2,1,5.930346367,15.0,PMT1312,locus_tag:old_locus_tag
PMT1313,P9313_16561,pilT2,homologous to PilT2 protein,False,0,1,,,PMT1313,locus_tag:old_locus_tag
PMT1314,P9313_16571,hli1,possible high light inducible protein,True,0,0,4.665986236,49.0,PMT1314,locus_tag:old_locus_tag
PMT1315,P9313_16581,qri7,probable o-sialoglycoprotein endopeptidase,True,2,3,5.826237321,16.0,PMT1315,locus_tag:old_locus_tag
PMT1316,P9313_16591,psaF,Photosystem I PsaF protein (subunit III),True,1,0,4.031049483,46.0,PMT1316,locus_tag:old_locus_tag
PMT1319,P9313_16621,,possible secreted protein MPB70 precursor,False,2,1,,,PMT1319,locus_tag:old_locus_tag
PMT1320,P9313_16631,tatC,"protein secretion component, Tat family",False,4,1,,,PMT1320,locus_tag:old_locus_tag
PMT1321,P9313_16641,,hypothetical,False,0,1,,,PMT1321,locus_tag:old_locus_tag
PMT1322,P9313_16651,petC,Rieske iron-sulfur protein,True,1,0,4.499237831,58.0,PMT1322,locus_tag:old_locus_tag
PMT1323,P9313_16661,petA,Cytochrome f,False,1,2,,,PMT1323,locus_tag:old_locus_tag
PMT1324,P9313_16671,"yvoC, lgt, umpA",putative prolipoprotein diacylglyceryl transferase,False,4,1,,,PMT1324,locus_tag:old_locus_tag
PMT1325,P9313_16681,cobM,precorrin-4 C11-methyltransferase,True,1,1,4.826766689,40.0,PMT1325,locus_tag:old_locus_tag
PMT1326,P9313_16701,,Uncharacterized protein conserved in bacteria,True,2,0,4.72959631,26.0,PMT1326,locus_tag:old_locus_tag
PMT1327,P9313_16711,ppx,putative exopolyphosphatase,True,0,0,3.534776743,,PMT1327,locus_tag:old_locus_tag
PMT1328,P9313_16721,ubiA,probable 4-hydroxybenzoate-octaprenyltransferase,True,0,0,5.063055658,14.0,PMT1328,locus_tag:old_locus_tag
PMT1329,P9313_16731,,Putative carboxypeptidase,False,1,3,,,PMT1329,locus_tag:old_locus_tag
