old_locus_tag,locus_tag_new,gene,product,has_primary_tss,antisense_tss_count,internal_tss_count,minus10_element_score,tss_distance_to_cds
PMM0621,PMED4_06701,dnaQ,"possible DNA polymerase III, epsilon subunit",false,1,0,,
PMM0622,PMED4_06711,,conserved hypothetical protein,true,0,0,2.875441293,18.0
PMM0623,PMED4_06721,hisS,Histidyl-tRNA synthetase,true,1,1,3.420104627,71.0
PMM0625,PMED4_06741,,hypothetical,false,1,0,,
PMM0626,PMED4_06751,,hypothetical,true,0,0,4.720043179,29.0
PMM0627,PMED4_06771,pcb,light-harvesting complex protein,true,0,0,3.108395655,22.0
PMM0628,PMED4_06781,,"possible sodium:solute symporter, ESS family",true,1,1,3.420104627,18.0
PMM0630,PMED4_06801,,Glutathione S-transferase N terminus,true,0,1,3.862597209,53.0
PMM0632,PMED4_06821,,Short-chain dehydrogenase/reductase (SDR) superfamily,false,0,2,,
PMM0633,PMED4_06831,crtL2,putative lycopene epsilon cyclase,true,0,1,3.933879861,97.0
PMM0634,PMED4_06841,"por, pcr",possible light-dependent protochlorophyllide oxido-reductase,false,1,0,,
PMM0635,PMED4_06851,mscS,"small mechanosensitive ion channel, MscS family",true,1,1,3.894558973,26.0
PMM0636,PMED4_06861,pncA,Isochorismatase hydrolase family,true,1,0,3.270970978,47.0
PMM0637,PMED4_06871,fur,Ferric uptake regulator family,true,0,0,3.933879861,16.0
PMM0638,PMED4_06881,,Predicted Fe-S oxidoreductases,false,1,1,,
PMM0639,PMED4_06891,stpA,putative glucosylglycerolphosphate phosphatase,false,1,0,,
PMM0640,PMED4_06901,,conserved hypothetical protein,false,4,1,,
PMM0641,PMED4_06911,,conserved hypothetical protein,true,0,0,4.043692622,17.0
PMM0642,PMED4_06921,MET17,putative O-Acetyl homoserine sulfhydrylase,false,1,0,,
PMM0643,PMED4_06931,metA,putative homoserine O-succinyltransferase,false,0,1,,
PMM0644,PMED4_06941,,putative sulfate transporter,true,1,0,2.16346172,16.0
PMM0645,PMED4_06951,,"FAD linked oxidase, N-terminal",false,1,0,,
PMM0646,PMED4_06961,,Uncharacterized conserved protein,false,2,1,,
PMM0647,PMED4_06971,,conserved hypothetical protein,true,0,0,2.456229624,19.0
PMM0648,PMED4_06981,,Glucose-methanol-choline (GMC) oxidoreductase:NAD binding site,true,2,0,3.337999729,22.0
PMM0649,PMED4_06991,,Pentapeptide repeats,true,1,0,4.869176828,18.0
PMM0651,PMED4_07011,,possible VHS domain,true,1,0,3.108395655,14.0
PMM0652,PMED4_07021,,"possible 5'-3' exonuclease, C-terminal SAM fol",false,0,1,,
PMM0653,PMED4_07041,gloA,Glyoxalase I,true,0,0,3.679562672,19.0
PMM0654,PMED4_07051,,conserved hypothetical protein,true,1,0,4.262294506,58.0
PMM0655,PMED4_07061,,hypothetical,false,1,0,,
PMM0656,PMED4_07071,,possible 7TM chemoreceptor,false,2,0,,
PMM0657,PMED4_07101,,possible Vanadium/alternative nitrogenase delt,false,1,0,,
PMM0658,PMED4_07111,rsuA,putative pseudouridylate synthase specific to ribosomal small subunit,true,1,2,4.720043179,60.0
PMM0659,PMED4_07121,,NAD-dependent DNA ligase N-terminus,true,0,0,4.78707193,72.0
PMM0661,PMED4_07171,nrdJ,ribonucleotide reductase (Class II),false,1,0,,
PMM0663,PMED4_07191,prfC,peptide-chain-release factor RF-3,true,1,0,4.720043179,1.0
PMM0664,PMED4_07201,,conserved hypothetical protein,true,0,0,4.720043179,14.0
PMM0665,PMED4_07211,hsp33,Hsp33 protein,false,0,1,,
PMM0666,PMED4_07221,,"possible ABC transporter, ATP-binding component",true,0,0,3.933879861,42.0
PMM0667,PMED4_07231,,conserved hypothetical protein,true,0,0,4.78707193,26.0
PMM0668,PMED4_07241,,Uncharacterized protein conserved in bacteria,false,1,1,,
PMM0669,PMED4_07251,,Predicted membrane protein,false,1,0,,
PMM0670,PMED4_07261,tesA,Lysophospholipase L1 and related esterases,false,1,1,,
PMM0671,PMED4_07271,,putative phosphonate ABC transporter,false,0,2,,
PMM0672,PMED4_07281,,Putative phosphonate ABC transporter,false,2,1,,
PMM0673,PMED4_07291,,Putative phosphonate binding protein for ABC transporter,false,1,1,,
PMM0674,PMED4_07301,aspC,Aminotransferases class-I,true,2,1,3.108395655,50.0
PMM0675,PMED4_07311,,Uracil-DNA glycosylase,true,0,2,3.86685111,22.0
PMM0676,PMED4_07321,gcpE,GcpE protein,true,0,0,4.78707193,26.0
PMM0677,PMED4_07331,,carboxyl-terminal processing protease,true,2,0,4.78707193,75.0
PMM0678,PMED4_07341,nadA,Quinolinate synthetase A protein,true,1,0,4.78707193,70.0
PMM0679,PMED4_07351,,putative transcripton factor,true,0,0,4.262294506,10.0
PMM0680,PMED4_07361,,conserved hypothetical protein,true,1,0,2.913978297,16.0
PMM0681,PMED4_07371,,Uncharacterized conserved protein,false,0,1,,
PMM0682,PMED4_07381,aroB,3-dehydroquinate synthase,false,2,0,,
PMM0683,PMED4_07391,purK,phosphoribosylaminoimidazole carboxylase,true,3,0,4.356435563,0.0
PMM0684,PMED4_07401,,"possible Zinc finger, C2H2 type",false,0,1,,
PMM0686,PMED4_07441,,conserved hypothetical protein,false,1,0,,
PMM0687,PMED4_07471,,conserved hypothetical,false,1,1,,
PMM0689,PMED4_07541,hli22,possible high light inducible protein,false,0,1,,
PMM0690,PMED4_07551,hli21,possible high light inducible protein,true,0,0,2.813222305,16.0
PMM0691,PMED4_07581,,conserved hypothetical protein,false,1,0,,
PMM0692,PMED4_07591,,possible DDT domain,false,1,0,,
PMM0693,PMED4_07621,,possible Hepatitis C virus envelope glycoprote,true,0,2,4.78707193,0.0
PMM0694,PMED4_07631,,Short-chain dehydrogenase/reductase (SDR) superfamily,false,2,0,,
PMM0695,PMED4_07641,,Glutamine amidotransferase class-I,false,1,0,,
PMM0696,PMED4_07651,,hypothetical,false,1,0,,
PMM0697,PMED4_07661,,possible D12 class N6 adenine-specific DNA met,false,1,0,,
PMM0698,PMED4_07681,,possible DnaJ central domain (4 repeats),true,0,0,3.337999729,107.0
PMM0699,PMED4_07701,,conserved hypothetical,true,0,0,3.420104627,17.0
PMM0701,PMED4_07731,,possible LysM domain,false,1,0,,
PMM0702,PMED4_07741,,possible DUP family,true,0,0,4.78707193,26.0
PMM0704,PMED4_07781,,"putative potassium channel, VIC family",true,0,1,2.981007048,2.0
PMM0705,PMED4_07791,phoB,"two-component response regulator, phosphate",true,1,0,4.720043179,13.0
PMM0706,PMED4_07801,phoR,"two-component sensor histidine kinase, phosphate sensing",false,2,0,,
PMM0707,PMED4_07811,,possible Lipoprotein,true,2,0,4.720043179,0.0
PMM0708,PMED4_07821,phoA,Alkaline phosphatase,false,3,2,,
PMM0710,PMED4_07841,,"ABC transporter, substrate binding protein, phosphate",false,1,0,,
PMM0711,PMED4_07851,chrA,"putative chromate transporter, CHR family",false,1,0,,
PMM0712,PMED4_07861,mfs,"multidrug efflux transporter, MFS family",false,2,1,,
PMM0713,PMED4_07871,gap1,Putative glyceraldehyde 3-phosphate dehydrogenase,true,2,0,3.933879861,87.0
PMM0714,PMED4_07881,arsR,"Bacterial regulatory proteins, ArsR family",false,0,1,,
PMM0716,PMED4_07911,arsA,"putative arsenite transporter, ACR3 family",false,1,1,,
PMM0717,PMED4_07921,,conserved hypothetical protein,true,0,0,3.270970978,1.0
PMM0719,PMED4_07941,,hypothetical,false,0,1,,
PMM0720,PMED4_07961,,possible Poly A polymerase regulatory subunit,false,1,0,,
PMM0721,PMED4_07971,,possible Myosin N-terminal SH3-like domain,true,0,0,3.420104627,288.0
PMM0722,PMED4_07981,,hypothetical,true,1,0,4.78707193,14.0
PMM0723,PMED4_07991,pstC,putative phosphate ABC transporter,true,2,0,2.566912558,15.0
PMM0724,PMED4_08001,pstA,putative phosphate ABC transporter,true,0,0,3.190500553,10.0
PMM0725,PMED4_08011,pstB,"putative phosphate ABC transporter, ATP binding subunit",false,1,0,,
PMM0726,PMED4_08031,,hypothetical,false,1,0,,
PMM0727,PMED4_08041,,Serine/threonine specific protein phosphatase,false,1,0,,
PMM0728,PMED4_08051,,DEAD/DEAH box helicase:Helicase C-terminal domain,false,1,1,,
PMM0729,PMED4_08061,,possible ATP-dependent DNA ligase,false,1,0,,
PMM0730,PMED4_08071,,Predicted exonuclease of the beta-lactamase fold involved in RNA processing,false,2,0,,
PMM0732,PMED4_08091,,possible Major surface glycoprotein,true,1,0,4.78707193,19.0
PMM0733,PMED4_08101,,Uncharacterized protein conserved in bacteria,false,1,0,,
PMM0734,PMED4_08111,,"possible Helix-turn-helix protein, copG family",true,0,0,4.262294506,16.0
PMM0735,PMED4_08121,,hypothetical,false,1,0,,
PMM0736,PMED4_08181,,possible Alpha-2-macroglobulin family N-termin,true,0,0,4.78707193,35.0
PMM0738,PMED4_08211,,conserved hypothetical,false,0,1,,
PMM0739,PMED4_08231,,conserved hypothetical protein,true,1,0,4.262294506,17.0
PMM0740,PMED4_08241,petN,Cytochrome b6-f complex subunit VIII,false,1,0,,
PMM0741,PMED4_08261,,conserved hypothetical protein,false,2,1,,
PMM0742,PMED4_08271,clpP1,Clp protease subunit,true,0,1,4.356435563,18.0
PMM0743,PMED4_08281,,FtsH ATP-dependent protease homolog,false,3,0,,
PMM0744,PMED4_08291,,conserved hypothetical protein,true,0,0,4.78707193,76.0
PMM0745,PMED4_08301,,Insulinase family (Peptidase family M16),false,2,1,,
PMM0746,PMED4_08311,,Possible Zn-dependent peptidase,true,1,1,4.78707193,15.0
PMM0747,PMED4_08321,pcyA,ferredoxin-dependent biliverdin reductase,false,0,2,,
PMM0748,PMED4_08331,,possible ABC transporter component,true,1,0,3.862597209,33.0
PMM0750,PMED4_08351,,"ABC transporter, ATP-binding component",false,1,1,,
PMM0751,PMED4_08361,,conserved hypothetical protein,true,0,0,4.356435563,43.0
PMM0752,PMED4_08371,,"Glycosyl transferase, family 2",false,0,2,,
PMM0753,PMED4_08381,rps2,30S ribosomal protein S2,true,0,0,4.262294506,86.0
PMM0754,PMED4_08391,tsf,putative Elongation factor Ts,false,0,1,,
PMM0755,PMED4_08401,,possible Adenylate cyclase,false,5,5,,
PMM0756,PMED4_08411,recG,ATP-dependent DNA helicase recG,false,2,5,,
PMM0757,PMED4_08421,ddpX,D-ala-D-ala dipeptidase,false,1,1,,
PMM0758,PMED4_08431,sir,Ferredoxin-sulfite reductase,true,3,0,3.00940514,19.0
PMM0759,PMED4_08441,glyS,Glycyl-tRNA synthetase beta subunit,true,4,0,3.270970978,20.0
PMM0760,PMED4_08451,chlP,Aromatic-ring hydroxylase (flavoprotein monooxygenase),true,0,0,2.566912558,21.0
PMM0761,PMED4_08461,,putative carboxypeptidase,false,1,0,,
PMM0762,PMED4_08471,typA,tyrosine binding protein,true,3,0,2.936183365,26.0
PMM0764,PMED4_08491,,"possible ABC transporter, ATP binding component",false,1,0,,
PMM0765,PMED4_08501,ccmC,possible heme transporter,true,0,0,2.48480766,31.0
PMM0766,PMED4_08511,rpe,Ribulose-phosphate 3-epimerase,true,0,0,2.230490471,16.0
PMM0767,PMED4_08521,glpX,"Fructose-1,6-bisphosphatase/sedoheptulose-1, 7-bis phosphatase",true,0,0,4.720043179,0.0
PMM0768,PMED4_08531,hemA,glutamyl-tRNA reductase,false,3,1,,
PMM0769,PMED4_08541,glgC,ADP-glucose pyrophosphorylase,false,1,0,,
PMM0770,PMED4_08551,gnd,6-phosphogluconate dehydrogenase,false,1,0,,
PMM0771,PMED4_08561,,"Putative 6-phosphogluconolactonase (DevB, Pgl)",false,1,0,,
PMM0772,PMED4_08571,,conserved hypothetical protein,false,1,0,,
PMM0773,PMED4_08581,,possible Geminivirus coat protein,false,1,0,,
PMM0774,PMED4_08591,ilvD,Dihydroxy-acid dehydratase,false,1,0,,
PMM0775,PMED4_08601,,conserved hypothetical,true,0,0,4.356435563,21.0
PMM0776,PMED4_08611,upp,putative uracil phosphoribosyltransferase,false,1,0,,
PMM0777,PMED4_08621,,conserved hypothetical protein,true,0,0,4.356435563,39.0
PMM0778,PMED4_08631,cobW,putative cobalamin synthesis protein,false,2,0,,
PMM0779,PMED4_08651,purS,Phosphoribosylformylglycinamidine synthetase PurS,false,1,0,,
PMM0781,PMED4_08671,cbbA,"Fructose-bisphosphate/sedoheptulose-1, 7-bisphosph ate aldolase",true,0,1,4.720043179,44.0
PMM0782,PMED4_08681,,putative oxidoreductase,false,1,1,,
PMM0783,PMED4_08691,,conserved hypothetical protein,false,1,0,,
PMM0784,PMED4_08701,accD,"acetyl-CoA carboxylase, beta subunit",true,0,0,4.043692622,95.0
PMM0785,PMED4_08711,prkB,phosphoribulokinase,true,0,0,2.957546191,16.0
PMM0786,PMED4_08721,leuB,3-isopropylmalate dehydrogenase,false,2,1,,
PMM0787,PMED4_08731,lpxD,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase,false,3,2,,
PMM0788,PMED4_08741,proB,putative glutamate 5-kinase,false,0,2,,
PMM0789,PMED4_08751,,Predicted hydrolase of the HAD superfamily,false,1,0,,
PMM0790,PMED4_08761,,conserved hypothetical protein,true,1,0,4.78707193,18.0
PMM0791,PMED4_08771,,Predicted endonuclease involved in recombination (possible Holliday junction resolvase in Mycoplasmas and B. subtilis),false,1,0,,
PMM0793,PMED4_08791,,conserved hypothetical protein,false,2,1,,
PMM0794,PMED4_08801,,conserved hypothetical protein,false,0,1,,
PMM0795,PMED4_08811,,conserved hypothetical protein,true,2,1,2.417778909,18.0
PMM0796,PMED4_08821,hisA,Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase,true,0,1,3.894558973,67.0
PMM0797,PMED4_08831,,possible mRNA binding protein,true,0,0,3.409102437,45.0
PMM0798,PMED4_08841,pgsA,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase,false,0,1,,
PMM0799,PMED4_08851,,Glutaredoxin and related proteins,true,0,0,4.720043179,17.0
PMM0802,PMED4_08881,nth,putative endonuclease,true,0,0,4.869176828,68.0
PMM0803,PMED4_08891,"futC, sfuC","ABC transporter, ATP binding component, possibly iron transporter",true,1,0,2.312595369,20.0
PMM0804,PMED4_08901,,ferritin,true,0,0,3.933879861,17.0
PMM0805,PMED4_08911,,hypothetical,false,1,0,,
PMM0806,PMED4_08921,,"Bacterial regulatory proteins, Crp family",true,1,0,2.875441293,27.0
PMM0807,PMED4_08931,,"possible ABC transporter component, ATP-binding domain",false,2,4,,
PMM0808,PMED4_08941,,Rieske iron-sulfur protein 2Fe-2S subunit,true,4,1,3.92962596,34.0
PMM0809,PMED4_08951,,possible S1 RNA binding domain,false,1,0,,
PMM0810,PMED4_08971,,hypothetical,true,3,0,4.720043179,17.0
PMM0811,PMED4_09001,,possible BdrC3,true,0,0,4.423464314,49.0
PMM0812,PMED4_09011,,hypothetical,true,1,1,3.409102437,71.0
PMM0813,PMED4_09021,,hypothetical,false,1,0,,
PMM0814,PMED4_09031,,possible Cytochrome oxidase c subunit VIb,true,0,0,3.862597209,23.0
PMM0818,PMED4_09101,hli16,possible high light inducible protein,true,0,0,3.337999729,17.0
PMM0819,PMED4_09131,,hypothetical,true,1,0,3.337999729,19.0
PMM0820,PMED4_09141,,possible EPSP synthase (3-phosphoshikimate 1-c,true,0,0,3.894558973,50.0
PMM0821,PMED4_09151,ansA,L-asparaginase II,false,2,1,,
PMM0822,PMED4_09161,K8K14.9,putative protein,true,0,0,3.566018343,96.0
PMM0823,PMED4_09171,,Domain of unknown function DUF143:Iojap-related protein,false,1,0,,
PMM0824,PMED4_09181,,conserved hypothetical protein,true,0,1,3.92962596,15.0
PMM0825,PMED4_09191,carB,"carbamoyl-phosphate synthase, large subunit",false,4,2,,
PMM0826,PMED4_09201,,hypothetical,false,1,0,,
PMM0827,PMED4_09211,,"ABC transporter, possibly multidrug efflux",false,2,1,,
PMM0828,PMED4_09221,,S4 domain,true,0,0,3.86685111,79.0
PMM0829,PMED4_09231,tpi,Triosephosphate isomerase,true,1,0,4.015984759,48.0
PMM0830,PMED4_09241,folP,putative dihydropteroate synthase,false,1,0,,
PMM0831,PMED4_09251,chlH,"protoporphyrin IX magnesium chelatase, subunit chlH",false,3,0,,
PMM0832,PMED4_09261,dapB,Dihydrodipicolinate reductase,true,2,2,3.076433891,44.0
PMM0833,PMED4_09271,,conserved hypothetical protein,false,2,0,,
PMM0834,PMED4_09281,ubiH,possible 2-octaprenyl-6-methoxyphenol 4-monoxygenase; UbiH,true,2,0,3.337999729,27.0
PMM0835,PMED4_09291,,conserved hypothetical protein,false,0,1,,
PMM0836,PMED4_09301,,conserved hypothetical protein,true,3,1,4.423464314,14.0
PMM0837,PMED4_09311,,conserved hypothetical protein,false,1,1,,
PMM0839,PMED4_09341,mfd,Transcriptional-repair coupling factor,true,8,3,4.78707193,30.0
PMM0840,PMED4_09351,terC,"Membrane protein TerC, possibly involved in tellurium resistance",true,0,0,3.933879861,23.0
PMM0841,PMED4_09361,fmt,putative Methionyl-tRNA formyltransferase,false,2,3,,
PMM0843,PMED4_09381,tldD,putative modulator of DNA gyrase; TldD,false,0,1,,
PMM0845,PMED4_09401,,conserved hypothetical protein,true,0,0,4.78707193,17.0
PMM0846,PMED4_09411,,uncharacterized secreted protein,false,2,0,,
PMM0847,PMED4_09421,zam,putative acetazolamide conferring resistance protein Zam,true,3,1,4.78707193,28.0
PMM0848,PMED4_09431,,conserved hypothetical protein,false,0,1,,
PMM0849,PMED4_09441,,conserved hypothetical protein,false,1,0,,
PMM0850,PMED4_09451,,Predicted Fe-S-cluster oxidoreductase,true,0,0,2.155522843,50.0
PMM0851,PMED4_09471,,Putative CbbY homolog,true,2,2,4.78707193,99.0
PMM0852,PMED4_09481,,conserved hypothetical protein,false,0,1,,
PMM0853,PMED4_09491,rpmF,50S ribosomal protein L32,true,0,0,3.337999729,18.0
PMM0854,PMED4_09501,,cell division protein FtsH4,true,5,1,3.337999729,61.0
PMM0855,PMED4_09511,,conserved hypothetical,false,2,1,,
PMM0856,PMED4_09521,ahpC,thioredoxin peroxidase,true,0,0,4.78707193,66.0
PMM0857,PMED4_09551,,influenza RNA-dependent RNA polymerase-like,true,1,0,3.270970978,15.0
PMM0859,PMED4_09641,,hypothetical,false,1,0,,
PMM0860,PMED4_09691,,possible Hantavirus glycoprotein G1,true,1,0,4.720043179,127.0
PMM0861,PMED4_09701,,possible Virion host shutoff protein,false,2,0,,
PMM0862,PMED4_09721,cspR,putative tRNA/rRNA methyltransferase (SpoU family),false,1,0,,
PMM0863,PMED4_09731,cobU/cobP,putative cobinamide kinase,false,1,0,,
PMM0864,PMED4_09741,,possible Fusion glycoprotein F0.,true,0,0,3.933879861,17.0
PMM0865,PMED4_09751,,conserved hypothetical protein,true,0,0,4.78707193,80.0
PMM0866,PMED4_09761,,possible SMC domain N terminal domain,false,2,1,,
PMM0867,PMED4_09771,metG,Methionyl-tRNA synthetase,false,6,2,,
PMM0868,PMED4_09781,,probable ribonuclease II,false,6,3,,
PMM0870,PMED4_09801,rpmG,50S Ribosomal protein L33,true,0,0,4.262294506,25.0
PMM0871,PMED4_09811,pheT,Phenylalanyl-tRNA synthetase beta chain,true,2,1,2.417778909,68.0
PMM0872,PMED4_09821,,possible Carboxylesterase,false,1,1,,
PMM0873,PMED4_09831,,possible DnaJ domain,true,0,0,2.875441293,40.0
PMM0874,PMED4_09851,apa2,possible ATP adenylyltransferase,false,1,1,,
PMM0875,PMED4_09861,,Uncharacterized protein conserved in bacteria,false,1,0,,
PMM0876,PMED4_09871,,conserved hypothetical,true,0,0,2.981007048,91.0
PMM0877,PMED4_09881,metH,putative methionine synthase,false,4,1,,
PMM0878,PMED4_09891,ilvE,putative Branched-chain amino acid aminotransferase,true,1,0,4.869176828,39.0
PMM0879,PMED4_09901,CobN,cobalamin biosynthetic protein CobN,true,3,0,4.720043179,39.0
PMM0880,PMED4_09911,,conserved hypothetical protein,false,0,1,,
PMM0881,PMED4_09921,,Predicted membrane protein,false,0,1,,
PMM0882,PMED4_09931,uvrC,Excinuclease ABC subunit C (UvrC),false,3,0,,
PMM0883,PMED4_09941,,"Conserved protein/domain typically associated with flavoprotein oxygenases, DIM6/NTAB family",true,1,0,4.720043179,16.0
PMM0884,PMED4_09951,coaD,putative pantetheine-phosphate adenylyltransferase,true,1,0,2.875441293,50.0
PMM0885,PMED4_09961,"dacB, pbp",putative D-Ala-D-Ala carboxypeptidase 3 (S13) family,true,5,3,4.78707193,0.0
PMM0886,PMED4_09971,,conserved hypothetical protein,true,0,0,2.566912558,65.0
PMM0887,PMED4_09981,nifS,possible cysteine desulfurase (class-V aminotransferase family),false,3,1,,
PMM0888,PMED4_09991,dapF,Diaminopimelate epimerase,false,0,1,,
PMM0889,PMED4_10001,leuS,Leucyl-tRNA synthetase,false,3,0,,
PMM0890,PMED4_10011,pgi,Phosphoglucose isomerase (PGI),false,2,0,,
PMM0891,PMED4_10021,purN,phosphoribosylglycinamide formyltransferase,false,1,1,,
PMM0892,PMED4_10031,argC,N-acetyl-gamma-glutamyl-phosphate reductase,false,2,0,,
PMM0893,PMED4_10041,ribB,"possible GTP cyclohydrolase II / 3,4-dihydroxy-2-butanone 4-phosphate synthase",false,4,2,,
PMM0894,PMED4_10051,,Cyclophilin-type peptidyl-prolyl cis-trans isomerase,true,1,1,4.720043179,19.0
PMM0895,PMED4_10061,,conserved hypothetical protein,false,1,1,,
PMM0896,PMED4_10071,dnaJ2,DnaJ2 protein,false,1,0,,
PMM0897,PMED4_10081,dnaK,"Molecular chaperone DnaK, heat shock protein hsp70",true,2,0,3.933879861,66.0
PMM0898,PMED4_10091,petF,"ferredoxin, petF-like protein",false,1,0,,
PMM0899,PMED4_10101,suhB,Possible myo-inositol-1(or 4)-monophosphatase,true,1,1,4.423464314,82.0
PMM0900,PMED4_10111,hisZ,possible Histidyl-tRNA synthetase,false,11,2,,
PMM0901,PMED4_10121,htpG,heat shock protein HtpG,true,0,1,4.720043179,24.0
PMM0902,PMED4_10131,rpl28,50S ribosomal protein L28,true,0,0,4.720043179,18.0
PMM0903,PMED4_10141,,Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergens family protein,false,1,0,,
PMM0904,PMED4_10151,,conserved hypothetical protein,false,1,0,,
PMM0905,PMED4_10161,,conserved hypothetical protein,false,1,0,,
PMM0907,PMED4_10181,Dxs,1-deoxy-D-xylulose 5-phosphate synthase,true,5,0,3.420104627,17.0
PMM0908,PMED4_10191,ilvA,threonine dehydratase,false,1,0,,
PMM0909,PMED4_10201,,Predicted transcriptional regulator containing the HTH domain,true,1,0,2.16346172,63.0
PMM0910,PMED4_10211,,Predicted integral membrane protein,true,0,0,4.262294506,16.0
PMM0911,PMED4_10221,,conserved hypothetical protein,false,1,1,,
PMM0912,PMED4_10231,pykF,Pyruvate kinase,true,1,0,3.933879861,21.0
PMM0913,PMED4_10241,salY,possible ABC transporter,false,2,0,,
PMM0914,PMED4_10251,,conserved hypothetical protein,false,3,1,,
PMM0915,PMED4_10261,lspA,putative lipoprotein signal peptidase,false,5,0,,
PMM0916,PMED4_10271,,GTPase SAR1 and related small G proteins,false,2,4,,
PMM0917,PMED4_10281,gadB,Pyridoxal-dependent decarboxylase family protein,false,1,2,,
PMM0918,PMED4_10291,cumB,putative cytidine/deoxycytidylate deaminase,false,3,0,,
PMM0920,PMED4_10311,glnA,"Glutamine synthetase, glutamate--ammonia ligase",true,2,2,2.875441293,38.0
PMM0921,PMED4_10321,,SAM (and some other nucleotide) binding motif:Generic methyl-transferase,false,1,0,,
PMM0923,PMED4_10341,rsbW,Anti-sigma regulatory factor (Ser/Thr protein kinase),true,1,0,4.720043179,17.0
PMM0924,PMED4_10351,,conserved hypothetical protein,true,0,0,4.78707193,92.0
PMM0925,PMED4_10361,,Predicted ATPase,true,5,5,4.78707193,53.0
PMM0926,PMED4_10371,psb28,possible Photosystem II reaction center Psb28 protein,true,0,0,4.262294506,15.0
PMM0927,PMED4_10381,,Predicted permease,false,2,1,,
PMM0928,PMED4_10391,secF,preprotein translocase subunit,false,0,1,,
PMM0929,PMED4_10401,secD,preprotein translocase subunit,false,4,1,,
PMM0930,PMED4_10411,pdhB,Pyruvate dehydrogenase E1 beta subunit,true,2,0,3.270970978,24.0
PMM0931,PMED4_10421,,conserved hypothetical protein,false,0,1,,
PMM0932,PMED4_10431,ispE,Putative 4-diphosphocytidyl-2C-methyl-D-erythritol kinase (CMK),true,2,2,4.720043179,13.0
PMM0933,PMED4_10441,ksgA,"putative rRNA (adenine-N6,N6)-dimethyltransferase",false,2,2,,
PMM0934,PMED4_10451,,conserved hypothetical protein,false,1,1,,
PMM0935,PMED4_10461,,Uncharacterized conserved protein,false,1,0,,
PMM0936,PMED4_10471,umuD,putative SOS mutagenesis protein UmuD,true,1,0,4.356435563,46.0
PMM0937,PMED4_10481,umuC,putative UmuC protein,false,1,1,,
PMM0938,PMED4_10491,,possible Serine hydroxymethyltransferase,false,1,0,,
PMM0939,PMED4_10501,dnaG,CHC2 zinc finger:Toprim domain,false,4,3,,
PMM0940,PMED4_10511,,"Integral membrane protein, DUF6",false,5,0,,
PMM0943,PMED4_10541,rps15,30S Ribosomal protein S15,true,1,0,3.86685111,15.0
PMM0945,PMED4_10561,dnaE,"DNA polymerase III, alpha subunit",true,4,1,2.230490471,15.0
PMM0946,PMED4_10571,gatA,Glutamyl-tRNA(Gln) amidotransferase A subunit,false,0,1,,
PMM0947,PMED4_10581,,conserved hypothetical protein,true,1,0,4.869176828,7.0
PMM0948,PMED4_10591,,"RNA methyltransferase TrmH, group 3",true,3,1,4.011730858,14.0
PMM0950,PMED4_10606,,STAS domain:Anti-sigma factor antagonist (NCBI),false,1,0,,
PMM0952,PMED4_10621,,putative Anthranilate synthase component II,false,2,0,,
PMM0953,PMED4_10631,,conserved hypothetical protein,true,1,0,4.423464314,54.0
PMM0954,PMED4_10641,,"ABC transporter, multidrug efflux family",false,0,1,,
PMM0955,PMED4_10651,msrA,Peptide methionine sulfoxide reductase,true,1,0,3.648123242,146.0
PMM0956,PMED4_10661,bacA,Bacitracin resistance protein BacA,false,3,0,,
PMM0957,PMED4_10671,,possible GRAM domain,true,0,0,3.498989593,3.0
PMM0958,PMED4_10701,,conserved hypothetical,true,0,0,4.720043179,2.0
PMM0959,PMED4_10711,,Predicted kinase,false,1,0,,
PMM0960,PMED4_10721,,Predicted hydrolase (HAD superfamily),true,1,0,4.78707193,48.0
PMM0961,PMED4_10731,,Glycoside hydrolase family 13,true,2,0,3.076433891,23.0
PMM0962,PMED4_10741,,possible Vng0271c,false,1,0,,
PMM0963,PMED4_10751,ureC,Urease alpha subunit,false,0,1,,
PMM0965,PMED4_10771,ureA,Urease gamma subunit,true,0,0,2.957546191,86.0
PMM0966,PMED4_10781,ureD,urease accessory protein UreD,true,0,1,2.16346172,18.0
PMM0968,PMED4_10801,ureF,urease accessory protein UreF,false,0,1,,
PMM0970,PMED4_10821,urtA,"putative urea ABC transporter, substrate binding protein",true,1,0,3.337999729,11.0
PMM0972,PMED4_10841,urtC,putative membrane protein of urea ABC transport system,false,1,0,,
PMM0974,PMED4_10861,urtE,Putative ATP-binding subunit of urea ABC transport system,true,0,0,4.262294506,56.0
PMM0975,PMED4_10911,,conserved hypothetical protein,true,2,0,4.78707193,4.0
PMM0976,PMED4_10921,,putative multidrug efflux ABC transporter,false,3,3,,
PMM0977,PMED4_10931,,putative multidrug efflux ABC transporter,false,1,0,,
PMM0978,PMED4_10941,,"conserved membrane protein, multidrug efflux associated",false,2,2,,
PMM0979,PMED4_10951,,hypothetical,false,1,1,,
PMM0980,PMED4_10961,,hypothetical,false,1,0,,
PMM0981,PMED4_10971,,Predicted permeases,false,1,2,,
