old_locus_tag,locus_tag_new,gene,product,has_primary_tss,antisense_tss_count,internal_tss_count,minus10_element_score,tss_distance_to_cds
PMT1034,P9313_13141,,Uncharacterized protein conserved in bacteria,true,1,0,5.826237321,48.0
PMT1035,P9313_13191,,conserved hypothetical protein,true,0,0,5.826237321,
PMT1036,P9313_13211,,hypothetical,false,1,1,,
PMT1037,P9313_13221,,conserved hypothetical protein,true,0,0,5.117136098,93.0
PMT1038,P9313_13241,,"Predicted redox protein, regulator of disulfide bond formation",false,0,1,,
PMT1039,P9313_13271,,"possible lactate/malate dehydrogenase, alpha/bet",true,0,0,2.262458976,60.0
PMT1040,P9313_13281,,possible Sema domain,true,2,1,4.026425577,82.0
PMT1041,P9313_13291,,hypothetical,false,0,1,,
PMT1042,P9313_13301,,hypothetical,true,0,0,5.026573705,23.0
PMT1043,P9313_13311,,possible Domain of unknown function DUF38,true,2,1,5.430662869,81.0
PMT1044,P9313_13321,proP,"putative proline/betaine transporter, MFS family",false,1,1,,
PMT1045,P9313_13341,,possible Glyceraldehyde 3-phosphate dehydrogenase,true,0,1,4.426623935,22.0
PMT1046,P9313_13351,pcb,light-harvesting complex protein,true,1,1,4.499237831,23.0
PMT1047,P9313_13401,,possible Trypsin and protease inhibitor,false,1,0,,
PMT1048,P9313_13421,psbY,possible Photosystem II reaction center Y protein (PsbY),true,1,0,4.958946612,96.0
PMT1049,P9313_13431,gidA,NAD binding site:Glucose inhibited division protein A family,false,0,1,,
PMT1050,P9313_13441,gidA,possible glucose inhibited division protein A,false,1,2,,
PMT1051,P9313_13451,crtH,putative carotenoid isomerase,true,3,2,4.527729326,14.0
PMT1052,P9313_13461,pepN,probable aminopeptidase N,false,7,1,,
PMT1053,P9313_13471,,DUF187,false,2,1,,
PMT1054,P9313_13481,,possible Ribosomal L29e protein family,false,1,0,,
PMT1056,P9313_13501,BioB,Biotin synthase,false,1,0,,
PMT1057,P9313_13511,uppS,Undecaprenyl pyrophosphate synthetase (UPPS),true,3,3,4.527729326,21.0
PMT1058,P9313_13521,,Uncharacterized conserved protein,true,0,2,5.221245144,19.0
PMT1059,P9313_13531,lysA,Diaminopimelate decarboxylase,true,2,4,4.031049483,27.0
PMT1060,P9313_13541,,putative ribosomal-protein-alanine acetyltransferase,false,4,2,,
PMT1061,P9313_13551,clpC,ClpC,true,6,1,4.760083283,20.0
PMT1062,P9313_13561,gldA,putative glycerol dehydrogenase,false,5,1,,
PMT1063,P9313_13571,todF,Alpha/beta hydrolase fold,false,2,0,,
PMT1065,P9313_13591,cdsA,Phosphatidate cytidylyltransferase,true,0,2,4.449629843,136.0
PMT1066,P9313_13601,cad,Orn/Lys/Arg decarboxylases family 1,false,3,3,,
PMT1067,P9313_13621,,possible kinase,true,4,0,4.958946612,70.0
PMT1068,P9313_13631,,"Type II alternative RNA polymerase sigma factor, sigma-70 family",true,1,1,4.426623935,22.0
PMT1069,P9313_13641,rsuA,putative pseudouridylate synthase specific to ribosomal small subunit,true,3,3,5.923407699,114.0
PMT1070,P9313_13661,,Helix-turn-helix motif,true,2,1,3.908236453,68.0
PMT1071,P9313_13671,malQ,Putative 4-alpha-glucanotransferase,false,2,1,,
PMT1072,P9313_13681,lytR,possible LytR-membrane bound transcriptional regulator,false,3,1,,
PMT1073,P9313_13691,,conserved hypothetical,true,0,0,5.063055658,0.0
PMT1074,P9313_13701,kprS,Ribose-phosphate pyrophosphokinase,true,2,1,5.395020035,25.0
PMT1075,P9313_13711,F2J10.13,conserved hypothetical protein,true,1,2,5.221245144,40.0
PMT1076,P9313_13721,LipA,Lipoate synthase,false,3,1,,
PMT1077,P9313_13731,recR,RecR protein,true,5,1,4.826766689,45.0
PMT1078,P9313_13741,psbP,PsbP,false,2,2,,
PMT1079,P9313_13751,,similar to membrane bound transcriptional regulator,true,3,1,5.694057398,56.0
PMT1080,P9313_13761,,"ABC transporter, multidrug efflux family",false,2,3,,
PMT1081,P9313_13781,rbpD,RNA-binding protein RbpD,false,0,1,,
PMT1082,P9313_13791,,hypothetical,false,1,0,,
PMT1083,P9313_13801,srmB,putative ATP-dependent RNA helicase,true,1,2,4.197273634,47.0
PMT1084,P9313_13811,,possible sugar-phosphate nucleotidyl transferase,true,0,0,4.721561646,76.0
PMT1085,P9313_13821,recD,similar to UvrD/REP helicase,false,1,0,,
PMT1086,P9313_13831,recB,similar to UvrD/REP helicase,true,4,0,3.922994026,52.0
PMT1087,P9313_13841,,possible MFS family transporter,false,0,2,,
PMT1088,P9313_13851,STE14,Putative protein-S-isoprenylcysteine methyltransferase,false,0,2,,
PMT1089,P9313_13861,recC,possible exodeoxyribonuclease V gamma chain,false,2,3,,
PMT1090,P9313_13871,,Serine/threonine specific protein phosphatase,false,4,1,,
PMT1091,P9313_13891,pdxJ,Pyridoxal phosphate biosynthetic protein PdxJ,true,0,0,5.930346367,15.0
PMT1092,P9313_13901,,Phospholipid and glycerol acyltransferase (from 'motifs_6.msf'),true,3,3,4.081183513,49.0
PMT1093,P9313_13911,,conserved hypothetical protein,true,0,0,4.958946612,16.0
PMT1094,P9313_13921,,BolA-like protein,true,1,0,3.970850167,22.0
PMT1095,P9313_13931,,Glutaredoxin-related protein,false,1,0,,
PMT1096,P9313_13961,,conserved hypothetical protein,true,0,0,4.492211344,45.0
PMT1097,P9313_13971,,two-component response regulator,true,3,1,4.527729326,15.0
PMT1098,P9313_14011,,possible cAMP phosphodiesterases class-II,true,0,1,3.241816367,19.0
PMT1099,P9313_14031,,two-component sensor histidine kinase,true,2,5,4.499237831,26.0
PMT1100,P9313_14041,,conserved hypothetical protein,true,2,1,4.081183513,22.0
PMT1101,P9313_14051,petH,ferredoxin-NADP oxidoreductase (FNR),true,4,2,4.081183513,16.0
PMT1102,P9313_14061,zwf,Glucose-6-phosphate dehydrogenase,true,3,1,2.216409015,35.0
PMT1103,P9313_14071,,Putative glucose 6-phosphate dehydrogenase effector OpcA,false,3,0,,
PMT1104,P9313_14081,cbiA,"putative Cobyrinic acid a,c-diamide synthase",false,2,0,,
PMT1105,P9313_14091,,putative phosphoglycerate mutase family protein,false,4,0,,
PMT1106,P9313_14101,,possible Cytochrome C biogenesis protein trans,false,4,0,,
PMT1107,P9313_14111,,Exodeoxyribonuclease V,true,4,1,2.130279053,0.0
PMT1108,P9313_14121,,Uncharacterized protein conserved in bacteria,false,1,1,,
PMT1109,P9313_14131,crtE,Polyprenyl synthetase,true,1,2,3.798695526,76.0
PMT1110,P9313_14141,folD,putuative bifunctional Methylenetetrahydrofolate dehydrogenase Methenyltetrahydrofolate/cyclohydrolase,true,1,1,4.72959631,79.0
PMT1111,P9313_14151,,Predicted membrane-associated HD superfamily hydrolase,true,7,3,4.527729326,2.0
PMT1112,P9313_14161,rluA,putative pseudouridylate synthase,false,1,0,,
PMT1113,P9313_14171,,possible Hepatitis C virus core protein,false,1,0,,
PMT1115,P9313_14221,,"possible Transcription initiation factor IIA, gam",false,1,1,,
PMT1116,P9313_14241,,hypothetical,true,0,0,5.05611699,42.0
PMT1117,P9313_14251,,hypothetical,false,1,0,,
PMT1118,P9313_14261,,conserved hypothetical,false,1,0,,
PMT1119,P9313_14271,,possible HAMP domain,true,1,0,4.958946612,9.0
PMT1120,P9313_14281,,Binding-protein-dependent transport systems inner membrane co...,false,1,1,,
PMT1121,P9313_14291,leuA,HMG-CoA Lyase-like family,true,2,6,5.450595445,40.0
PMT1122,P9313_14301,,Uncharacterized conserved protein,true,5,0,4.426623935,15.0
PMT1123,P9313_14311,crtL1,putative lycopene beta cyclase,false,2,2,,
PMT1124,P9313_14321,gyrA,"DNA gyrase/topoisomerase IV, subunit A",true,9,4,4.352459465,17.0
PMT1125,P9313_14331,,Proline-rich region,true,1,0,5.117136098,18.0
PMT1126,P9313_14341,guaB,putative IMP dehydrogenase,true,3,3,3.661947302,17.0
PMT1127,P9313_14351,trxA,Thioredoxin,false,3,0,,
PMT1128,P9313_14361,hisH,Glutamine amidotransferase class-I,false,2,5,,
PMT1129,P9313_14371,,N6-adenine-specific methylase,false,4,2,,
PMT1131,P9313_14391,cytM,"Cytochrome c, class IC:Cytochrome c, class I",true,1,0,4.006493,
PMT1132,P9313_14401,lasT,probable tRNA/rRNA methyltransferase,false,2,1,,
PMT1133,P9313_14411,penP,putative beta-lactamase,false,3,2,,
PMT1134,P9313_14421,,conserved hypothetical protein,false,4,1,,
PMT1135,P9313_14431,chlI,"Protoporphyrin IX Magnesium chelatase, ChlI subunit",false,1,1,,
PMT1136,P9313_14441,ruvC,Crossover junction endodeoxyribonuclease RuvC,false,1,0,,
PMT1137,P9313_14451,,SAM (and some other nucleotide) binding motif,false,2,0,,
PMT1138,P9313_14461,,5-formyltetrahydrofolate cyclo-ligase,false,0,1,,
PMT1140,P9313_14481,,possible Protein kinase C terminal domain,true,3,1,5.826237321,33.0
PMT1141,P9313_14491,,conserved hypothetical,true,1,0,4.402067452,32.0
PMT1142,P9313_14501,,SufE protein probably involved in Fe-S center assembly,false,1,0,,
PMT1143,P9313_14511,thrA,Homoserine dehydrogenase:ACT domain,true,4,1,4.449629843,91.0
PMT1144,P9313_14521,,conserved hypothetical protein,false,1,0,,
PMT1145,P9313_14531,ddpA,"ABC transporter, substrate binding protein, possibly oligopeptides",false,9,3,,
PMT1146,P9313_14541,dppB,"putative ABC transporter, oligopeptides",false,1,0,,
PMT1147,P9313_14551,,Predicted dienelactone hydrolase,true,2,4,3.574777106,54.0
PMT1148,P9313_14571,,possible GatB/Yqey domain,false,0,1,,
PMT1149,P9313_14581,,Type I antifreeze protein,true,1,0,5.694057398,109.0
PMT1151,P9313_14601,,possible Phosphofructokinase,true,1,0,5.117136098,30.0
PMT1154,P9313_14641,hli8,possible high light inducible protein,true,0,0,4.887785797,58.0
PMT1155,P9313_14651,,probable GTP-binding protein,true,0,2,4.760083283,0.0
PMT1156,P9313_14661,acrA,possible membrane fusion protein,true,1,1,3.19913523,63.0
PMT1157,P9313_14671,polA,DNA polymerase I,false,1,8,,
PMT1158,P9313_14681,,Uncharacterized protein involved in ubiquinone biosynthesis,true,0,0,6.159696669,84.0
PMT1159,P9313_14691,cysRS,Cysteinyl-tRNA synthetase,false,3,1,,
PMT1160,P9313_14701,,"putative sodium-dependent transporter, NSS family",true,2,2,3.463615928,17.0
PMT1161,P9313_14711,dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,true,1,1,3.19913523,30.0
PMT1162,P9313_14721,,Ferredoxin,false,1,0,,
PMT1163,P9313_14731,,Predicted hydrolase of the alpha/beta-hydrolase fold,false,0,1,,
PMT1165,P9313_14751,pntA-2,"putative nicotinamide nucleotide transhydrogenase, subunit alpha 2 (A2)",false,1,0,,
PMT1166,P9313_14761,pntA-1,"putative nicotinamide nucleotide transhydrogenase, subunit alpha 1 (A1)",true,4,2,3.984013134,19.0
PMT1167,P9313_14771,,possible 7kD DNA-binding domain,false,1,0,,
PMT1168,P9313_14791,,Helicase C-terminal domain,false,3,1,,
PMT1169,P9313_14811,infA,translation initiation factor IF-1,true,1,1,5.117136098,26.0
PMT1170,P9313_14821,,possible pseudouridine synthase,true,2,1,4.984956175,23.0
PMT1171,P9313_14831,,SAM (and some other nucleotide) binding motif:Generic methyl-...,true,0,1,4.006493,23.0
PMT1172,P9313_14841,,hypothetical,false,1,0,,
PMT1173,P9313_14851,ycf39,putative chaperon-like protein for quinone binding in photosystem II,true,1,0,5.221245144,17.0
PMT1174,P9313_14871,F18O21.290,"putative N2,N2-dimethylguanosine tRNA methyltransferases-like...",false,1,0,,
PMT1175,P9313_14881,,predicted alpha/beta hydrolase superfamily protein,false,2,1,,
PMT1176,P9313_14891,ilvN,Acetolactate synthase small subunit,true,2,0,3.293500972,14.0
PMT1177,P9313_14901,ppiB,Cyclophilin-type peptidyl-prolyl cis-trans isomerase,true,3,0,2.595918324,50.0
PMT1178,P9313_14911,,photosystem I assembly related protein Ycf4,true,0,1,4.7355268,15.0
PMT1179,P9313_14931,psbD,Photosystem II PsbD protein (D2),true,2,1,4.958946612,42.0
PMT1180,P9313_14941,psbC,Photosystem II PsbC protein (CP43),false,2,1,,
PMT1181,P9313_14961,maf,Maf-like protein,false,0,2,,
PMT1182,P9313_14971,,conserved hypothetical protein,true,0,2,4.317472482,39.0
PMT1183,P9313_14981,cobB,Cobyric acid synthase CobB,false,1,4,,
PMT1184,P9313_14991,,conserved hypothetical protein,false,0,1,,
PMT1185,P9313_15021,,possible Adenosine-deaminase (editase) domain,true,0,0,4.958946612,15.0
PMT1186,P9313_15031,,Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Ma...,false,1,1,,
PMT1187,P9313_15041,dnaA,chromosomal replication initiator protein DnaA,true,3,2,4.760083283,15.0
PMT1188,P9313_15051,,"Serine proteases, trypsin family:PDZ domain (also known as DH...",false,5,0,,
PMT1190,P9313_15071,,Glycosyltransferases involved in cell wall biogenesis,false,2,0,,
PMT1191,P9313_15081,,possible acetyltransferase,true,0,0,4.506176498,16.0
PMT1192,P9313_15091,,putative multidrug efflux ABC transporter,false,2,3,,
PMT1193,P9313_15101,hisG,possible ATP phosphoribosyltransferase,true,3,4,4.958946612,14.0
PMT1194,P9313_15111,,Putative hydroxyacylglutathione hydrolase,false,2,1,,
PMT1195,P9313_15131,tdcF,"Putative translation initiation inhibitor, yjgF family",false,0,1,,
PMT1196,P9313_15151,,conserved hypothetical,true,1,0,4.317472482,32.0
PMT1197,P9313_15161,cbbX,probable RuBisCo-expression protein CbbX,false,2,2,,
PMT1201,P9313_15201,,putative carboxysome peptide A,false,2,0,,
PMT1202,P9313_15211,csoS3,carboxysome shell protein CsoS3,false,3,0,,
PMT1203,P9313_15231,csoS2,carboxysome shell protein CsoS2,false,2,1,,
PMT1204,P9313_15241,rbcS,"Ribulose bisphosphate carboxylase, small chain",false,1,0,,
PMT1205,P9313_15251,rbcL,"Ribulose bisphosphate carboxylase, large chain",false,3,1,,
PMT1206,P9313_15261,csoS1,carboxysome shell protein CsoS1,true,0,1,2.657013644,30.0
PMT1207,P9313_15271,,HAM1 family protein,false,1,0,,
PMT1208,P9313_15281,,conserved hypothetical protein,true,0,1,4.790284736,0.0
PMT1209,P9313_15291,,conserved hypothetical,true,0,0,3.798695526,17.0
PMT1211,P9313_15321,,conserved hypothetical protein,false,1,0,,
PMT1212,P9313_15331,,conserved hypothetical protein,false,1,0,,
PMT1213,P9313_15341,sbtA,putative sodium-dependent bicarbonate transporter,false,1,0,,
PMT1214,P9313_15351,,putative sulfate transporter,true,2,0,3.922994026,27.0
PMT1215,P9313_15361,chlN,putative protochlorophillide reductase subunit,true,3,1,2.237777434,18.0
PMT1216,P9313_15371,chlB,"Oxidoreductase, nitrogenase component 1",false,2,2,,
PMT1217,P9313_15381,frxC,Protochlorophyllide reductase iron-sulfur ATP-binding protein,false,1,1,,
PMT1218,P9313_15391,pcr,Short-chain dehydrogenase/reductase (SDR) superfamily,true,3,0,3.626960319,31.0
PMT1219,P9313_15401,,conserved hypothetical protein,true,1,2,5.117136098,59.0
PMT1220,P9313_15411,psaM,possible photosystem I reaction centre subunit XII (PsaM),true,1,0,3.908236453,23.0
PMT1221,P9313_15431,,Domain of unknown function DUF81,false,2,1,,
PMT1222,P9313_15442,,,false,1,0,,
PMT1223,P9313_15451,,hypothetical,true,3,0,2.811595443,122.0
PMT1224,P9313_15471,lplA,Biotin/lipoate A/B protein ligase family,false,2,0,,
PMT1225,P9313_15481,,Zn-dependent proteases,true,1,0,5.59688702,38.0
PMT1226,P9313_15491,trpF,phosphoribosylanthranilate isomerase,false,2,0,,
PMT1227,P9313_15511,folE,putative GTP cyclohydrolase I,false,3,3,,
PMT1228,P9313_15521,,putative short-chain dehydrogenase,true,5,3,5.063055658,15.0
PMT1229,P9313_15531,accA,"acetyl-CoA carboxylase, alpha subunit",false,2,1,,
PMT1230,P9313_15541,,Predicted dehydrogenase,true,1,2,5.063055658,24.0
PMT1231,P9313_15551,,conserved hypothetical protein,true,2,4,4.958946612,22.0
PMT1232,P9313_15561,,Creatininase,false,2,2,,
PMT1233,P9313_15591,rps1b,"30S ribosomal protein S1 homolog B, putative Nbp1",true,3,4,4.7355268,20.0
PMT1234,P9313_15601,,conserved hypothetical protein,true,1,2,4.72959631,63.0
PMT1235,P9313_15611,,DUF152,false,1,0,,
PMT1236,P9313_15621,,Uncharacterized FAD-dependent dehydrogenases,true,0,0,2.216409015,37.0
PMT1237,P9313_15631,,"possible Histidine kinase-, DNA gyrase B-, phy",true,0,1,3.588438682,17.0
PMT1238,P9313_15651,,conserved hypothetical protein,false,0,1,,
PMT1239,P9313_15661,ilvB,acetolactate synthase,true,1,3,3.984013134,83.0
PMT1240,P9313_15681,hemH,Ferrochelatase,true,0,1,3.956885013,22.0
PMT1241,P9313_15691,,phage integrase family,true,2,0,3.305426442,14.0
PMT1242,P9313_15701,,possible methyltransferase,false,3,0,,
PMT1243,P9313_15711,cobO,possible cob(I)alamin adenosyltransferase,false,2,1,,
PMT1244,P9313_15721,pyrH,uridylate kinase,true,2,1,3.588438682,13.0
PMT1245,P9313_15731,frr,Ribosome recycling factor,false,1,1,,
PMT1246,P9313_15741,fixC,NAD binding site,false,0,2,,
PMT1247,P9313_15751,,Short-chain dehydrogenase/reductase (SDR) superfamily,true,2,1,4.958946612,27.0
PMT1248,P9313_15761,tal,Transaldolase,true,0,1,3.99540665,20.0
PMT1249,P9313_15771,ftsI,putative peptidoglycan synthetase (pbp transpeptidase domain),false,2,2,,
PMT1250,P9313_15781,,conserved hypothetical,true,1,0,5.292405959,4.0
PMT1251,P9313_15791,,Possible membrane associated protease,true,0,1,2.575306473,83.0
PMT1252,P9313_15801,cobC,possible alpha-ribazole-5'-P phosphatase,true,3,1,5.201312567,18.0
PMT1253,P9313_15811,,putative dihydroorotase,false,1,2,,
PMT1254,P9313_15821,lepB,Signal peptidase I,true,1,2,4.291440357,22.0
PMT1255,P9313_15841,,conserved hypothetical protein,false,4,4,,
PMT1256,P9313_15851,arsC,putative arsenate reductase,false,0,1,,
PMT1257,P9313_15861,ppa,Inorganic pyrophosphatase,false,0,2,,
PMT1258,P9313_15881,,possible Helix-turn-helix domain of resolvase,false,3,0,,
PMT1259,P9313_15891,proS,Prolyl-tRNA synthetase,true,5,1,3.99540665,17.0
PMT1260,P9313_15901,psb27,possible Photosystem II reaction center Psb27 protein,true,0,0,5.826237321,7.0
PMT1261,P9313_15911,purA,Adenylosuccinate synthetase,true,3,0,3.345426804,34.0
PMT1262,P9313_15921,,Possible carbohydrate kinase,false,2,0,,
PMT1263,P9313_15931,cutA,CutA1 divalent ion tolerance protein,true,1,0,2.35836889,79.0
PMT1264,P9313_15951,cobK,Precorrin-6x reductase CbiJ/CobK,true,1,3,2.359629355,71.0
PMT1265,P9313_15961,,Single-stranded DNA-binding protein,true,0,0,4.402067452,16.0
PMT1266,P9313_15971,,conserved hypothetical protein,true,0,0,4.685918812,21.0
PMT1267,P9313_15981,,conserved hypothetical protein,true,0,2,4.7355268,0.0
PMT1268,P9313_15991,argB,Aspartokinase superfamily:Acetylglutamate kinase,true,3,0,2.42264337,13.0
PMT1269,P9313_16001,,conserved hypothetical protein,true,2,1,5.158731066,79.0
PMT1270,P9313_16011,,hypothetical,false,1,0,,
PMT1271,P9313_16021,priA,primosomal protein N' (replication factor Y),false,3,2,,
PMT1272,P9313_16041,sigA,Putative principal RNA polymerase sigma factor,false,1,0,,
PMT1273,P9313_16061,hemC,Porphobilinogen deaminase,true,0,0,3.984013134,16.0
PMT1274,P9313_16071,,conserved hypothetical protein,false,1,0,,
PMT1275,P9313_16081,ppa,putative inorganic pyrophosphatase,false,0,2,,
PMT1276,P9313_16101,,conserved hypothetical,false,1,0,,
PMT1277,P9313_16111,,hypothetical,false,3,0,,
PMT1278,P9313_16121,,possible Paralytic/GBP/PSP peptide,true,0,1,4.984956175,15.0
PMT1279,P9313_16131,cxp,Carboxypeptidase Taq (M32) metallopeptidase,true,1,0,4.72959631,
PMT1280,P9313_16141,,Uncharacterized protein conserved in bacteria,false,1,0,,
PMT1281,P9313_16151,,conserved hypothetical protein,false,1,0,,
PMT1282,P9313_16161,,"possible Helix-turn-helix protein, copG family",false,1,0,,
PMT1283,P9313_16171,,4a-hydroxytetrahydrobiopterin dehydratase (PCD),false,0,1,,
PMT1284,P9313_16181,,Putative GTPases (G3E family),false,2,1,,
PMT1285,P9313_16201,,conserved hypothetical protein,true,0,0,5.826237321,15.0
PMT1286,P9313_16211,,possible Glycosyl hydrolases family 11,false,1,0,,
PMT1287,P9313_16221,futB,putative iron ABC transporter,false,4,2,,
PMT1288,P9313_16251,,conserved hypothetical,false,1,0,,
PMT1289,P9313_16261,,hypthetical protein,true,1,7,4.790284736,78.0
PMT1290,P9313_16281,,conserved hypothetical protein,false,0,1,,
PMT1291,P9313_16291,,Uncharacterized conserved protein,false,1,0,,
PMT1292,P9313_16311,,conserved hypothetical protein,false,1,3,,
PMT1293,P9313_16321,,conserved hypothetical protein,false,3,1,,
PMT1294,P9313_16341,xthA,exodeoxyribonuclease III,false,2,1,,
PMT1295,P9313_16351,glcD,putative glycolate oxidase subunit glcD,true,4,2,4.530732981,
PMT1296,P9313_16361,hemL,"glutamate-1-semialdehyde 2,1-aminomutase",false,2,2,,
PMT1297,P9313_16371,,Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit and related amidases,true,2,5,5.05611699,27.0
PMT1298,P9313_16381,,conserved hypothetical protein,false,0,1,,
PMT1299,P9313_16401,,Band 7 protein,true,1,0,5.063055658,16.0
PMT1300,P9313_16411,,Membrane protein implicated in regulation of membrane protease activity,true,3,0,2.571236781,36.0
PMT1301,P9313_16421,,conserved hypothetical protein,true,2,1,3.99540665,6.0
PMT1302,P9313_16431,pta,BioD-like N-terminal domain of phosphotransacetylase,true,2,3,4.426623935,23.0
PMT1303,P9313_16441,,possible Ligand-binding domain of nuclear horm,false,0,1,,
PMT1304,P9313_16461,,Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),true,1,1,5.063055658,61.0
PMT1305,P9313_16471,map,putative methionine aminopeptidase,false,1,2,,
PMT1306,P9313_16481,rpl19,Ribosomal protein L19,true,0,1,5.292405959,24.0
PMT1308,P9313_16511,gltX,Glutamyl-tRNA synthetase,false,1,4,,
PMT1309,P9313_16521,nhaP,"putative Na+/H+ antiporter, CPA1 family",false,2,1,,
PMT1310,P9313_16531,,conserved hypothetical protein,true,0,1,4.334021858,26.0
PMT1311,P9313_16541,,Uncharacterized protein conserved in bacteria,false,1,0,,
PMT1312,P9313_16551,nfrC,UDP-N-acetylglucosamine 2-epimerase,true,2,1,5.930346367,15.0
PMT1313,P9313_16561,pilT2,homologous to PilT2 protein,false,0,1,,
PMT1314,P9313_16571,hli1,possible high light inducible protein,true,0,0,4.665986236,49.0
PMT1315,P9313_16581,qri7,probable o-sialoglycoprotein endopeptidase,true,2,3,5.826237321,16.0
PMT1316,P9313_16591,psaF,Photosystem I PsaF protein (subunit III),true,1,0,4.031049483,46.0
PMT1319,P9313_16621,,possible secreted protein MPB70 precursor,false,2,1,,
PMT1320,P9313_16631,tatC,"protein secretion component, Tat family",false,4,1,,
PMT1321,P9313_16641,,hypothetical,false,0,1,,
PMT1322,P9313_16651,petC,Rieske iron-sulfur protein,true,1,0,4.499237831,58.0
PMT1323,P9313_16661,petA,Cytochrome f,false,1,2,,
PMT1324,P9313_16671,"yvoC, lgt, umpA",putative prolipoprotein diacylglyceryl transferase,false,4,1,,
PMT1325,P9313_16681,cobM,precorrin-4 C11-methyltransferase,true,1,1,4.826766689,40.0
PMT1326,P9313_16701,,Uncharacterized protein conserved in bacteria,true,2,0,4.72959631,26.0
PMT1327,P9313_16711,ppx,putative exopolyphosphatase,true,0,0,3.534776743,
PMT1328,P9313_16721,ubiA,probable 4-hydroxybenzoate-octaprenyltransferase,true,0,0,5.063055658,14.0
PMT1329,P9313_16731,,Putative carboxypeptidase,false,1,3,,
PMT1330,P9313_16761,ispD,putative 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,false,1,2,,
PMT1331,P9313_16771,,ADP-heptose:LPS heptosyltransferase,false,2,0,,
PMT1332,P9313_16781,,"putative potassium channel, VIC family",false,3,2,,
PMT1333,P9313_16791,fabG,3-oxoacyl-[acyl-carrier protein] reductase,true,2,1,5.201312567,15.0
PMT1334,P9313_16811,groEL2,GroEL2 protein (Chaperonin cpn60-2),false,2,1,,
PMT1335,P9313_16821,,Proteins binding FMN and related compounds core region,false,1,4,,
PMT1336,P9313_16831,,hypothetical,false,3,1,,
PMT1337,P9313_16841,,putative multidrug efflux ABC transporter,false,0,1,,
PMT1338,P9313_16851,ccmA,putative multidrug efflux ABC transporter,true,1,2,3.801699182,1.0
PMT1339,P9313_16861,ctaB,putative protoheme IX farnesyltransferase,true,3,2,3.025459975,9.0
PMT1340,P9313_16871,ctaA,Uncharacterized protein required for cytochrome oxidase assembly,true,1,2,5.395020035,0.0
PMT1341,P9313_16891,ctaC,"putative cytochrome c oxidase, subunit II",true,3,0,4.685918812,15.0
PMT1342,P9313_16901,ctaD,"Cytochrome c oxidase, subunit I",false,6,1,,
PMT1343,P9313_16911,ctaE,"Cytochrome c oxidase, subunit III",false,6,0,,
PMT1344,P9313_16921,,conserved hypothetical protein,true,1,0,4.7355268,16.0
PMT1345,P9313_16931,,putative (AL591785) HYPOTHETICAL TRANSMEMBRANE PROTEIN ...,true,0,3,4.527729326,21.0
PMT1346,P9313_16941,ribE,Putative Riboflavin synthase alpha chain,true,3,1,2.53882452,23.0
PMT1347,P9313_16951,,DUF151,true,1,0,4.499237831,29.0
PMT1348,P9313_16961,,Aldo/keto reductase family,false,0,2,,
PMT1349,P9313_16971,,conserved hypothetical protein,false,2,3,,
PMT1350,P9313_16981,cobT,NaMN:DMB phosphoribosyltransferase,true,2,2,3.26637285,50.0
PMT1351,P9313_16991,,Predicted membrane protein,false,0,1,,
PMT1353,P9313_17011,topA,Prokaryotic DNA topoisomerase,true,2,1,3.26637285,11.0
PMT1354,P9313_17021,ndhB,putative NADH dehydrogenase (complex I) subunit (chain 2),true,5,0,4.72959631,25.0
PMT1355,P9313_17031,salX,"possible ABC transporter, ATP binding protein",false,3,0,,
PMT1356,P9313_17041,,Response regulator receiver domain,false,1,1,,
PMT1357,P9313_17051,,two-component response regulator,true,1,1,3.692966229,24.0
PMT1358,P9313_17061,,Peptidase family M23/M37,true,0,1,5.05611699,18.0
PMT1359,P9313_17081,BirA,putative Biotin--acetyl-CoA-carboxylase ligase,true,0,2,4.026425577,91.0
PMT1360,P9313_17091,,Aminotransferases class-I,true,1,1,4.172717151,77.0
PMT1361,P9313_17101,pspA,similar to chloroplast membrane-associated 30 kD protein,false,4,4,,
PMT1362,P9313_17111,,conserved hypothetical protein,true,1,2,2.508623068,98.0
PMT1363,P9313_17121,,4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferases of PMT family,true,0,4,2.272334098,36.0
PMT1364,P9313_17131,,"putative SMR family transporter, possible pecM homologue",true,0,2,2.198169628,80.0
PMT1365,P9313_17141,sppA,signal peptide peptidase SppA (protease IV),true,0,1,5.59688702,17.0
PMT1366,P9313_17151,tyrA,Chorismate mutase,false,2,1,,
PMT1367,P9313_17161,,conserved hypothetical protein,true,7,0,4.317472482,72.0
PMT1368,P9313_17171,rpl34,50S ribosomal protein L34,true,0,0,4.197273634,31.0
PMT1370,P9313_17191,,conserved hypothetical protein,true,1,1,3.335913414,31.0
PMT1371,P9313_17201,yidC,Putative inner membrane protein; similar to 60 kDa inner membrane protein family,true,3,2,3.297391777,29.0
PMT1372,P9313_17211,,"Predicted metal-binding, possibly nucleic acid-binding protein",false,1,1,,
PMT1373,P9313_17221,,ATPase of the AAA+ family,false,5,3,,
